epoch,2021_11_07__23_08_20_daily_actor_lr_0.0001_critic_lr_0.001_epoch_5000_sum_loss_True,2021_11_07__23_08_20_daily_actor_lr_0.0001_critic_lr_0.001_epoch_5000_sum_loss_False
0,1.1176827157861222,1.3526290102256704
1,1.0912680756154238,1.0640406230456618
2,1.0510147915617858,1.0604715414629786
3,1.0485762528339728,1.0713110758890518
4,1.020939012803651,0.9725235028172136
5,0.99366137022973,0.9812588862888628
6,1.2070197202119528,0.9785360928872818
7,0.9588427659435079,0.9661914238203234
8,1.0381954065812047,1.1006400459656935
9,1.1259363090141963,1.0842096885179209
10,1.1667521675557333,1.1413417880371453
11,1.0490350212432096,1.042974510090267
12,0.9943910933031026,1.0791083346180044
13,1.0937707775574932,1.1147496023736596
14,1.0562015970840255,0.9443884127770359
15,1.0010746720704384,0.9730029729650813
16,1.166732191256267,1.0736083526491933
17,1.1678061456962392,1.12173421085239
18,1.0909312776386042,1.0515991885465694
19,1.017531011768754,0.6995906300803657
20,1.0429357541166837,1.0607513652427167
21,1.058320778466195,0.9249182116629541
22,1.124145752225857,1.0021206078946878
23,0.9870764228304912,1.0795905358199063
24,1.1353280825154723,1.0500221006458301
25,0.9803931348916275,1.0364426505427604
26,0.8659727608041473,1.110660400761465
27,1.0364533264003046,1.2070145582423066
28,0.7148751020487397,1.01423513657152
29,1.1145970651090675,1.0854561519537267
30,1.1201524282531181,1.2329469650855593
31,1.114685236360865,0.9380250613994733
32,0.7093421717655527,1.1010904634740244
33,1.0765491518871693,0.8883781671875319
34,1.0982275017407095,1.1788986358497255
35,0.9899461671367771,1.1354202370041075
36,1.0733458893699195,1.09323777686549
37,1.0967278275712453,1.089292581805254
38,1.06204461683976,1.0545974054574097
39,1.1117331848786005,0.8315480597303592
40,1.0009625340596078,1.1064564847828404
41,1.0682666792147857,0.9380505989367443
42,1.2279261521977352,1.0706450187443188
43,1.1225467522643273,0.9701436168951048
44,1.156572274648276,1.1561983859071734
45,0.6891087134751263,0.8736238387858153
46,0.963393695643509,1.0779682806672115
47,1.0974763823043894,0.9716151509331376
48,1.0759296662891649,0.8297872528043457
49,0.960490671747807,1.091503530109074
50,1.0479867895328,1.0471898846406331
51,0.9957596108307522,1.0644558708416691
52,1.1152423787905932,1.3544215991219029
53,0.6790277753620532,1.0872517497081522
54,1.0719253385929823,1.017255423313797
55,1.0326658357702447,1.1512997507109164
56,1.1185044059700056,1.1309872825429372
57,1.0452995737603263,1.0764393591640267
58,0.998859425031521,1.1225213020418017
59,0.9894034875575745,0.9160174696756538
60,1.1975177624091147,1.0794649346393057
61,1.039787411587551,1.047344816040384
62,1.127107291992285,1.0364505155309445
63,1.1279967978810332,0.9779420332943123
64,1.0262419960903446,1.0599752850051616
65,1.1109498505891775,0.9259451188605116
66,0.933132057452365,1.0601503025812726
67,1.1336925919408305,1.000004805636032
68,1.077932669630744,1.0304738960604987
69,1.0909333259145224,1.0813669636813636
70,1.011609966178118,0.9122155660127488
71,1.0454505100278637,0.7946590009443972
72,1.0888440130977837,1.0796317921110223
73,1.2279260058175396,1.1354371562101395
74,0.9753796065397677,0.8811551275148243
75,1.1526620841710051,1.0892101034206572
76,1.0815712070306038,1.0609398420153053
77,0.6829423126892358,1.2371244559131829
78,1.0171340505716446,1.0493197664901497
79,1.0184250340751841,1.1789003574129258
80,1.0437546252272378,1.0564937858163146
81,0.8702471957434175,1.0740742998165895
82,1.0433234913812792,1.0500239234703217
83,1.0867258283962131,1.1675679759600743
84,1.0772032316388842,0.9018272904002815
85,1.0573506419626033,1.129642629789973
86,1.0284568233819573,1.063733702021107
87,0.9667347930798159,0.9230769531101697
88,0.8986732052428374,1.0578307183998554
89,0.9430943256243524,1.2127792601294565
90,0.9939369302705124,1.1912886030893657
91,1.0139670737277686,1.0049297891134046
92,1.1057348733090633,1.1059514564655184
93,0.9028392423834171,0.6248943004232701
94,1.043859279883207,1.0263512550989244
95,0.9510655036284164,1.0348612756637017
96,1.1167895028245425,0.9938839797795939
97,0.9794075288863822,1.0179937955225042
98,0.9907298733087484,0.9325503389175713
99,1.03737141337053,1.0659065677145227
100,0.9518549588548015,1.0771814578920416
101,1.1210702646736639,1.0629792702582241
102,0.915586478691872,1.0972804582680693
103,1.1666296377290584,0.9866708369739521
104,1.1075067411843156,1.1179271762529968
105,1.0778178051509504,0.9004414726581965
106,1.1531663788616788,1.017015613377801
107,1.0409648655773422,1.1952569075108208
108,0.664508493770006,1.0542071435361728
109,1.056412303272431,0.9457987713487374
110,1.049291707914381,1.0074595880551245
111,0.9836698247586726,1.0090500038137724
112,1.0340225288961287,1.0665995565262603
113,1.0855988047457303,1.0087493113744752
114,0.9279499886058714,0.9001284737875678
115,1.0905313360605895,1.1031637729841477
116,0.9974412146090497,1.03328341449539
117,1.000847217754064,0.8676191580273396
118,0.9601625402964462,1.0493391593212715
119,1.072655765981331,1.1188443730518696
120,1.0341402768739758,0.8947370290275948
121,1.012456957166502,1.1264046820321365
122,1.0482417084759654,1.127822734474592
123,0.6324670962996957,1.1309122048139173
124,0.9616636395113835,1.0418462150780772
125,0.9302796877881039,1.2087203959239115
126,0.991815505775737,1.0343593902082944
127,1.0649406848237148,1.0276757570936106
128,1.1104860919253072,1.0828547580386256
129,1.1395572970840286,1.2295631326494927
130,1.0081094255706615,1.4397065936906375
131,0.6879445085053025,1.2387588762419952
132,0.9814552524205051,1.1728445514304566
133,0.9780548198006412,1.113053898840121
134,1.0138805899698187,1.075482145187494
135,1.0621711310481856,1.1909544231559672
136,0.9140244744196532,0.9653735961605063
137,0.9712545913749898,1.1315962619213549
138,1.0381053268328493,1.0155837611533436
139,1.0708146615354928,1.164831089445288
140,0.9533675011022712,1.066832812249162
141,0.9762893228684492,1.119682041708677
142,0.898514579513181,1.2022402030574815
143,1.0401333851932169,0.9903852867260923
144,1.0409056130080687,1.083774921264413
145,1.1305465017819791,1.199575292675094
146,1.0685023056830925,1.0236687790234085
147,1.1251485837157813,1.0262539699507678
148,1.422819264695855,0.8046142127913943
149,1.2077537899389619,1.1240678456661544
150,1.023413404173619,1.1920289675782878
151,0.9302120286181932,1.1022315579152582
152,1.0538899576679317,1.0967347568208283
153,0.9627739950383444,1.0532027076290138
154,1.0353099668797248,1.130561250950118
155,1.1157683507076581,1.1469580948897995
156,1.0849331362118495,0.9638131595534616
157,1.1291685524708843,1.2510825864266868
158,0.7093415375645136,1.044284449597647
159,0.9596450188285356,1.0918582307272766
160,1.1881497212601608,0.9938840982598041
161,1.0024185798944647,1.011394834583503
162,0.9641615784355649,1.181513879647647
163,1.0066875696913433,1.0928717089028925
164,1.0097038067495678,1.134502646376643
165,1.0131083254190811,1.0676950109624181
166,1.0170502595375337,1.1474833534212898
167,0.9140244744196532,1.0771813936870254
168,1.0679558457792246,1.1981244473693131
169,0.9119518985442757,0.9333335868659187
170,1.2247766379931477,0.9214836670298769
171,1.0187901323711803,1.1782825128650185
172,1.0334774826553743,1.088834805426428
173,0.986636093643027,1.2159253544682116
174,1.0041557992903825,0.9564445078172943
175,1.069138225467176,1.1074781663721476
176,1.0383586119154324,0.9289833142497695
177,0.7018170267547709,1.108751330886401
178,0.902515175648736,1.1759867201912941
179,1.0010365342419232,0.9541529915566304
180,0.9920234543281637,0.8767127716439007
181,1.0568706377243928,1.0160646680515626
182,1.0528033097452738,1.1546985676018335
183,0.9238585150216803,1.0870810012720868
184,1.008108514862259,0.7443696811892772
185,0.9451726600195253,0.9195403203276306
186,1.1024765570065758,1.0560342890238175
187,0.9924077882167266,1.0634550802687048
188,1.2152723145340616,1.115493211984507
189,1.0599813976346062,1.1920289675782878
190,1.0481855482033107,0.9569989517568046
191,1.0859368772504039,1.0508221629781296
192,0.9892398020664849,1.0230299716228797
193,0.9868956580061066,0.9443604968995648
194,1.0153000263249359,1.0287170379781858
195,1.0540570712873383,1.1592826045261206
196,1.0992913565222353,1.0685898320899974
197,0.9619673739771805,0.8487504158454282
198,0.9918301317520759,1.1059515141453833
199,1.0823278428616894,0.9564445078172943
200,1.0802711483465712,1.041366631100961
201,1.0339443047467123,1.0267263549912804
202,1.139333020734254,0.9394169263647721
203,1.2634800780367217,0.9546123999890086
204,1.0187901323711803,0.6825393961979861
205,0.8839887602921761,0.9640168369037857
206,1.0858283680546372,0.9921909057394731
207,0.6701831929403617,1.05555494921704
208,1.0420949235794297,1.0616351583772976
209,0.9773230485821189,1.0335021229724033
210,1.2202571524798407,1.0173198670227541
211,1.1689219687132821,1.0843559585007707
212,1.1284149270239554,1.0456603179592765
213,1.0664341967299882,1.1108788508528593
