2021_11_14__23_57_07_dpg_ltsm_lr_0.0001_epoch_10
1.2873798315883083
1.2728890426704695
1.235668667065197
1.2080047472578264
1.2209681063280429
1.2655457097119265
1.0488797968339454
1.2122256659750008
1.2121758657353336
0.9571317288154374
