epoch,2021_11_13__00_15_26_daily_lr_1e-06_epoch_1000,2021_11_13__00_15_26_daily_lr_1e-05_epoch_1000,2021_11_13__00_15_26_daily_lr_0.0001_epoch_1000,2021_11_13__00_15_26_daily_lr_0.001_epoch_1000,2021_11_13__00_15_26_daily_lr_0.01_epoch_1000
0,1.052697640735659,1.013219647394249,0.9935748361915359,1.059183176556361,1.0490901366507193
1,1.045885144981012,1.0126124299285764,1.0311491592895825,1.046143878578406,1.0665055978677989
2,0.8648457497557095,1.0691049293574906,1.1012940422687174,1.025620075085302,1.0731855764835794
3,0.9989496834316984,1.1155549234016493,1.0304117398522543,1.0480332527215501,0.6522388748973571
4,1.0379880902259644,0.9755569300784198,1.063336680201481,1.0199294505303753,1.1918777284998714
5,1.0582404520151125,1.0459363309516236,1.0535077949849334,0.8449601663648093,0.975987621740015
6,1.1393113747740111,0.9766621443651922,1.0675929220442115,1.0648259829987556,1.0767641659946225
7,1.092065594728759,1.0761066887859592,1.0793796940583906,0.9991988542177334,0.9596822956216304
8,1.0881857432422262,1.034892946276789,1.03214423626734,1.0241052199545522,1.1026774426740749
9,1.0281840882162208,1.0734481685158812,0.9875788515887404,1.0409180991983304,1.1703018411636488
10,1.0395509645662255,1.033092896517152,0.7866902856482108,1.0328175718088854,1.182984237430099
11,1.0317909839800077,0.9653772140419591,1.013038096149131,1.0362983113883277,0.9275901000896299
12,0.9998396970773683,1.1208099185492033,0.9989585836109638,0.9908169633013235,0.9263112913889358
13,1.0691320839297163,1.0899441963027885,1.09564447816007,0.9714330685117415,1.0750430681911534
14,1.0302525661166533,1.0863466109640865,1.0704583749230017,0.9667834703917347,0.9719021511172462
15,1.1130169380083934,0.9378787406625886,0.941108877849625,1.070548645849979,1.0769235611603538
16,0.9601728024320454,1.0133764169996684,1.0286371842436979,1.0278018222401049,1.202609949201232
17,1.135145233748859,1.0579636632213765,1.1327943913966172,0.9778275568344388,0.8079446273468458
18,1.0323601538258922,1.0622604063261252,1.0558828356310939,1.0359776103785747,1.0118704331952941
19,1.0394999787815558,1.0578358255937443,1.0478940996537112,1.046371994263699,1.0273976966017824
20,0.89270449656499,1.0683196172121219,1.0561990434943542,0.9825904107380219,1.1152571027959097
21,1.112445316822726,0.9418455320125025,1.1036556050837285,0.9571786603082291,1.3585032203015706
22,0.9779799188118972,1.022255256479443,1.0929511177280662,1.0364606200240738,0.9344751514104466
23,1.119954233372801,1.0462451480553145,1.0607857013096513,1.0416015160393601,1.0805413430249797
24,1.0924298543587923,1.1234775745324646,1.0555620980692242,1.0865563687791613,1.1280740942423109
25,1.0280801414726615,1.0480069580751028,0.9154467341964221,1.0308510633235213,1.0106710820429756
26,1.084089551204319,1.0424382359403315,0.9764217263238617,1.0106527935112155,1.1910395389093587
27,1.0488853961269118,1.0591834014649792,1.0486239883070065,0.975352758444403,1.1814375780162114
28,0.9815486838924392,1.0705086857888526,1.0541958096181177,1.0083312488786123,1.0606976879745158
29,1.0072376985368698,1.1038981325351476,1.070758895432971,1.1101131318232658,1.1747187855367647
30,1.0647811275285413,1.0287222173035904,1.0145267457959015,1.0242509247616673,1.0128562189823307
31,1.0004352505104035,1.0345602200052122,1.072328275617026,1.03246956226946,1.0204921037756476
32,1.124390369688422,1.045180788792756,0.9578177023347985,1.033874625217776,0.8980250603655032
33,0.9989181887469304,1.0728891311077071,0.9887226615813899,1.0781469639914547,1.1943860849676817
34,0.992543960178404,0.9814515560034728,0.9633572328942819,1.0708740209212866,0.9916829913655683
35,0.9053356947467074,1.1070140094093894,1.0856104439313854,1.0411766086148837,0.9935083842915915
36,1.0610232311054812,0.9949616421436777,1.0405643133150766,1.0619808332792595,1.1277877536020908
37,1.0323725028960549,1.0585464268916573,1.0758650408138943,1.0768825287106678,1.0354604134707732
38,1.022083405064726,1.0453572773023114,1.014921088227061,0.8915966943878585,1.0345293033811516
39,1.0018157368714449,1.0211338323150065,1.139383139077061,1.050416244662591,0.930158969307145
40,0.9865373193674142,1.0026764772297168,1.132544359388045,1.063820877438077,1.0736156717642298
41,1.0304761244946719,1.0180871857453826,1.0968104175962883,0.9762776810252431,1.050970733218191
42,1.0224776965532392,1.0218746237516636,0.9950348282381625,0.9960146804539188,0.9647632207050496
43,1.0083052319570165,1.0370337565645131,1.0796901681530524,1.0781442328358248,1.0857022514721828
44,1.0370580991997547,0.9531350365270629,1.0495886203744647,1.0034926037243344,0.9857969853404317
45,1.1389662324524739,0.9686686244041458,1.0219806994608784,1.061810418378603,1.1762709692830378
46,1.048054749621983,1.0949466173611326,1.0264924440241474,1.0459209869761283,1.0636248596837483
47,1.0194913254870437,1.1032500698514442,0.9845963374758442,1.0695374692112332,1.0601144350311507
48,1.0769259442036099,1.038597991327312,1.0295829854779999,1.063651035034742,1.0896993111104856
49,1.1284414272908518,0.8620742829148899,0.7545355851585516,1.0498422120411877,1.0624733344654307
50,1.0139017753814934,0.9794651142514864,0.9689769104393906,1.1461346553324563,0.6481856842049274
51,1.1601907432646794,1.0190215308491277,0.9776614569251351,1.031187289035721,0.9301217824665488
52,1.1148591161888934,1.1236671837197607,1.0578003988845837,1.0384722267906445,1.0213576872847796
53,1.077878500384418,0.8582828510138468,1.0213335724055528,0.9444045118359151,1.042158759005276
54,1.0256693598981412,1.0430317122647774,1.0289351191472549,1.0713884072255777,1.0458899100760006
55,1.0002675148787836,1.0342478203895666,1.0661162154042894,1.0372967691875408,1.0310253529754132
56,0.8055758202383173,1.043659284847811,1.0723310160081352,1.0257264421523553,1.1497697761059091
57,1.0511293017775094,1.0532547539544854,1.028319689218228,1.0420165817409561,0.6092230945498028
58,1.039579688253254,1.0440283694443613,1.0000363799841452,1.0353772128976404,1.1861773446330997
59,0.9107637523623605,0.9848794654183064,1.1133084120886907,1.123039921352398,0.970258312464148
60,0.9379323661211775,1.0147775810589275,1.0525304799389725,0.9817482569452631,0.9961424937320976
61,1.0563283203323672,0.9838266008314288,1.036138598871522,0.9861643872643672,1.074375787433059
62,1.0599024139628968,0.991209223801869,0.9947441663386126,1.114994983090182,1.0576727188895982
63,0.9898687698426653,1.0684210830694711,1.0139636439254631,1.0038844032285434,1.0665530847343814
64,1.0423998959848337,0.8662964665070517,1.1348374059053488,1.0732698880970455,1.0161979703540513
65,1.0994773589252536,0.9341323448188801,1.0876936006837048,1.0885922458114872,1.017376882549594
66,1.0645792219769379,1.0081630771361587,1.0396043578750889,1.0711824714230072,1.2418727280317112
67,1.1018351574794731,1.1138451648443197,1.1044642920605443,1.1182185032163767,1.0037589902366129
68,1.0477696645839307,0.9793467472978769,1.039038246517417,1.1487638124756328,1.2159737504782264
69,1.0811641363568465,1.0296630641494615,1.0661140707465535,0.9696733276261358,1.1280740942423109
70,0.95320060254447,1.0879712449847194,1.0965745291234081,1.1146782933588542,1.185080844491477
71,1.0265865871383002,0.9936743132278731,0.9821178817676808,1.0345462145290074,1.215812009166048
72,1.0379523499445342,1.0203476520855677,0.9484218410770338,1.129088514393779,1.062390444852466
73,1.1269699659475811,1.0411638749695051,1.1213978857584805,1.076991379657005,1.0278662926949205
74,0.9674233387741307,1.0579193963445717,1.002260457823037,1.000910368443491,1.048026049445444
75,1.0623263080946008,1.0245369157772288,0.9726266948398474,0.9793300306965562,1.0789254083369486
76,1.0354777564442956,1.0912458549644677,1.0295976371750886,0.9779346341497083,0.6549017746828313
77,1.0256585945234815,1.0888333938607866,1.0198596231982568,1.0784469994593455,0.9694258289687957
78,1.0127529239201059,1.1225897421202564,1.0268424171749644,0.9804484442849708,0.9330823423388379
79,1.0092355333632061,1.0695017143636476,0.9978717423065243,1.1234160944499134,1.0967537716256595
80,1.0507324476871425,1.1033116053912821,1.0509889232604255,1.0592989003223878,0.906965848117047
81,1.107216893275558,1.0254797759220813,1.1510900413413014,1.0605776075678537,1.0515565159514002
82,1.029250641664044,1.0182558578688798,1.1436200632170932,0.9017605584015619,0.9797029129882898
83,0.8891523105255488,1.067975785934481,1.0658440133874127,1.052998886571032,1.1932647489575792
84,1.142557403719848,1.1627093021457269,1.0730380311071888,1.1550534342529477,0.9854202922635658
85,0.9463245979652994,1.0621018322356885,1.0770511456393508,1.1751821205797597,1.0280343905413922
86,1.0811969541492996,1.04341316489551,0.9597152835914865,1.112898915371654,1.0967537716256595
87,1.0444110542012532,1.0137126709238344,1.0513902727028344,0.9686037733221805,1.07999967744452
88,0.9620046227170249,1.0426540890592744,1.086971292544388,0.9104823649406184,1.0978191106613011
89,1.0370838023357634,1.0456169008633664,1.0553559057644957,1.1684129080023467,1.1010808076870253
90,1.0634723295584971,0.975984234963522,1.0411346769944467,0.9335966543345695,0.9204717753076074
91,0.9107809000350452,1.0349188617709275,1.030089571904921,1.0089613891812865,1.0101056611261652
92,0.9682574391599091,1.057380404997688,1.030039000279898,1.0618632658690919,1.0447975845732032
93,1.0165929453414506,1.0442971319311531,1.0612258498698464,1.1215589579195337,0.9457397390431628
94,0.9610089965266128,1.0712264392760742,1.0386678769837345,1.0443696303739445,1.2226578996789224
95,0.9782919353866503,1.089041092156324,1.0521441146091068,0.9191529648568532,1.2242992407643378
96,0.9486203151573072,0.8639102583084848,1.0008190143184277,1.0810349370565266,1.0247026635439447
97,0.9780468149801238,1.0170844825167364,1.0258691425786344,0.9084003183963187,0.8935980621585684
98,1.0675077520061462,1.0588579692067859,1.1423981248808337,1.1775875878961348,1.099478817056773
99,1.0266738640405324,1.0107200174938045,1.0675797499916164,1.022708256239245,1.0043241621646477
100,1.054075200872091,1.041431015497581,1.0643710858832234,0.9075894886828858,1.017777453247465
101,1.042341202431151,1.020023299520536,1.0477176199921634,1.0536318478272924,1.1761655968494786
102,1.0565835797423988,1.0503296551213235,1.1183928092088056,0.7102660855050307,1.0609902983905006
103,1.0745810161210625,1.1478387564251733,1.0067379418090119,1.1956415027278686,1.0580036319063204
104,0.7653268133437721,0.9792703647531391,1.060850156060411,1.047120147242705,1.1387419197129676
105,0.9862102422238803,1.0818221807066941,0.9968449876971759,1.0579562971035306,1.1214647867621004
106,1.0564656023147703,0.8282274922932897,0.7923316606844303,1.1253726755084057,1.1145115248160091
107,0.7755231031952442,1.0506603686308325,1.0388212921411,1.0596205996440224,1.0781978611457024
108,1.0213276369908835,1.0584973051881412,1.0867946528516697,1.0515217265123522,1.0568445032462688
109,1.0216731146128253,1.0299980505563942,1.123451600984353,1.0104738393852617,1.073705904953735
110,1.082935552969696,0.9754184683684533,1.0616270745941996,1.1385501400391937,1.0163314472694656
111,0.9806288866894585,1.0421695675067821,1.1029844115145795,0.9860967264834107,0.9724865985168464
112,1.061555679744166,1.0318732044467538,1.0968291068323042,1.1259152950678566,1.2438909677791754
113,0.9910475756446007,0.9406231445807075,1.0378739676925801,1.0454759615920777,1.0207488848159638
114,0.9537373588166346,1.1207301639980034,0.9585097449488115,1.0106695967345338,1.0577440574923531
115,0.9781474538570866,0.9933149004626447,1.0532627072832996,1.0209018419844726,1.219909465577497
116,0.9939444162397137,1.0096232201776496,1.0894576141311225,1.1055521037719096,0.96611791722354
117,1.0553697133078146,0.9812269142045705,1.0190096584559658,1.1368913557519564,1.1299148183092436
118,1.0521391799169704,0.9622150869135255,1.023716025111373,1.065256839291542,1.0050368989243883
119,1.1054818031690363,1.0305775550210896,1.0090888952205894,1.1281916836199366,1.3401358397713672
120,1.0480227347838038,1.0573524381198973,0.962320320145743,0.9343216365264884,1.0700221222456405
121,1.1383984596486592,1.0283906934349216,0.9783958652290439,1.2138993443224195,1.0492190280434164
122,1.04246822387099,1.0625915315226364,1.0991216981416747,1.1701601241591042,1.0579735675580466
123,1.012138751466269,0.9594327971437261,1.1002562600244545,1.1195310899626851,1.1078930809658354
124,1.043075554364917,1.0923849592518278,1.109824569772113,0.9927730892348163,1.0234764116868407
125,1.0515722912514158,1.0802874711265253,1.1121205929904503,1.0947182419901647,1.069649124146013
126,1.0283992941868323,1.0431792898659025,1.0481562626465242,0.9813318742012828,1.0368908763142326
127,0.9957774703479336,1.0168031399704056,1.1845625402348587,1.076117889458853,0.9975727267434651
128,1.0351362389716232,1.0209237655110615,0.8210976789549519,0.6831416206032539,1.1672361714013877
129,0.8005313161797438,1.0199314908817914,1.0706169483061811,0.882901331880736,1.0227773660808472
130,1.015080630088822,1.0145519679796575,1.0386916620851447,1.1758868400973204,1.091849558875434
131,1.109893616712213,0.9946840050167991,1.035123077902751,1.1192519379182626,1.0768863639027322
132,1.0580387698092835,1.0416309405273776,1.0330872160420546,0.9244932683623602,1.071889368153078
133,1.0674342796162681,0.9962281357050533,1.0520539102109376,1.0274403189074912,1.0234918057676021
134,0.8436985201815144,1.0798968786608156,1.0151464553263545,1.1199373362739748,1.1917717216126267
135,1.087709144168633,1.0113951812155841,0.9492460051091065,0.9434455594149633,1.0419137381475587
136,0.9780519104397704,1.0156559820894306,1.0859273543496712,1.026872055919364,1.045713849754656
137,0.9864635033091774,1.0454495402712596,1.0708933373664817,1.0119868216591676,0.9920000726984752
138,0.992121260703206,1.08240287264676,0.9922280458436908,1.029446146010361,0.9355227482104926
139,1.0448703435208215,1.0171916373470553,0.9876205081476028,1.0734216001128942,0.6516804980985692
140,1.0425252040926478,1.0142661891723812,1.0378975258243894,1.0253017199397405,1.0793353191847472
141,1.0268868641360167,1.0246024982798063,1.0751939654152987,1.1561066639546234,0.8818389790144622
142,1.02422649737668,1.0718658889877333,0.941001070472146,1.0477139199051306,1.0778505454602811
143,1.0123932929383859,0.9835791153415872,1.1529453856302623,1.0757071487786234,1.0555803597134195
144,1.0864990867023874,0.8288489743620928,1.0737800250324678,0.9487067826880174,1.1189843272469355
145,1.025049221715694,1.009799422374329,1.0618191997404665,0.9611324906939173,1.1166857065390892
146,0.993740270906988,0.9699138671705116,1.0501189455124094,0.9945116388601477,1.1590902153626812
147,1.0291319552346345,0.9887908303746009,1.0615556322889304,1.1504287593340035,1.12266922750679
148,1.0257741596076826,0.975825778594854,0.7880575537530866,0.9543763147360457,1.086439015004375
149,1.003308926720703,1.0044309950782584,1.0431004856941681,1.14531912849144,1.1748157304212883
150,1.1047801706423408,1.117497505105386,1.131610459897197,0.9906125723297857,1.1250000381984895
151,1.1602975373246942,1.0587867566359213,1.0941762115471312,1.0441125063614327,1.118537315474171
152,1.0631824803949232,0.9036257920313698,1.0084844322436126,1.0981303805614346,1.0478353309518422
153,1.0306871354698734,1.0481920418982649,1.0852428951956952,1.0957338033986241,1.0742907406132807
154,1.052378599913493,1.0515892929571726,0.9564044565969261,1.2182297516776013,0.9020869888316219
155,1.0893313682011017,1.1102232820263707,1.0033579208342993,1.0285667339328737,1.202563608237848
156,1.1304413932082396,1.1244910700775985,1.0018426756691239,1.064442590776036,1.13432145179215
157,1.0546104880478953,1.0494069803671708,1.0774275276488718,1.059473668077744,1.0293514127992272
158,1.0449801006742698,1.0210366138011036,1.0051804365554051,0.9592692894233636,1.0261720290263194
159,0.9034216307226488,1.0247551396067283,1.1254517793578558,1.1024712425028675,1.1219286248027838
160,0.9901336745181583,1.10844937218091,1.0419201270028038,1.0939286883842152,1.1334105927739722
161,0.9590357073260201,1.0937101652840957,1.0400562563079314,1.0492740241264176,0.8010849821608148
162,1.0546378598665402,0.9835411796301968,1.148199898521431,0.9478918723413325,1.0732654900399647
163,1.0343736089424371,1.0678737656449946,1.0521833264405682,1.0784570192210838,1.0409910455845681
164,1.1169932128766482,1.056113724097612,1.0354591521048047,1.182721329805142,1.0284472279353027
165,1.0583733734184437,0.9893822897399113,0.9384696144475747,1.2040242067420213,0.8017761515510831
166,1.0111496080332771,0.9850044170903314,1.102161920107474,1.0430658827549995,0.9686957901137895
167,0.8607802719466678,1.0277478061004672,0.7629543070944339,0.9479450179757003,0.6668169150833716
168,1.024610725730774,1.0177543100940456,1.0462601382049967,0.9586281004328698,1.2004075046083156
169,0.9909691379473031,0.9838097784430692,1.0631983508915368,1.1233605434554028,1.2057066838496198
170,0.9634652254981209,1.0151656609488826,0.9759155602888596,1.1482303880762121,1.076344004420068
171,0.9947483389777162,1.1164877507136257,0.951573010057172,1.0832702456594099,0.9428572744144481
172,0.9901337888627614,1.040847767451106,1.160303467734608,1.2646581628474916,1.099354161987961
173,0.9971372740616457,1.1932169011641818,1.0810058290711482,1.0440873991520678,1.0546085944016295
174,0.9901301298420109,0.9923797745407764,1.0434404171271652,1.1440828954093578,0.9271024439554786
175,1.0880798872545767,0.9730643323227277,1.026206109753542,1.0594272265472646,1.163031275897246
176,1.051340915179764,0.9994808719922063,1.1172927374436508,1.1849389975860618,1.064531783337086
177,1.1341051177770005,1.023080576442855,1.1388063342526755,0.9951520416380307,1.0077429281537087
178,1.1052440085878223,1.0860623818352757,1.0386960693729548,1.2772172817343512,1.0719613661471223
179,1.0154847038423784,1.0550893203535634,0.8012074303164175,1.3568119765750004,1.1394259247725558
180,1.1066500070891907,1.0044024895374457,1.0129408918146159,1.105316641112653,1.2146142136680793
181,0.9676953694239573,1.0496113925914012,1.066330162721528,1.1116390105015526,0.6549017746828313
182,1.0742286306723476,1.0057458093650815,1.125199620639405,1.4059975605964719,0.9183023710606576
183,1.0334805472628152,1.0125444850431062,1.1355197763145168,0.943145751200558,1.1279734595728301
184,1.1886925684933018,1.0297934778902718,0.9888234854328583,1.0529674424646092,1.0698178200326198
185,1.0470191363113381,1.0647770498522182,1.120209014111046,1.1157125544277802,1.0471369092284455
186,1.099322250989943,1.0512956447517166,1.0244024776146188,1.1876020429830014,1.057874457427652
187,0.9913854706568805,0.8418386971748436,1.0950826439440993,1.1442044552736033,0.9629501999192098
188,1.0245171702833364,1.0626173489249353,0.9937675279677044,1.4096521751717495,1.1234836599462241
189,0.9448770795153656,1.085206841704401,1.0067267132007145,1.0903652312140237,0.9438415315142861
190,0.973094477849897,1.0061512520974039,1.0634769568845657,1.0673869125686806,1.017376882549594
191,0.9000226316410511,1.1171155982370775,1.1066480364917133,0.9566153348942804,1.0791180228417563
192,0.8472013020433118,1.0233727921950844,1.041741770008407,1.1750404254318632,1.0817995317723752
193,1.1049136073225432,0.9511693792878356,1.061735348610072,1.518873797330269,1.044768689470729
194,1.0232850811582808,0.9488494057757304,1.028375848208312,1.026630680733161,0.9113927205705076
195,1.047130741941147,0.9974657319466478,1.1890258834215632,1.1413999205303296,1.0991129194671092
196,1.080626804164176,1.1159457003199102,1.0465751486137098,1.0363109314790486,1.08740891380796
197,1.0261676710564505,1.0140204458550601,1.1161800841460747,1.098530358954898,1.1400411127490313
198,1.0196668359078207,0.985602272953536,1.0836163770240526,1.113893473166935,0.896739285796161
199,1.0449098954066298,0.9813536663458099,0.9627507038577002,0.9649836817010763,1.0280343905413922
200,0.9888230028742316,0.9576250059938057,1.050834039995076,1.1128229987615996,1.07459343389039
201,1.014933022631324,1.093481852272787,1.0806176015707758,1.1309842490027207,1.0421459628782934
202,1.0161235248335116,0.9978882744812726,1.1536000005295,1.0387827098461115,0.934857680312836
203,1.0154398018638788,1.0620172110408015,0.8560992324965254,1.176926306001908,0.9706778633546748
204,1.0712890461004965,1.059092956540809,1.080061243924415,1.056459411569523,0.8455093074325603
205,1.0760122774391585,1.0280919395379953,1.003352923875998,1.078264844048401,1.1616694446349558
206,1.1507381756834292,1.0292930762657588,1.0612480562059758,1.2686837724886522,1.0144225576292318
207,1.0278208805682323,1.0563507822911877,1.0097810837853922,1.0725839610892807,1.0440021247187503
208,1.104821286519661,1.0381316824332387,1.003454520502896,1.0644993841434471,1.004612929774212
209,1.0586072002615865,1.0262273137743387,1.0410506559345982,1.0004715885597237,1.3585032203015706
210,1.1034227824924043,1.132852848178041,1.0871209319715907,0.9983435224355617,1.0266898321126325
211,0.8540786741116638,1.058130417631221,1.0083589737674583,1.0876189496688777,1.0309019666892958
212,1.0514734360876328,1.0073685194768411,1.1048325473511835,1.2355998415693366,1.1015102069669722
213,1.0384933766996824,1.0172210411102776,1.0170736689538584,1.0736902735904443,1.0493999552965645
214,0.8062345576708806,1.0578455435168794,0.9609491437437211,1.0463892861095265,1.0781639214096246
215,1.0278275046404755,1.1424008145272597,1.1400637409048662,1.2208133047358203,1.004013074205449
216,0.9903463561753285,1.0389707394986862,1.0579966517618973,1.0379427490378441,0.654664288636042
217,1.012046954063423,0.9828930343387421,1.1227361959918145,1.1129443882196044,1.0791180228417563
218,0.9935088820906273,0.9642152088207461,1.0781469800570966,1.1292849602034518,1.089815360620628
219,1.015950940547295,0.998512951069231,1.081154542536474,1.1448003023916307,1.0124190212151365
220,1.078012743910362,1.1086664787730882,0.9230883078652056,1.164657546373344,1.1892625467941478
221,1.120947245619594,1.0448240439091667,1.0168600621396777,1.1216868077104765,1.033262801802952
222,1.0144937870707873,0.8153567009738835,1.0919960947632055,1.0456510158135401,0.8875989840991362
223,1.0614590890041082,1.008054324498962,1.0580176317475491,1.0579647943526291,1.0270603974594557
224,1.0992729119888405,1.06152913678017,1.0205625846156545,1.1559186429193626,1.1496756003854893
225,1.1028844620388638,1.0844160362147541,1.063363779374705,1.137843737067314,1.1035843561714476
226,1.04752341430562,0.8667222137212617,1.0710509617289206,1.055742809448263,1.125639826342412
227,0.9954414075336515,1.0042079858166146,1.0264828516092597,1.0577036691257822,1.0142048245051876
228,0.9914854635136192,1.056288332301834,1.023383619356845,1.0962561123753083,1.0698178200326198
229,0.9855300238649087,1.0487989874780537,1.081290321947607,1.149464833713728,1.0799499021715504
230,0.9807677591958885,1.0542908400067756,1.08555698073808,1.0587098852528574,1.0048418601153946
231,1.106646016426812,1.1208531842813363,1.0517851692972022,0.998405870770853,1.0689083839563345
232,0.9965477346118168,1.1129573985720946,1.001635979238099,1.0020194104187612,1.0563555714566557
233,1.0963692006308017,1.082379719629216,1.0924989912227696,1.1872122143960608,1.0279051645419124
234,0.9225332094570078,1.084187732758877,0.9729862704054291,1.1519367980629605,1.170056432433277
235,0.9968334182399101,0.8160075682022049,1.0327607951438211,0.9596961992673666,0.9263112913889358
236,1.0546619556696077,0.9633798173852383,1.0039361034809426,1.1171309712190047,1.014203457739584
237,1.027070188491251,1.0562640773594232,1.0772516362628477,1.2476466753044804,0.9638410616070405
238,1.0457561372137043,1.0365888826728857,1.0235341688041886,0.9233290051323644,1.0339296643764095
239,1.0978828299566858,1.0363949522317366,1.1562745392624556,1.0868507763485091,1.2115506196875856
240,1.0594332412954672,1.0407483231055537,1.0527271982822795,1.191957297578204,0.939127197109933
241,1.0269209877318897,1.0631755532172393,1.0450762079859202,1.0670595202858326,0.9850167840556571
242,0.9533099780470449,1.0355305316342895,0.9791527034409379,1.1202958764604984,1.1669270312790914
243,1.0740152751670995,1.006389221473383,1.138423023002218,0.9610997440212553,0.9468654540687517
244,1.091838414101314,1.0855067067091575,1.0534874734863087,1.2949594946119465,0.9069865598524229
245,1.0397936440837503,1.1270261320745198,1.162113017230298,0.9462276915000225,0.9724865985168464
246,1.014499756467211,0.9789183367382667,0.7550500361530263,1.1556821915338533,1.0438277626169516
247,1.0528057374648079,1.0668303323126027,1.029643889194683,1.128587097388679,1.4395601180097906
248,1.0820298798417178,0.9650110676139105,1.165566508818468,1.2719074157090517,1.1497697761059091
249,1.0606322033310165,1.065304810281663,1.036476570419862,1.1649481705591591,1.014576945116846
250,1.0634583882757258,1.041732883036048,1.0851698191930035,1.0046263807865048,1.0468826528523383
251,1.0336547289204774,1.0351733708235917,1.1403114738338225,1.0865800806865042,1.1853530551605083
252,0.9892623318264787,1.0184243303016165,0.8710205693411799,1.0803203186516652,1.1787552454876893
253,0.9903174700832607,1.0174523712626602,1.0248573623628519,0.9799739718994995,1.0278662926949205
254,0.9780308273963254,1.0443220924582437,0.7655718388337375,1.4783299514315646,1.1101588299689948
255,1.0177117635530342,0.992217368106154,1.078821305182762,1.248327603176494,0.9759156875337749
256,1.0538478869983618,1.040198565226153,1.047577213192091,1.0359010057617248,1.1600001739189256
257,1.0640767819928743,0.8691402518219414,0.9681532806602342,1.1952712096012124,1.2190529795237355
258,1.0945810129155717,0.9832248937647877,1.0813547979641045,1.039736030747501,1.1074824405824606
259,1.0824455832394355,1.0347688909101223,1.0593774404249932,1.2032327148452016,1.1011271841305899
260,1.0604573471802816,0.9833473871962747,1.0058629715981153,1.0068368763612685,1.051040637007261
261,0.9225321853197797,0.9931021514960016,1.044943566875959,1.2054632812661221,1.1556000846910939
262,1.0250946488582997,1.0239690722853931,1.144665613605572,1.0452652132776352,1.042158759005276
263,0.9824426226582752,1.0623407094396986,0.9787419718525131,1.1503936001435653,1.064531783337086
264,1.0387130099386397,1.068790157128249,0.9875956317320054,1.0268169028337,1.024772560963431
265,0.9849647678905895,1.1372825229876797,1.1227764409037793,0.880630455174641,0.948608515585149
266,1.031857659317699,1.0001158278455513,1.0300855081246696,0.7565505797586141,1.0448768556021915
267,1.043600073295638,1.0582093362705185,0.9517189287394779,1.0662603304024032,1.0412005171044583
268,1.0583015626415717,1.0207068747112553,0.9773368255121,1.1556130340405664,1.0702568999340034
269,1.0594997018002545,1.0893951224339966,1.0479332663053034,1.115215183100022,1.0632050207691515
270,1.0620363795958794,1.0151631479546723,1.1814241280318443,0.9855301569526398,1.0094764392119533
271,1.0432111101120956,1.0764278744446665,0.9495395281966916,1.1269920071870936,1.1314610949836454
272,1.0829406119301463,1.0188622226408335,1.0778195075904011,1.4537044759397741,1.1103133987603808
273,1.0579353301574639,1.0741099594466585,0.8614110855432927,1.0601292368635922,1.0580457423485259
274,0.9708084316752015,0.985899821014689,1.111641909329947,1.0757958585028378,1.0563555714566557
275,1.0036989581400717,1.034457811744895,0.9705779441914059,0.7886584475208352,0.9949286991308299
276,1.069120597517256,1.012359686025829,0.9190217896534641,0.9708708588350137,1.073705904953735
277,1.0408652239228156,1.0131224331876456,0.9359749229116396,0.992902842008762,0.9850167840556571
278,1.096944093091402,1.0170124593079255,1.120655950851654,0.8725568708785806,1.1277722591784947
279,1.003177801931523,1.0557251821204894,1.2706550376866619,1.039479245948914,1.1976205684401893
280,1.057707404492428,1.0351150070458375,1.0058457527391518,1.2708371034037538,1.050555086905853
281,1.1207497117301368,1.0114035861379767,1.1274367361357365,0.9958645440231433,0.9990016589383786
282,1.051786811026415,1.0090180048582407,1.0330418965138743,1.3293361879913823,1.0404192218716368
283,1.0139921724524514,1.1698771600119464,1.1124959930313343,1.0378333328151117,1.2198024378108077
284,1.0575478317715996,1.0392268605520676,1.1436681205994788,1.1779651987682525,1.1097631588158194
285,1.0055040576328147,1.0016662990641454,1.0994298805982539,1.1183277079078981,0.9857969853404317
286,1.0263403563943985,1.042866424341073,1.0328971036318357,1.1381671185413647,1.0669402658056875
287,1.026678386708798,1.0406096139599181,1.093203070479871,1.2184277811086248,0.7031037722410922
288,1.0075892146214407,0.9786982287696264,1.0103032722657945,1.0888739487083707,1.0692659551385912
289,0.7615731453644993,0.9963696024066593,0.7589700770426357,1.2697697920023105,0.9850167840556571
