epoch,2021_11_15__12_01_10_dpg_ltsm_lr_0.0001_epoch_10
0,1.1176012436193115
1,0.8302619987986782
2,1.2255321717694185
3,1.1816933681175859
4,1.1840364524783245
5,1.1019211697945868
6,1.2868134687980377
7,1.0823986790993663
8,1.2770147590294456
9,0.9243196654435546
