epoch,2021_11_08__20_00_10_daily_actor_lr_1e-06_critic_lr_9.999999999999999e-06_epoch_10000_gamma_1.0,2021_11_08__20_00_10_daily_actor_lr_1e-05_critic_lr_0.0001_epoch_10000_gamma_1.0,2021_11_08__20_00_10_daily_actor_lr_0.0001_critic_lr_0.001_epoch_10000_gamma_1.0,2021_11_08__20_00_10_daily_actor_lr_0.001_critic_lr_0.01_epoch_10000_gamma_1.0
56,0.7667374500084143,1.0556867388912805,1.1133555275158535,1.0916451801787046
57,0.9366371637841391,1.0111955615274115,1.1347453494482957,0.8335100619503443
58,1.0767849204492295,1.0457587434704858,0.9813701560933508,0.9812604837323926
59,1.0707630119730163,0.8912321660020563,1.0352539710767563,1.0389419397483186
60,0.9885691756086195,1.0517168693638188,0.9890474585720974,1.1381310451681528
61,1.063083583269654,0.9927030806733358,1.218228862179069,1.0381187887954642
62,0.9867155980380573,1.0595392351285005,1.2307331220357705,0.9903669760423504
63,1.0369784903570614,0.9057884294571734,0.6740130349159008,1.019470118227632
64,1.049124341471097,1.083586359902263,1.0879076551362659,1.0622692982555246
65,1.1818191882864353,1.0150128617906868,1.0456596791158006,0.9471092322938873
66,1.0028360780209848,1.0495267695540877,1.1740778517645436,1.115355024038049
67,1.1094470292736462,1.1366525127249936,1.083390074237779,0.9550123651545668
68,1.0839430102692218,1.0199435202991818,1.0108996874297065,0.7093417066847353
69,0.9926288467214972,0.9867918279274234,1.0676951382415896,0.9814246632519619
70,0.9324180506439758,0.9958347462127147,0.9304428815479385,1.0549335734408243
71,1.0837836339572737,1.0314056230004287,1.0805467128287856,1.0959048249728207
72,0.9877467201268688,0.8872483063206972,1.0674027861805429,1.1666296377290584
73,0.7447714964813796,1.1966038532195724,1.1456015128788353,1.1909457983377343
74,1.0633765983442345,1.0291551079055952,1.1649672657041747,0.7004961432141953
75,0.964571987317044,1.0457367560609707,1.0475402490873928,1.003994134742951
76,0.9590557574517753,1.0905219516201554,0.9887558484815847,1.0044379183620944
77,1.0515308301796071,1.0374887774385004,1.0016564444602924,1.018901427709075
78,0.9573217260604258,0.9443382070069297,1.0384104082347196,0.9674282689667342
79,0.9515612021161587,1.2122534661280786,1.11087872670248,1.123231247582724
80,1.0959684984846072,1.0204267330514722,0.9564445149433612,0.9172746795246037
81,0.9394960696700202,1.0253099491858075,0.9355435056595526,0.9758676846581018
82,0.8740336116211626,1.0196672727417362,0.9802956794702242,0.9616833899056324
83,1.0729365104992572,0.9860153416888074,0.9627535694961247,1.033774580081853
84,0.9592416269207574,0.9784872703643543,1.1575518197969286,0.7219328011427442
85,1.0307765811176866,1.04928037602745,0.9932889976333044,0.8659721543163739
86,1.121485233013054,0.9893601700411039,1.0925684010910695,1.036096198550071
87,0.9443219542918916,0.8018957300031997,1.0916589582289873,1.0391157876556363
88,1.0694008948404092,0.9642049214404288,1.0609395258306402,1.0251808422369546
89,1.0721694327857043,0.9900671429524993,1.062280651699472,1.1758287908813192
90,1.1512828524673095,0.9397576007642584,1.2371723867780997,1.0919697100180228
91,0.9551276842337377,1.087107648574065,0.8813170907115072,0.9310105290274613
92,1.0319724504704086,1.0282480885117216,1.154235603159679,0.9965532800689725
93,1.109266960278326,0.9915453676605778,1.0135232354964643,1.0273263686688787
94,1.0502020983202176,1.041120427376741,0.6593157118363996,1.0710753567185123
95,1.0650593031696742,0.950768154655742,0.9581505685541633,1.057983133036074
96,1.0538113258254462,1.0802010871442114,1.1561983859071734,1.186574843035402
97,1.0712127275609995,0.9739219375179867,1.100162508663076,1.0518040983163097
98,1.0408760034984692,1.0754259356971057,0.8671004652519209,1.0422960399624446
99,1.033455765013034,0.9968364591318346,1.0217728774048374,0.9903724354536887
100,1.0580489034583345,1.1614142334254858,1.04743954100809,1.1210707992417506
101,1.1221652267215352,1.0129051847674828,1.1511336440210271,1.115355024038049
102,1.0047919548427846,1.0152051955723167,1.2371968137985798,1.0790072606777412
103,1.0078535385475949,1.0304175994656477,1.174536330985862,1.0999654494625366
104,1.0610301442595944,1.09113589663927,0.8736414523304195,1.1305465017819791
105,1.0781054752700565,0.8713965026365744,1.0862434589407555,0.9675250038514864
106,1.1745306953698094,1.0335070395559647,1.158483736998879,1.0298348510792719
107,1.1335895641659857,1.0299122195089585,1.07489203998172,1.2364851252097278
108,0.9304629370227746,1.0078299762246332,1.075064454289586,0.9338508482659259
109,0.9624292039880755,0.9427597010053166,0.9160171966812151,1.0119819754068742
110,0.9897497521508171,1.0044296012598277,0.9132540012028629,0.9070807991517894
111,1.0885220747790316,1.0632674994335272,0.9540785775118074,1.0518763263703657
112,0.9876061760327944,0.9797107488777709,1.1113641199686988,1.1097112263370839
113,1.0197088335964548,0.984346602096277,1.0546423191005008,1.0542936521287636
114,1.0547380301999945,1.0258580407153481,1.1179230116574899,1.0075103516098338
115,1.0768099595022673,1.0401526741205391,1.140390574174645,0.828521384420505
116,1.062154061136827,1.0110615001659105,1.1458834717146276,1.0640935815359278
117,0.9504368688211573,1.0632725853441396,1.2013227793501682,0.6830083825895312
118,1.175490785162822,1.0318510976829196,0.9726475490632001,1.0109079498366595
119,1.1022036447797685,1.0230479143619473,1.0450892775811955,1.0865080641488327
120,0.9906114237185367,1.038726611346549,1.0126335124514083,1.0373262305075621
121,1.103905255132744,0.8577524079075933,1.082192465322715,1.062682227714179
122,0.9397542889471941,1.018795440096668,1.0956611066991715,1.0682115790458324
123,1.0779109052327962,0.8301405159445975,1.1020492607076127,1.1269018465482974
124,0.9415529000988764,1.0841292104739149,0.9522747767660649,1.0717854248383627
125,0.9146055531580082,1.003955422396244,1.0967347568208283,1.1192559490213772
126,1.014623839618986,1.1240685742877434,1.0027703160447703,1.045893007594198
127,1.0312728440869292,1.0451758244621834,1.1711410904447122,0.6822463415848251
128,1.0790487519443785,1.214355278459746,1.1137755733388506,1.035749873941399
129,0.9701670941558329,0.9678506324901367,1.1278517165669621,1.0569352601418405
130,0.9681695287639427,1.0278344350738957,1.0159948782210992,1.024277670783604
131,1.0532750513452342,1.0414534089791962,1.0219783866048138,1.0505097720462577
132,1.078490638732957,1.0517000027215186,1.1206468916401016,1.0373167320000294
133,1.050873132535486,0.960705442978954,1.080077716429641,1.014132685034396
134,1.020493293686323,1.0470698901998403,1.1909544231559672,1.0145387473726857
135,0.9279768074924255,1.0269225696099389,1.0450888376428011,0.714874931609254
136,1.006118610910775,1.0771053535572086,1.0262539699507678,1.1443064868731005
137,0.9873512606579549,0.9223949749590146,0.9778273364516272,1.1333552315450097
138,1.0668761405325164,1.0239442072341984,0.6509804152603614,1.0099856512674688
139,0.9384881368184904,0.9427473702658797,1.0166113868108502,1.0558210111583717
140,1.0825944221774522,1.0301021240601724,1.1731442634773657,1.1375112773577416
141,1.0356071898713544,1.1073389417540953,1.0009783488138382,0.9403489856612515
142,1.0804700567790289,0.9475779501414926,1.1199876945528706,1.137730685457344
143,1.0891372147050769,1.119082567407143,1.0456108710701357,0.955012190827366
144,1.0030901574834423,0.9121919347645733,1.1369084662920799,1.0211939585225682
145,1.1792816401826944,0.9909102357669636,1.0577937668527464,0.8498851239311369
146,1.0648190411460516,1.2057162420280785,1.0722488792210632,1.103270348416552
147,1.0403244264418205,1.0140980551510057,1.0780843740682315,1.0383299877242296
148,1.0209615228485234,1.0118347978071627,1.1156145768607646,1.027976006103359
149,1.0788786728083684,1.1758656560942071,1.1766328338492544,1.0425238952835267
150,1.185200632089446,0.9004948629650071,1.062839478916702,0.8710860519568617
151,0.9908682992604678,1.0919213518440951,1.0380191836864503,0.961633937659682
152,1.138403090682372,1.0834403874656464,1.1916663456560173,1.0853030786525304
153,1.0826030205217554,0.918311368184596,1.0567144861461886,1.2244878016527576
154,0.9224499418767994,1.011573672012832,1.081593810892126,1.0337637007521803
155,1.0740440028654543,0.9541128763481126,1.013085128040004,0.8843825596083648
156,1.0140121721744746,1.2247583875350154,1.090468327795435,0.9646802418751591
157,1.0793301644835178,1.2305082104290215,1.1213809835886992,0.8113477395149743
158,1.1082166529916393,0.9739734984079786,1.1531446590993544,0.9982465836451588
159,1.0087415795577288,0.9053104070580527,1.0660102188728848,1.0009611720885692
160,0.9818024047243453,1.0099796717483371,1.0719010440383328,1.0480966983486706
161,1.0100250227275676,1.2867101579649596,1.0282546195735447,1.0967255151073658
162,1.0366337630958085,0.8887519772515635,0.9127367576551286,1.046318943291822
163,1.2583628668324367,1.0441803396861955,1.178571075154036,1.1150198140656713
164,1.0774961806793695,1.0501715162563041,0.6209092530935991,1.103822829915197
165,1.0787037420288308,1.031278739331641,1.0905368205112191,1.0916477910001445
166,1.0992004227291559,1.0885051977471314,1.0754588196952442,1.3140393021854904
167,0.714192924047058,1.0941945542589933,1.091299370669458,1.0187768280724745
168,1.0193156155426,1.0933138969343061,0.9814615228333629,1.0145385054878278
169,0.9880452440925295,1.0130526246746627,1.0734684591569368,0.9900316152383234
170,1.0844125781818221,0.9849015454786303,1.164742535684121,1.1055450858658789
171,1.0538187926343117,1.040764901672859,0.9714915258806588,1.0635066110745197
172,1.171371994725974,0.8955756970320514,1.2127791878421816,1.0289728335323922
173,0.9935411007668725,0.9657267595578409,0.9770151808634805,1.0352072992945276
174,1.0556515729197955,1.1093134831538818,1.0685898320899974,1.0855033260745452
175,0.9295305271866509,1.088200904588987,1.1197083368880776,1.0402339178316244
176,1.0486367467809854,1.3091349327032924,0.9410883510068995,1.0681391246201446
177,1.1223130216442028,0.8835366522545943,1.3558364818560704,1.0457184076021506
178,1.0847225360591666,0.9175995064181096,0.9559267967020219,0.9566931080222214
179,1.0326881754248516,0.9111780875671814,1.1347680923126293,1.1134496896894428
180,0.9598174508846101,0.9444577398956966,1.0245048331209425,0.9944186840234965
181,0.99407131463367,1.0498269437370185,0.8813168805891638,1.1225974035203414
182,0.9540038920630357,1.021865304797641,1.0360403609195932,0.9661996483553116
183,0.9093280566992868,0.7142450945260869,1.0438343226407099,1.0265052085565725
184,1.002713007346543,1.0487987217966002,0.9423350945507821,1.1243972642777225
185,1.0889825837574811,1.078306676331187,1.088351832313601,1.07720310322626
186,1.0297212950641152,1.10010184545292,1.090715766858647,1.0765131064931202
187,0.9127602806067875,0.9684701660690054,1.1759425090611169,1.0111916674017452
188,0.9083720078342445,1.2138845660998676,0.740972818859759,1.018423930042473
189,1.1239529052434578,1.0994576415726172,1.2953931573211315,1.0445791007550915
190,0.9613113245375794,1.0876860478296124,1.107187294792762,0.8867843034332002
191,1.0553946082301966,1.098598588640999,1.0316974897042588,1.1291549908586964
192,0.6537650232923174,1.23347362884452,1.020583461017571,1.0396545819221052
193,1.0532160554123853,1.1256541173192343,1.08297529912326,1.13857328151531
194,0.9873597204853642,1.0893115487402811,1.0258156502823679,0.9365687282263014
195,1.1459007688144236,1.0297857478157846,1.0469050738577816,1.0845680955325383
196,0.9582874929607486,0.6995503293017125,1.1661493607782,0.9758392963072475
197,1.10663828249813,1.1170630803332608,1.1119340506054416,1.1554793286616736
198,0.6897555434153123,1.0198951071272166,1.0809007762209866,1.0482414624607004
199,1.069581257977365,1.1062914078966612,0.9197816549109358,1.1918651719899696
200,1.3786640182398873,1.0948245317191256,1.083617967518737,0.9968360780334373
201,1.1378373449775303,1.0364306890796553,1.1064602192048196,0.8069315889280604
202,1.0276820643863604,0.9652351306798145,1.1347548354500536,1.0955951328029276
203,1.1504385821570113,1.0238979175441714,1.09394856739985,1.0589028710092523
204,0.9583225571512073,1.0205886868382563,1.1922879924178154,1.056015925111415
205,1.1144885319474478,0.9461485803169232,0.9210784255588385,1.030486510481851
206,1.11837239433951,0.9376846273286797,1.1759954995314725,1.0352072992945276
207,0.8796617666688931,1.248681584682567,1.1317984143792625,1.0797846286741253
208,1.0457283063803884,1.0420608508911502,0.8199928282089061,1.0575381520401297
209,1.079235896497113,1.083291077090761,1.0683973933085127,0.9759998491371746
210,1.0532695345596874,1.2258371278552842,0.9225888994897065,1.0907849171474746
211,1.1486557008136977,1.0124852697989914,1.0367446402034546,1.0466042847236288
212,1.067426795864673,1.050336138622557,1.0676273005944186,0.9037498004023401
213,0.584856643032669,1.0372238962038531,0.9984495666708374,0.9770253938173395
214,1.0743731778964014,1.251078149499732,0.6738254470088861,1.0549341157718288
215,1.100287320972036,0.7414870827448545,1.0670018430496808,1.1706175619213248
216,1.0936052385324173,1.0513773710602539,1.0801620785854347,1.214893570158621
217,1.0231015500884562,1.1282647902141194,1.0558536457530858,1.0645105909010772
218,0.8589141893817364,0.8802398350088763,0.9923468606372327,1.1812015565465972
219,1.1354240945608947,1.1814460283464916,1.0825910828764058,1.030193100098561
220,1.0632523369098155,1.003912741666191,0.8901998750054649,1.0811245936096536
221,1.0877435869886853,1.0356751033704468,1.03543297621472,1.0245542074708673
222,1.1148372956270314,1.239032209543147,0.9917811687399976,0.9939368117840042
223,0.6675780360643613,1.0155736218411464,1.1902172799888209,1.0184904169506033
224,1.034452593908304,1.1375002089055881,0.9485714957776826,0.976260411273942
225,1.0179633910316348,0.9325535002817945,1.196223903823249,0.9939368117840042
226,1.029251914638298,1.1326785670889106,1.0957012382728732,1.0541747561873018
227,1.0943674963092416,1.054677726480234,1.129303580159676,0.9140244744196532
228,1.02321429222979,1.0369518472716974,1.0800778451849458,1.0939134146340108
229,1.232766800697305,1.03542751816599,1.017015613377801,1.009481774567067
230,0.9091801090312122,1.0019608256284647,0.8338894756772683,1.1097113586249787
231,1.1479824743247609,0.9518446225073564,0.9139376576870502,1.0196189828352002
232,1.0342742398797076,1.0670499880230735,0.9939427893533963,0.7004959762029201
233,1.0692291179734699,0.9859421698002219,1.2072366328189288,0.9117910037059314
234,1.0191563752583204,1.057917441582173,1.140858525392895,0.9727271872871678
235,1.0140258921099092,1.09556142087567,1.0296569614195734,1.0916682141833205
236,0.6911184357794775,0.9394507051186063,1.1858933699851277,1.0915552285871113
237,1.0890126448844344,1.1831274546611572,1.071927494941006,0.9095464622071127
238,1.0726249895842326,0.8942072076183123,1.064261674813138,1.0284567544185554
239,0.9423164716819786,1.1992267795481304,1.0922923424714324,1.0756590139108846
240,0.9947432181403155,1.0000004190952465,1.2585471283151533,1.1015810347096722
241,0.9754465065314619,1.1607962298665213,1.0493201417562084,1.1131896950315185
242,0.97763209497562,1.0963557797243524,1.1613387452717188,1.1243495726801531
243,1.0454887635541468,0.9698129608642525,1.0902735898679337,1.0875030692243706
244,1.004153618422758,1.102734517835138,0.9376882043184862,1.0294930125203918
245,1.0183166283268985,0.9862773063926591,1.1115472954743901,0.9851761667685145
246,0.9974917009628063,1.1817231094229248,1.1107360788075047,0.7268369434557863
247,1.0373128870227268,1.059610668046407,0.9273151418741906,1.0351461185595865
248,1.079817187370652,1.0819252514366424,1.0511111915352445,1.0948553495951034
249,1.0767127348587566,1.1952200755179523,1.2510825864266868,0.9434825619398068
250,1.0165884671010272,0.9081623286919807,0.9704034524769498,0.9988123949671575
251,0.9977467055206607,1.016776719802719,1.1703823068131232,0.9860239507733907
252,1.008222218002857,1.164742743956335,0.9895432405032253,1.0451817154704077
253,0.9574139372222327,0.9712152984601955,0.8942066080058549,1.0985774137395807
254,1.1790172187839068,0.9600573749301561,1.1561983859071734,0.9333947899449875
255,1.1007174933375958,1.2390326711186999,0.6815942030550844,0.8951714779197708
256,0.9976017050726687,0.9988622651203504,0.9778785613098069,0.9941582321735518
257,1.2010612726819763,1.031512075167201,1.0179937955225042,1.111835742146095
258,1.0971938353980875,0.7305543559486736,1.0066160042904153,1.1696186467537804
259,1.0948848060306255,1.0333485117314511,1.0798988820814979,0.8994627800419097
260,1.0948445983159159,1.1305635168302353,0.9567903021360835,0.9930317183521051
261,0.9807955035387121,0.914564831554461,1.0960098662031628,1.062104930287488
262,1.039764066205121,0.7266013269684407,1.0414821270350492,1.1203643144126714
263,0.9593697759499848,1.1751143527261034,0.9882294775514651,0.9887820507129417
264,0.7339861594236694,1.119982829685781,0.8713096385222102,0.976953319433021
265,1.1321573355347523,1.089560283945182,0.978947387219504,1.0445791007550915
266,0.9824413856182718,1.1542355171624281,1.0413966037226685,0.9894836600508875
267,1.0753297734002614,1.0904135610927463,1.0808081426395328,1.0705400076505165
268,1.0208237414644281,1.2387590239135695,1.0198256791571012,1.008108514862259
269,1.1073054872198373,1.2304447328302377,1.107187294792762,1.0779315131350748
270,1.191747889564761,1.0872381487904719,1.1376578046593941,1.0984894362722593
271,1.0495009222381695,0.8969837719002194,0.8720931698432213,1.117557787009096
272,1.0644241361614808,1.1225178479482822,1.124441749217745,1.0110479427487045
273,1.0232652015941515,1.0595814895826867,0.9921103485012314,0.9616636395113835
274,1.0735113450926488,1.0657396161130281,1.101796344537637,0.9790584569153721
275,1.0517706093478763,0.9627101195865321,0.9072033215002872,0.9966732458383987
276,1.037073954478478,1.0072290533834585,1.0179937955225042,1.152999985678243
277,1.0474573538642367,1.1766330442476196,0.8791055218921757,1.057288932420399
278,1.030268280886106,1.2159254269430126,0.9552112718734966,1.000268679344108
279,1.1666446924882177,1.1971443729209388,0.9299743595220255,1.044946062111261
280,1.0822914427094898,1.0602323578186599,0.7266773595691979,1.0468268617717644
281,1.0549194925819687,1.0922881594384055,1.0064040576770694,1.1578364265747771
282,1.0883805380319342,1.0641757318703453,1.1607969217551968,1.0487420198816777
283,1.1369529040758406,0.8928122120582234,1.1187899733762101,1.1415047637926465
284,1.1379623956941582,1.0580213918716004,0.9347930382250492,1.030486510481851
285,1.0035019644743517,0.6967290977050375,0.8340095684293554,1.0489023739285714
286,0.9669888381236482,1.0958159348379088,0.917601448028502,1.0548282604017407
287,0.9661090347603428,1.1244648217610989,0.9880178532109885,1.0839820019214934
288,1.0529536898858702,0.963637827045276,1.0725216941163938,0.9601624830663008
289,1.0965019318677562,0.7577551397235643,1.09323703564743,1.0579846819658683
290,0.6757206338823951,1.0476189866978247,1.2106176126006543,1.0437546252272378
291,1.1272427702770937,0.99038757973603,1.03047383463947,0.8498851239311369
292,1.1123781085134385,0.9755108981551225,0.9182296515356408,1.0818463535265987
293,0.9943227967827735,1.0293070393845525,1.0360391760380814,1.0333911422305397
294,1.0309540900391931,0.9579400976648151,1.1048433390890942,1.018078170607956
295,0.9664023827761178,0.9697477965456675,1.0687964320751482,1.0980853657216871
296,1.1638906322700515,1.0328715196501588,1.1105203706674336,0.6741786336640515
297,0.6722363218194989,1.203247668195026,0.9887591782831147,0.9604120496518189
298,1.0820923602144885,0.8362574719602655,1.1079680173670945,1.0359500243455058
299,1.0691216967663677,1.0024106627424956,1.0605961416806824,0.9634244137096734
300,0.9998305248298303,1.0105966762336909,1.0043515215179069,1.1047345539761053
301,1.0870488471907058,0.873642389646514,1.0806868765614965,1.0344557423338807
302,1.0341463406838474,0.8877384130087392,0.9028679590222584,1.013212573935997
303,1.004897918010313,1.0354299135322433,0.9001284737875678,0.9771077037130466
304,0.8076917691114053,1.0119225329495436,1.2087203959239115,1.0515972689673165
305,1.0429416402695408,1.0981110228087827,0.9731446952811961,1.1115401235689586
306,0.9168591705324475,1.035432983929297,1.1045396713587883,0.8609442374893798
307,1.0786209322772264,1.0219781905357748,1.0783193862111775,0.8979170036256345
308,1.0550620036348268,0.6274508335759452,1.070130447179199,1.0096640669798238
309,1.0819266298636103,0.9814620420180309,1.1614269883275834,1.0378040890600355
310,1.0267262804066355,1.2087249347894728,0.9225451142765285,1.1037298683666057
311,1.071758378549583,0.9080463340251983,1.0739324332692899,1.1165151188547424
312,1.0552918162815583,1.167693649333887,0.9808855232315319,1.092429349726235
313,1.0018063382029185,1.0032002368656812,0.9347930382250492,0.8808869701547984
314,0.8221918034181729,1.0731119611657078,1.0342497468280465,1.086394422760171
315,0.837709240122869,1.0443304957624453,0.8948082547221673,1.0851746056095173
316,1.0759379070778385,1.077691888299398,1.088247946646773,0.8507565052082998
317,1.1065659011524953,1.0190683688368372,0.7443696811892772,0.9316030033454265
318,0.9832403637145077,0.8326662837235648,0.9285713431234258,0.9940509018557704
319,1.096307374338408,1.0403837118150283,0.9455477465822031,0.9732404028694005
320,1.0312779594439612,1.1794038644068277,1.0916386653524357,1.0553026980884976
321,1.1503276731297019,1.0258161891085231,1.0027698280807635,0.98727353019106
322,1.088689188548017,1.1110500674286,1.0562403384328858,0.9195364220547197
323,1.113183516086058,0.9636363659853098,1.1388776424785687,0.7004959762029201
324,1.0739125579255575,1.1278844389081897,1.110657264516322,1.0423194072477275
325,1.123890997214562,1.2307693794699979,0.910886819685754,1.0507063201703388
326,1.0323672878860894,1.1089357199306453,1.198608087675742,0.9967216056408348
327,1.0312955954225396,1.010406229963107,1.0599411923425592,1.0086455756229096
328,1.0871742048861501,1.0956430985822527,1.1185508662376864,1.0613493683794388
329,1.1296363174375155,1.0474815275456184,1.0418786506008664,1.133755876143937
330,1.135817448031531,1.104458770482296,0.9551336334421076,1.1185864940282801
331,1.0863044748702932,1.1845766614049122,1.1099813662732554,1.121548754965877
332,0.938906144563173,1.1068405202418838,1.1260414349670411,1.0821734852761762
333,1.0468288272395216,1.0237913415390436,1.1163187485890844,1.2213720218475401
334,0.9956710839914897,1.1502856436307964,1.1089344145014504,1.0048890084330235
335,1.0238460021919655,1.1201345350309606,1.1930988279187167,1.1678362857734956
336,1.0769259442036099,1.0325809787246552,1.0905451081778352,1.0870428376416912
337,0.9723512186615725,1.0744854017018886,0.9289761713252928,0.9878255145510035
338,0.9850093689950535,1.2258741178665606,1.140231274579011,1.0924965899986316
339,0.9520993725954521,0.9158560690857365,1.0469050738577816,1.1155590376175102
340,1.001830552537385,1.0532830989981612,1.0967347568208283,0.9500774471931271
341,0.9611588936454469,1.2211815569508024,1.0473452179118,0.9668592355468811
342,1.0466914522687931,1.0678141429505066,1.0948491582158193,1.0937649427262863
343,1.1202113427053713,0.9176016121084417,1.137371243104142,0.9968360780334373
344,1.088646426263441,1.0218228452470994,1.0610349625451587,1.0151596242896708
345,1.1195417917177735,1.0566040908572776,1.047008375024454,0.9500774471931271
346,1.0324752278095513,1.2050653990139508,1.0754818887725999,1.0887798936270914
347,1.0885304768972806,1.0771774450858813,1.0556554308158455,1.0381772832629044
348,1.069005103002897,1.0343593902082944,0.9729090954716971,1.0113272068649242
349,1.0873948086173226,0.9105777273121727,1.0740742197918212,0.9892053644211111
350,1.1410834421057623,1.0320669692978686,1.06704992442194,1.008158312102879
351,1.0394449335159979,1.0662693153966558,1.0303633076713032,1.0081549639175977
352,1.0384572321645569,1.1421673836040354,0.9196287655504229,1.0772057276623095
353,1.0212475027576864,0.9778273364516272,1.2070151158059088,1.0697452885400567
354,0.9831779689459761,1.1648316448801668,0.9716137827447696,1.0685941552555076
355,0.9775281406588072,0.8934720517441324,0.904654509576598,1.0249373846682532
356,0.6944879190976476,1.0832902376917481,1.0733897061015139,1.129292120394301
357,0.9502204922692635,1.0744292763262442,1.1542246471615305,0.6933354129768916
358,1.0810826922808672,1.0239311121757508,1.0848404237844793,0.9918152101917265
359,1.017437119187857,1.1408585933933642,1.1326797907609498,1.046475472836904
360,1.014387894229419,1.0800004418741316,1.0514992262202298,1.091267734131086
361,0.9808835061796112,0.8775978494603649,0.9225888994897065,0.9941244894394881
362,0.974976051046922,1.0635876819659207,1.0599411923425592,1.1610512706727758
