epoch,2021_11_25__15_25_56_daily_lr_0.0001_epoch_30000_metric_sharpe,2021_11_25__15_25_56_daily_lr_0.0001_epoch_30000_metric_sharpe,2021_11_25__15_25_56_daily_lr_0.0001_epoch_30000_metric_sharpe,2021_11_25__15_25_56_daily_lr_0.0001_epoch_30000_metric_sortino,2021_11_25__15_25_56_daily_lr_0.0001_epoch_30000_metric_sortino,2021_11_25__15_25_56_daily_lr_0.0001_epoch_30000_metric_sortino
0,-0.05468776077032089,-0.0482916496694088,-0.09236849099397659,-0.03392908722162247,-0.12746652960777283,0.030325088649988174
1,0.010889193043112755,-0.01283019594848156,0.05565221980214119,-0.028104087337851524,-0.07801052927970886,-0.07611306756734848
2,-0.09940838813781738,0.060343533754348755,0.014002622105181217,-0.07776961475610733,-0.004270761739462614,-0.09868638962507248
3,-0.04979266598820686,0.01728043705224991,-0.08069629222154617,-0.10280341655015945,-0.015881704166531563,0.09496639668941498
4,0.049432214349508286,-0.0812215730547905,-0.05091042444109917,-0.12759391963481903,-0.08556000143289566,0.027418242767453194
5,-0.0580037496984005,0.0028489292599260807,-0.058270927518606186,0.028116030618548393,-0.2101069986820221,0.028173377737402916
6,-0.052307579666376114,-0.06326194107532501,-0.11330908536911011,0.09702333807945251,0.06440325081348419,0.08000035583972931
7,0.022239353507757187,0.0407264418900013,0.038010112941265106,0.039474621415138245,0.025568898767232895,-0.20495447516441345
8,0.04140910506248474,0.0038622459396719933,-0.16117314994335175,0.039157286286354065,0.088701531291008,0.06179160624742508
9,-0.055086132138967514,-0.06981439143419266,-0.06749341636896133,0.07689330726861954,0.011755361221730709,-0.060900721698999405
10,-0.0009131165570579469,-0.07003109902143478,0.015258234925568104,-0.1389843374490738,0.12981075048446655,-0.14801661670207977
11,-0.010021859779953957,0.05545913055539131,0.006146779749542475,-0.005649992730468512,0.02375631406903267,-0.00040684096165932715
12,0.009461263194680214,-0.07273618876934052,-0.0634877011179924,0.1328287571668625,-0.023930029943585396,-0.3818647861480713
13,0.08629219233989716,0.030668431892991066,-0.089768186211586,-0.05861113592982292,-0.010760563425719738,0.012782652862370014
14,-0.0450754314661026,0.008425611071288586,-0.011306977830827236,-0.004468692932277918,0.16345831751823425,-0.12701208889484406
15,-0.07803890854120255,-0.05055428668856621,0.008763696067035198,0.013728578574955463,-0.21190302073955536,-0.07618708908557892
16,-0.014020753093063831,-0.009974291548132896,0.03243130072951317,0.028035862371325493,0.07726119458675385,-0.05477528274059296
17,-0.022130003198981285,-0.016752006486058235,0.008090727031230927,0.027135830372571945,0.06260117143392563,0.0822448655962944
18,-0.05978909134864807,-0.01730823703110218,-0.04422306641936302,0.0597117617726326,-0.1595619022846222,-0.005675075575709343
19,-0.11384911835193634,-0.0019119522767141461,-0.09056435525417328,0.06477680802345276,-0.06585051864385605,0.01922755129635334
20,-0.0037612917367368937,0.06923612207174301,-0.03968563675880432,-0.06881207227706909,0.06864561885595322,-0.024933651089668274
21,-0.05512961372733116,-0.0031313414219766855,-0.12240374833345413,-0.16801419854164124,-0.1440330594778061,-0.07913903892040253
22,0.00812072679400444,0.019001618027687073,-0.05775180831551552,0.0031348818447440863,-0.17763091623783112,-0.27624842524528503
23,-0.013841279782354832,0.009499741718173027,0.04190200939774513,-0.06933721154928207,-0.15187007188796997,-0.09510844200849533
24,0.005950657185167074,0.0270385779440403,-0.16019423305988312,-0.04316651448607445,-0.10135479271411896,0.06475987285375595
25,-0.03518412634730339,0.024591591209173203,-0.10311450809240341,-0.2223459631204605,0.15149269998073578,0.0446145199239254
26,-0.012797224335372448,0.053840674459934235,-0.07462683320045471,-0.12309730798006058,-0.27554988861083984,-0.12169217318296432
27,0.005422036629170179,-0.08068499714136124,0.06233743205666542,-0.0011064659338444471,-0.2802286744117737,-0.16355329751968384
28,-0.05378342419862747,-0.0039578452706336975,-0.115882508456707,0.07795824110507965,0.18322151899337769,0.14180728793144226
29,-0.040854450315237045,-0.014921246096491814,0.004899033345282078,-0.14587000012397766,-0.09621237218379974,0.09935417026281357
30,-0.024117566645145416,-0.016892028972506523,-0.10597971081733704,0.004286672454327345,0.27483466267585754,0.18789216876029968
31,-0.04375680908560753,-0.058236412703990936,-0.13022087514400482,-0.05402243882417679,0.04346782714128494,-0.24227775633335114
32,-0.04986201226711273,-0.08227524161338806,0.06056796386837959,-0.20334316790103912,-0.026400545611977577,0.08966843038797379
33,-0.056675322353839874,0.07087741792201996,-0.044772595167160034,0.027551915496587753,-0.036754097789525986,-0.1383841186761856
34,-0.0011108885519206524,-0.023774659261107445,-0.05669959634542465,-0.002350471680983901,0.00888442900031805,-0.017257090657949448
35,0.012020030990242958,-0.003614446148276329,-0.07755853235721588,0.18287888169288635,0.12306991219520569,-0.25555291771888733
36,0.04013071581721306,-0.008676407858729362,0.10679665207862854,-0.15432938933372498,-0.015585537068545818,-0.15705545246601105
37,0.04585760086774826,-0.02727864682674408,-0.03555450588464737,-0.14343445003032684,-0.029880939051508904,0.0044335671700537205
38,-0.012699350714683533,-0.01731923408806324,-0.1578979343175888,-0.1533583104610443,0.019594969227910042,-0.21079061925411224
39,0.042070988565683365,0.00556138064712286,-0.046786170452833176,-0.08388946950435638,-0.13971596956253052,0.11202190071344376
40,-0.046045586466789246,0.07135073840618134,-0.007623959798365831,0.08190861344337463,-0.24145296216011047,0.05515114590525627
41,-0.007869543507695198,-0.06624285131692886,-0.09297237545251846,0.003214505733922124,-0.10748832672834396,-0.2572239637374878
42,-0.04626711830496788,-0.0790952816605568,-0.060240693390369415,0.12295176833868027,0.08233188837766647,-0.049030061811208725
43,0.03245575726032257,-0.035699766129255295,0.01513221487402916,-0.18227115273475647,-0.1656399816274643,-0.17284569144248962
44,0.04295632615685463,0.08113281428813934,0.017198750749230385,0.06401986628770828,-0.02351776510477066,0.2147359699010849
45,-0.017000986263155937,0.007863694801926613,-0.0678328350186348,-0.1429961919784546,0.11043092608451843,-0.11169429123401642
46,-0.011264354921877384,0.028164327144622803,-0.13375623524188995,-0.06022617220878601,-0.07874226570129395,-0.18888141214847565
47,0.11406086385250092,0.06298724561929703,-0.0493653379380703,0.0860876515507698,-0.175521120429039,-0.016449036076664925
48,-0.025368334725499153,-0.00453603733330965,-0.11318924278020859,0.0384623222053051,0.006513310130685568,-0.17931042611598969
49,-0.08504106849431992,0.041579242795705795,-0.11503784358501434,-0.07037317007780075,0.051904674619436264,-0.050618287175893784
50,-0.041786078363657,0.04866093024611473,0.03737776353955269,-0.17347298562526703,0.07239767163991928,0.021554220467805862
51,0.022851189598441124,-0.02351296693086624,-0.06980735063552856,0.11612396687269211,-0.16559001803398132,-0.0018700959626585245
52,-0.06757847219705582,0.007487840950489044,0.02464873716235161,-0.13099126517772675,-0.1225845143198967,0.12319426983594894
53,-0.04472645744681358,-0.0012802495621144772,0.09452255815267563,-0.08190376311540604,0.039685361087322235,0.11853870749473572
54,0.004098972305655479,0.0073372661136090755,-0.12140890210866928,0.005782680585980415,-0.20026075839996338,0.09348323941230774
55,0.014826742932200432,-0.030950075015425682,0.016998112201690674,-0.03317631408572197,0.12130431830883026,0.006512422114610672
56,-0.12027616053819656,-0.007782482076436281,0.010232723318040371,-0.19891782104969025,-0.031123781576752663,-0.10896158963441849
57,-0.08640976250171661,0.03229514881968498,-0.03395341709256172,-0.13980436325073242,0.0026989455800503492,0.01346319168806076
58,0.014869422651827335,0.031149262562394142,-0.04175655171275139,-0.016796991229057312,0.10619218647480011,-0.11022721230983734
59,-0.03984594717621803,-0.014677542261779308,-0.10136091709136963,-0.1018073558807373,0.026722237467765808,0.09184224903583527
60,0.04731566458940506,-0.03273335471749306,0.05563981831073761,-0.12341897934675217,-0.11454089730978012,-0.06653187423944473
61,0.037529148161411285,-0.07067857682704926,-0.04941835626959801,0.06438208371400833,-0.007009510416537523,-0.10619919002056122
62,0.10259494185447693,-0.041112758219242096,0.11207265406847,0.06506078690290451,-0.03530734404921532,-0.2219558209180832
63,0.03130562603473663,-0.024815065786242485,0.011811617761850357,-0.2326773852109909,-0.2506518065929413,0.09199797362089157
