epoch,2021_11_14__01_29_47_daily_lr_0.001_epoch_10000
0,1.02638651179569
1,1.1138705262449822
2,0.9002667183629329
3,1.193921049396072
4,1.1039686449859216
5,1.0813035181503845
6,1.1251732468021105
7,1.0003680220768738
8,0.9971183082912682
9,1.075666475235332
10,1.126865785991599
11,1.0563640637196388
12,1.0989555375910263
13,1.0572348632167758
14,1.0616291864963685
15,1.0380930832114885
16,0.9042350966989002
17,0.9597349010133418
18,1.0175659522094527
19,1.169205329033902
20,0.9571041636086949
21,1.0365649063098765
22,1.0432549286615045
23,1.0228711417991194
24,1.1602118869128317
25,1.1127061158807132
26,1.181315055019017
27,1.1311932621014624
28,1.0954671391021005
29,0.9680477665921087
30,1.0472741866079767
31,1.0805396845902173
32,1.100945873437384
33,0.8673328899740884
34,1.0588944766771045
35,1.042276268650649
36,1.0302118592811056
37,0.8618377579751011
38,1.0879153716412029
39,1.036559233774275
40,0.955568897899578
41,1.1679920102956858
42,1.051284639777397
43,1.0784353567256297
44,1.023417744727765
45,1.028674245829731
46,1.1353275242312864
47,1.060125003234065
48,1.0369542732050356
49,1.0746387347451636
50,1.121202494514929
51,1.0257270420697466
52,1.1331682258410378
53,1.0137228813463994
54,1.1956325410887323
55,1.1651939837101604
56,1.0414919081154266
57,1.085935032535839
58,1.025105293749301
59,0.8964323091847302
60,1.1118984524456188
61,1.0837773113937588
62,1.026074338488508
63,1.0421776157202618
64,1.1136821303877564
65,1.0512039231828092
66,1.1255123226298014
67,1.0956741272581922
68,0.9857914859668023
69,1.0526919230521052
70,1.2145508501540843
71,1.0508994325412713
72,1.1256438603380303
73,1.16915314975962
74,0.9889315955520817
75,0.8433889893164469
76,1.1718989166105631
77,1.03458214970902
78,1.0781353485950744
79,1.0526959779767455
80,1.0619900393660675
81,1.1211420327192854
82,1.0993205801110502
83,1.1188118963107017
84,0.9878915633448178
85,1.0527373477281206
86,1.0746823079947159
87,0.9988488040732195
88,1.0894672653959754
89,1.1092105883087615
90,0.861684638999585
91,1.1624943791454811
92,1.013494543655441
93,0.9941724191017886
94,1.065821968964314
95,0.912902981824671
96,0.9478012844424295
97,1.129198519836712
98,0.8795661884585677
99,1.1880207487159617
100,1.0224810427882693
101,1.0955957368517621
102,1.116604930999548
103,1.1328539960745798
104,1.0400584996524986
105,1.06936394945052
106,1.0701455483241664
107,0.9528757780316324
108,1.0072718399258922
109,1.0376718722614149
110,0.7533192824977419
111,1.0653472589485957
112,1.0426004653226777
113,1.0817306206714619
114,1.0573671147300054
115,1.072475068174007
116,0.994291519044526
117,1.028592284090323
118,1.1097329879078495
119,1.0967619104224184
120,0.937820646382007
121,0.7404393160585657
122,0.728728537168855
123,1.068585134747667
124,1.0527399321660114
125,1.0244443421468692
126,1.056319316794113
127,0.9727490963706134
128,1.0609156185905921
129,0.9723229000063449
130,1.0601462149936485
131,1.1270856599726904
132,1.1121217115934678
133,0.9975362236362896
134,1.093875043741378
135,0.8847259480336426
136,0.9947917006266328
137,1.061763138717596
138,1.045134202884836
139,1.1215210211161935
140,1.064999194891286
141,0.8658335765458594
142,1.1167497054811089
143,1.090138258111489
144,1.133070226506932
145,1.0744005143081699
146,1.109945061542269
147,0.9011459250848977
148,1.0643258292935236
149,1.0307466722433922
150,1.0498308311888838
151,1.067930622732293
152,1.2238479620088387
153,1.105101606695064
154,1.0456210804497508
155,1.1761973197592779
156,1.04638934847919
157,1.0296792973568842
158,0.7751521225409714
159,0.7180857006629425
160,1.003813701800119
161,1.006835725816404
162,1.0803124628429501
163,1.0897659286600196
164,1.049432559527453
165,1.1167739764499183
166,0.903698957470596
167,1.1043629166625328
168,1.0288371885623655
169,1.0266575041954913
170,1.0036519969870097
171,1.0517789667968376
172,1.0388937781007226
173,0.8978369880650955
174,1.0381500911438264
175,1.024476615640722
176,1.0579231206498634
177,1.067367619608756
178,1.0199423272299695
179,0.7648237772453897
180,0.9635388999807128
181,0.9108898601036061
182,1.0704054585469616
183,1.0342293344683389
184,1.0633408197030592
185,1.0189278708213578
186,1.183398652351917
187,1.2098187396970912
188,1.039899854040385
189,1.1347213388891444
190,1.1300765580991543
191,1.0613199324897478
192,0.9844915353570489
193,1.0611990858629075
194,1.1059310297425928
195,1.0529579537152292
196,1.065224187871064
197,1.0712475179882728
198,1.0332479016421237
199,1.045588543998993
200,1.0213314227161274
