epoch,2021_11_18__09_17_36_daily_lr_1e-06_epoch_10000_metric_sharpe,2021_11_18__09_17_37_daily_lr_1e-05_epoch_10000_metric_sharpe,2021_11_18__09_17_36_daily_lr_0.0001_epoch_10000_metric_sharpe,2021_11_18__09_17_36_daily_lr_1e-06_epoch_10000_metric_sortino,2021_11_18__09_17_36_daily_lr_1e-05_epoch_10000_metric_sortino,2021_11_18__09_17_36_daily_lr_0.0001_epoch_10000_metric_sortino
45,0.08291386812925339,0.06618596613407135,0.02335381507873535,0.1949905902147293,0.06441410630941391,0.2519593834877014
46,0.03988390415906906,-0.03514393791556358,0.006951538380235434,0.09936434030532837,0.08192591369152069,0.021695081144571304
47,0.13164274394512177,-0.061199337244033813,0.04928799346089363,0.10618863254785538,0.09338735789060593,0.28291887044906616
48,0.06976208090782166,0.07364799082279205,0.06668879091739655,0.26174160838127136,0.22772528231143951,0.12032605707645416
49,0.1249241828918457,0.09921148419380188,0.030146624892950058,0.12517446279525757,-0.028283094987273216,0.19301222264766693
50,0.028497152030467987,0.03773648291826248,0.05437435209751129,0.1133216917514801,0.046728525310754776,0.11649376153945923
51,-0.023540731519460678,0.10501416772603989,-0.09176154434680939,0.31417006254196167,0.0884513333439827,0.08696167171001434
52,0.07067745178937912,0.16406504809856415,0.09604654461145401,-0.08560708910226822,0.11042910069227219,-0.024162262678146362
53,0.11322589963674545,0.060707125812768936,0.02129271999001503,0.01800205186009407,0.26586681604385376,0.09644508361816406
54,0.09941302239894867,-0.06932187080383301,0.0666070207953453,0.1074066162109375,0.10382179170846939,0.05085901916027069
55,0.04837532714009285,0.0629209578037262,0.10136603564023972,0.23209626972675323,0.26227089762687683,0.04913247749209404
56,0.07209108024835587,0.064256951212883,0.1053391620516777,-0.07908974587917328,-0.019484249874949455,0.13884618878364563
57,0.06122306361794472,0.09073953330516815,0.1269453763961792,0.08350957185029984,-0.04883657395839691,0.2561025321483612
58,0.052695322781801224,0.08621972054243088,-0.06735831499099731,0.12209758907556534,0.07583723962306976,0.06718462705612183
59,0.054920829832553864,0.08231376856565475,0.16300068795681,0.13968728482723236,-0.05900252237915993,0.23611599206924438
60,-0.07207220792770386,-0.05820276960730553,0.13455069065093994,0.06293222308158875,0.1288686841726303,0.031467195600271225
61,0.08390331268310547,0.10097108036279678,0.06891075521707535,0.0653388500213623,0.11643107235431671,0.11655914038419724
62,0.03138411417603493,-0.027443403378129005,0.08859644085168839,0.2451169341802597,0.030650239437818527,0.23973962664604187
63,0.0543263740837574,0.2033088356256485,-0.03519419953227043,0.28360265493392944,0.10343894362449646,0.17493736743927002
64,-0.040120795369148254,0.0977357029914856,-0.05600637570023537,0.2189166247844696,0.05393011122941971,-0.030449459329247475
65,-0.051332708448171616,0.12227588891983032,0.11868375539779663,0.1126568466424942,-0.06638970226049423,0.0705256462097168
66,0.050704341381788254,0.17308655381202698,-0.06794129312038422,0.09905370324850082,0.09440308809280396,0.050259578973054886
67,-0.07006216794252396,0.07409613579511642,0.15864241123199463,0.15133163332939148,0.012220765464007854,0.36406487226486206
68,0.02714376710355282,0.10529528558254242,0.04372246935963631,0.14421476423740387,0.29391637444496155,0.056607842445373535
69,0.016083447262644768,0.07271499186754227,0.08882872015237808,0.09244617074728012,0.07849998027086258,-0.10666010528802872
70,0.03995693102478981,0.13771916925907135,0.08558519184589386,0.1440752148628235,-0.06934411078691483,0.21770165860652924
71,-0.06324378401041031,0.09054963290691376,0.0027117456775158644,0.04183182120323181,0.26147598028182983,-0.03703159838914871
72,-0.06138770654797554,0.07583896070718765,0.07062671333551407,0.16547243297100067,0.33080676198005676,0.11167264729738235
73,0.006256793159991503,-0.037818826735019684,0.03234884515404701,0.09386558085680008,0.2000882625579834,-0.12570203840732574
74,-0.042403388768434525,0.03712214156985283,-0.02877829223871231,0.18800745904445648,0.21671856939792633,-0.0781494677066803
75,0.06912282109260559,0.0803387239575386,0.04871979355812073,0.1964627206325531,0.22570030391216278,0.05854512378573418
76,0.03731699287891388,0.098575159907341,0.11076957732439041,0.1036662831902504,-0.11467530578374863,0.15778721868991852
77,0.16546186804771423,0.056347817182540894,0.06178971007466316,0.2645558714866638,-0.01063698623329401,0.031382448971271515
78,0.17050966620445251,0.11326736956834793,-0.062262240797281265,0.25723540782928467,0.13990630209445953,0.07389563322067261
79,0.1279681771993637,0.060164064168930054,-0.01756918802857399,0.15476259589195251,0.22570565342903137,0.13849082589149475
80,0.03186117485165596,0.03426886722445488,-0.06837018579244614,0.22048713266849518,-0.11871305853128433,0.07884549349546432
81,0.05583837628364563,0.12550008296966553,0.07854524999856949,0.0765116959810257,0.007545981090515852,0.12387041002511978
82,0.18254795670509338,-0.04577825963497162,0.02892952784895897,0.11931963264942169,0.03442010655999184,0.07138403505086899
83,0.1555567979812622,0.12273488938808441,0.0014475475763902068,0.10989472270011902,0.04860783740878105,0.11421596258878708
84,0.00625643553212285,0.07167481631040573,0.17403635382652283,0.3081929385662079,0.08578170835971832,0.2703326940536499
85,0.05072871595621109,-0.03934980556368828,0.10649220645427704,0.11331455409526825,0.22796648740768433,0.16970939934253693
86,0.14352136850357056,-0.026487955823540688,0.07724501192569733,-0.06458964198827744,0.1592264026403427,0.10642994195222855
87,0.038594216108322144,0.0716811791062355,0.15843908488750458,0.2589072585105896,0.09031856805086136,0.10697861760854721
88,0.014194774441421032,0.05157431960105896,0.020298050716519356,0.14183463156223297,0.1765700876712799,0.30019792914390564
89,0.12885497510433197,0.0457906648516655,0.07984427362680435,0.12646523118019104,0.23861058056354523,-0.10317683219909668
90,0.09116144478321075,0.10791130363941193,0.044020507484674454,0.21101509034633636,0.09214631468057632,0.07200044393539429
91,0.0017334078438580036,0.036521587520837784,0.13450826704502106,-0.06225598230957985,0.07295690476894379,0.20819775760173798
92,-0.018497580662369728,0.03831489756703377,0.005757222417742014,0.1692153662443161,0.2624378800392151,0.2854728698730469
93,0.06268303841352463,-0.01862405426800251,0.042195215821266174,0.09906720370054245,0.06787978857755661,0.06868629157543182
94,0.16158923506736755,0.12150327861309052,0.034060653299093246,0.005890221334993839,0.1815929263830185,0.07912535965442657
95,-0.055277835577726364,0.09299284964799881,0.007369954138994217,0.022834880277514458,0.097037672996521,-0.08082462102174759
96,0.1213705912232399,0.02681102603673935,0.09094022959470749,0.03587495535612106,0.059951525181531906,0.2424193173646927
97,0.03037099353969097,0.06044986471533775,0.048986565321683884,-0.11123399436473846,0.06101398915052414,0.09286312013864517
98,-0.04849483445286751,0.17228937149047852,0.15743015706539154,0.12867854535579681,0.016401926055550575,0.1323111653327942
99,0.12149389833211899,0.15411844849586487,0.09954506158828735,0.162383034825325,0.07195549458265305,0.08212022483348846
100,0.15101709961891174,0.11401210725307465,0.03410032391548157,0.07153322547674179,0.1918717920780182,0.3133399188518524
101,0.05948501452803612,-0.016678977757692337,0.10140766203403473,0.10567806661128998,0.1479484885931015,0.11576983332633972
102,0.18544167280197144,0.15753984451293945,0.1178765594959259,0.12325737625360489,0.12333360314369202,0.268917053937912
103,0.11247331649065018,0.020926278084516525,0.03287282958626747,0.21009716391563416,0.17586363852024078,0.12646260857582092
104,-0.09152785688638687,0.044632405042648315,-0.02621946670114994,0.019943993538618088,0.03065098635852337,0.20886994898319244
105,0.11509257555007935,0.028306372463703156,-0.0008426093845628202,0.04625658690929413,0.08260022848844528,-0.0868426114320755
106,0.11132010072469711,0.11698373407125473,0.05867571011185646,0.1936679184436798,-0.0006111892289482057,0.23008373379707336
107,0.08765754103660583,0.11544807255268097,0.05722344294190407,-0.1294458508491516,0.08796357363462448,0.1034870445728302
108,-0.043510984629392624,0.04855771362781525,0.040295522660017014,0.06124909222126007,0.1438577026128769,0.2806375026702881
109,0.15034164488315582,0.04219814017415047,-0.0694415271282196,0.06108774617314339,0.30239689350128174,0.2824436128139496
110,-0.013839866034686565,0.04393381252884865,0.1192682757973671,0.2463262379169464,0.04204094782471657,0.07733821123838425
111,0.11158129572868347,0.03221740573644638,0.08286837488412857,-0.03423573076725006,0.0030188329983502626,0.11354779452085495
112,0.07443718612194061,0.10976767539978027,-0.00919861439615488,-0.011995521374046803,0.26976922154426575,0.11622561514377594
113,0.004109932109713554,0.027032017707824707,0.06160058081150055,0.11121527850627899,0.0962187871336937,-0.05497697740793228
114,0.05329389125108719,0.02947620302438736,-0.050382331013679504,0.12673813104629517,0.1266077309846878,0.07551511377096176
115,0.06042765453457832,-0.0579388253390789,0.15969441831111908,0.21942618489265442,0.07817159593105316,0.11767033487558365
116,0.1200079545378685,0.022457582876086235,0.16773845255374908,0.0649888888001442,0.15587107837200165,-0.10993491113185883
117,-0.002612567273899913,0.12327122688293457,0.14234048128128052,-0.051975034177303314,0.2848038673400879,0.05166386812925339
118,0.13440878689289093,0.1286439448595047,0.07580648362636566,0.11539512872695923,-0.03602851927280426,0.33063068985939026
119,-0.012754371389746666,0.0942481979727745,0.09413037449121475,0.09723867475986481,0.27728456258773804,0.05803554877638817
120,0.15821164846420288,0.05805836245417595,-0.014066401869058609,0.10444452613592148,0.19614368677139282,-0.04422811418771744
121,-0.03228453919291496,0.04624978452920914,0.17481298744678497,0.07652270048856735,0.2676789462566376,0.12607260048389435
122,0.06896432489156723,0.04637201875448227,0.0671367421746254,0.3465639650821686,0.020983662456274033,0.1227932870388031
123,-0.018257716670632362,0.0933796837925911,0.019358662888407707,-0.002485762583091855,0.08414996415376663,0.09658021479845047
124,0.04049482196569443,0.03256051614880562,0.10218027979135513,0.13821087777614594,0.03114480897784233,0.23916946351528168
125,0.08757182955741882,0.04328664019703865,0.031030841171741486,0.27699434757232666,0.30823761224746704,0.128045454621315
126,0.1064535453915596,0.1037428230047226,0.04995962977409363,0.06759584695100784,0.18138808012008667,0.1308280974626541
127,0.1571780890226364,0.06869742274284363,0.06239234283566475,0.11822985857725143,0.03682742640376091,0.20051972568035126
128,-0.006332853808999062,0.0864250510931015,0.122524693608284,0.34137874841690063,0.27286311984062195,0.06042803078889847
129,0.058060720562934875,0.09084665775299072,0.06145872920751572,0.303406685590744,0.035898204892873764,0.10929453372955322
130,0.1510227769613266,0.1338851898908615,-0.02850252203643322,0.15512414276599884,0.2356140911579132,0.09183085709810257
131,-0.05775165185332298,0.10789505392313004,0.1088133305311203,0.03328828141093254,0.0457453615963459,-0.14504580199718475
132,0.06121678650379181,-0.06536812335252762,0.1295633465051651,0.14393575489521027,0.03511818125844002,0.09593227505683899
133,0.15432849526405334,0.09441017359495163,0.10536616295576096,0.10209383815526962,0.11466197669506073,0.11230334639549255
134,-0.03243061900138855,-0.058131322264671326,0.13354970514774323,0.05914091691374779,0.13598935306072235,0.26033833622932434
135,0.11162852495908737,0.0433163046836853,0.10281272977590561,-0.04384062439203262,0.2101219892501831,0.06439731270074844
136,0.014381158165633678,0.1691063493490219,0.058262020349502563,0.23750226199626923,0.1071600392460823,0.2378571331501007
137,-0.00907842069864273,0.09725592285394669,0.10649982839822769,-0.07049021124839783,0.12423308193683624,0.020589349791407585
138,0.17044909298419952,-0.01975199207663536,-0.001990487100556493,0.11716952919960022,-0.06266740709543228,0.1236807331442833
139,0.06819471716880798,0.08794290572404861,0.21665115654468536,0.020103847607970238,0.2971777319908142,0.005454606842249632
140,0.08590812236070633,0.06187544763088226,0.04947005212306976,0.10031192004680634,0.19918358325958252,0.06136405095458031
141,0.040497712790966034,-0.016475819051265717,0.04902017116546631,0.03841787949204445,-0.06956797093153,0.2629687488079071
142,0.16506193578243256,0.03444914147257805,-0.05932096019387245,0.12691524624824524,0.12851083278656006,0.1896159052848816
143,0.17318788170814514,0.038248948752880096,0.07259479910135269,-0.12434705346822739,0.13647572696208954,0.07915525883436203
144,0.1147410199046135,0.07759243994951248,-0.03997735306620598,0.11061535030603409,0.09139365702867508,-0.0604347325861454
145,0.021012160927057266,-0.04945359751582146,0.05481298267841339,0.06658782809972763,0.04721031337976456,0.07187505811452866
146,0.1448938548564911,-0.0272339079529047,0.07731620222330093,0.21174092590808868,0.12175160646438599,0.06412358582019806
147,0.0666503757238388,0.11529703438282013,0.021393027156591415,0.020959611982107162,0.19180352985858917,-0.12300588935613632
148,-0.07445317506790161,0.05140839144587517,-0.07050489634275436,0.14027749001979828,0.12478311359882355,0.07970676571130753
149,0.15034151077270508,0.07368969172239304,0.015943996608257294,-0.004549895878881216,0.2588531970977783,0.2603778541088104
150,0.11146240681409836,0.029883574694395065,0.15925049781799316,-0.16690562665462494,0.09608209878206253,0.22829504311084747
151,0.006080984137952328,0.07888332009315491,0.10104113817214966,-0.10559122264385223,0.2754672169685364,-0.15688493847846985
152,0.04507247358560562,0.047839973121881485,-0.07098068296909332,0.08889360725879669,0.12623412907123566,0.082567498087883
153,0.1193297728896141,0.03701352700591087,0.07898972183465958,0.1937100738286972,0.06340255588293076,0.09623938798904419
154,0.07415984570980072,0.10098357498645782,0.12061318010091782,0.1347334384918213,0.1310821920633316,0.2923118472099304
155,0.058563023805618286,0.07620745897293091,0.11582323163747787,0.31422704458236694,-0.09227290004491806,0.12779174745082855
156,0.05217950791120529,0.09291429072618484,-0.06348980963230133,0.22526980936527252,0.1338648796081543,0.20512709021568298
157,0.014679601415991783,-0.040573809295892715,0.16010399162769318,0.11602737754583359,0.20537841320037842,0.1111329197883606
158,0.17076782882213593,0.11901802569627762,0.04650282859802246,0.13037432730197906,0.21851173043251038,0.30269020795822144
159,0.10046638548374176,-0.005957992747426033,0.05983608216047287,0.08347504585981369,0.06237151101231575,-0.03687233105301857
160,0.10098658502101898,-0.029982615262269974,0.13846738636493683,0.07632885128259659,0.34161439538002014,0.08769933879375458
161,0.04418252035975456,0.13338686525821686,0.11214785277843475,0.06025465950369835,0.2009858787059784,0.055728666484355927
162,0.1617697924375534,-0.05537886545062065,-0.015428261831402779,-0.03307865187525749,0.09564840793609619,0.1739364117383957
163,0.06673985719680786,0.18322347104549408,0.03285922482609749,0.2853032350540161,0.053591419011354446,0.21761582791805267
164,-0.030892806127667427,0.08536165952682495,-0.032370079308748245,0.16375832259655,0.10450524836778641,-0.0527542307972908
165,0.15885688364505768,0.09068596363067627,0.00614056084305048,0.010118158534169197,0.09868036955595016,0.24927794933319092
166,-0.018639396876096725,0.19483450055122375,0.06757743656635284,0.11407913267612457,0.07163698226213455,0.2548365592956543
167,0.09764791280031204,0.022007742896676064,0.07466798275709152,0.14905135333538055,-0.036745987832546234,0.16086536645889282
168,0.1385226845741272,0.02988624945282936,0.12093368172645569,0.11131449043750763,0.05476446822285652,0.05464828759431839
169,0.08712641149759293,0.046864595264196396,-0.023715753108263016,0.15765704214572906,-0.01080563198775053,0.15448522567749023
170,-0.04218034818768501,0.07056006789207458,0.17516063153743744,0.2785825729370117,0.35796841979026794,0.06114744395017624
171,0.048397425562143326,0.0701214075088501,0.111540287733078,0.06025116518139839,0.052918046712875366,0.11771004647016525
172,0.05586670711636543,-0.03202405944466591,0.09817896038293839,0.12325923889875412,0.08604856580495834,0.1407252848148346
173,0.014545117504894733,0.058294761925935745,0.1427663415670395,0.21074797213077545,0.2262304723262787,0.05006646737456322
174,0.039953529834747314,0.04632627218961716,0.00560855632647872,0.07269317656755447,0.09922996163368225,0.20193351805210114
175,-0.06593982875347137,0.03839525952935219,0.0363028384745121,0.10742584615945816,0.10818540304899216,0.18217208981513977
176,0.12376920878887177,0.15335313975811005,-0.040289897471666336,0.14514820277690887,0.2652115225791931,0.028240488842129707
177,0.03731931746006012,0.06109977886080742,0.048231713473796844,0.32035335898399353,0.10747620463371277,0.09592617303133011
178,0.05214030295610428,-0.06630571186542511,0.17026759684085846,-0.05180712789297104,0.21330612897872925,0.06628035008907318
179,-0.13268250226974487,0.0008893163176253438,0.11432415246963501,0.011868775822222233,0.06446362286806107,0.2894032895565033
180,-0.04180514067411423,0.03726550564169884,0.04411255195736885,0.08364550769329071,0.19132432341575623,-0.020988021045923233
181,0.10921929031610489,0.04646637663245201,0.1611756831407547,-0.011554487980902195,0.07470047473907471,0.10958829522132874
182,0.08029048144817352,0.0258812103420496,0.056992076337337494,0.05861322581768036,-0.016571562737226486,0.09199460595846176
183,0.03664982691407204,0.1366714984178543,0.08644190430641174,0.2029869258403778,-0.07846744358539581,0.07588911801576614
184,0.14008155465126038,0.13984176516532898,0.035468801856040955,0.07049047946929932,0.11120601743459702,0.21200332045555115
185,0.08553705364465714,0.18590359389781952,0.03049515374004841,0.12153095006942749,0.06280574947595596,0.13815483450889587
186,-0.006997525226324797,0.08732051402330399,0.0663454681634903,0.12108814716339111,0.24359706044197083,0.02419387735426426
187,0.005783401895314455,-0.06628680974245071,0.047780413180589676,0.14117223024368286,0.09490109980106354,0.14364872872829437
188,0.0662810429930687,0.11698969453573227,0.08356951177120209,0.10559078305959702,0.11003419756889343,0.004277277737855911
189,-0.02744186669588089,0.07279537618160248,0.13876201212406158,0.1303822547197342,0.030399028211832047,0.10446879267692566
190,-0.03728702664375305,0.06920814514160156,0.05665116757154465,0.030899638310074806,0.071220763027668,0.2743160128593445
191,0.10825704038143158,0.08443976938724518,0.07801500707864761,-0.0034750925842672586,0.0038688431959599257,-0.005702415481209755
192,0.04722076281905174,0.19120143353939056,0.025447556748986244,0.10036001354455948,0.260629802942276,-0.12992411851882935
193,0.01850355602800846,-0.04694533348083496,0.0882025733590126,0.11249072849750519,0.1480749249458313,0.2106197476387024
194,0.03932051733136177,0.1323479562997818,0.1565348356962204,0.1785426139831543,-0.07608548551797867,0.0739009901881218
195,0.06077743321657181,0.0037213435862213373,-0.03275233134627342,0.12480060011148453,0.12448237836360931,0.10744094848632812
196,0.03286559134721756,0.18016129732131958,0.050336215645074844,0.21985262632369995,-0.08361838757991791,0.098471999168396
197,0.0259859561920166,0.04689793661236763,0.05737658217549324,-0.030748147517442703,0.01692899502813816,0.24369461834430695
198,0.14062845706939697,0.14087529480457306,0.05659296363592148,0.09613019227981567,0.1568889170885086,0.16889560222625732
199,0.05713040009140968,0.05254783108830452,0.05628141388297081,-0.025806626304984093,0.12569822371006012,0.12317509949207306
200,0.03417610749602318,0.01786944828927517,0.07976105809211731,-0.039855390787124634,0.06589747965335846,0.03986237198114395
201,0.13829438388347626,-0.08230916410684586,0.13363096117973328,0.060435615479946136,0.2403692603111267,0.09762489795684814
202,0.022691216319799423,0.05333944037556648,0.15152378380298615,0.17381076514720917,0.15162181854248047,-0.07815280556678772
203,0.11256895959377289,0.0796237662434578,0.031573470681905746,0.28944092988967896,0.23710019886493683,0.21030396223068237
204,0.10600254684686661,0.15818560123443604,-0.012945382855832577,0.1176416426897049,0.07407471537590027,0.07604873180389404
205,0.08755581825971603,0.06806909292936325,0.051950786262750626,-0.00987866148352623,0.3174216151237488,0.14053763449192047
206,-0.05831759050488472,0.06271197646856308,0.12786899507045746,0.18190084397792816,-0.05670120567083359,0.1955874115228653
207,0.044388238340616226,0.02667250856757164,0.023668833076953888,0.20161950588226318,-0.02702590823173523,0.22672541439533234
208,0.04809626191854477,0.06271607428789139,0.039439037442207336,-0.020995501428842545,0.07725497335195541,0.17706719040870667
209,0.1288662850856781,-0.016496557742357254,0.0016585190314799547,0.2298097163438797,0.08062422275543213,-0.05911989510059357
210,0.03793421760201454,0.030873475596308708,0.04181225597858429,0.1895395964384079,0.2866922616958618,0.07179854810237885
211,0.032570730894804,-0.06019679084420204,0.0656922236084938,0.012664776295423508,-0.11074661463499069,0.08988788723945618
212,0.08023479580879211,-0.05525853857398033,0.1172858402132988,0.1163906380534172,-0.0903463363647461,0.06860195100307465
213,-0.02260434813797474,0.08396997302770615,-0.035920046269893646,0.0651392862200737,-0.14273254573345184,0.23798401653766632
214,-0.07122766226530075,0.17137330770492554,0.031807057559490204,0.19787634909152985,0.01420555543154478,0.26828470826148987
215,0.13038264214992523,0.11982400715351105,0.12024005502462387,-0.0017381584038957953,0.08930260688066483,0.2433333694934845
216,0.10098155587911606,-0.0664699599146843,0.0460975356400013,0.1385338306427002,-0.06774210184812546,0.11861371994018555
217,-0.0059963734820485115,0.005126099567860365,0.08919807523488998,0.17584995925426483,0.053355809301137924,0.049139056354761124
218,0.14746810495853424,0.083277128636837,-0.03760962560772896,-0.04534607008099556,0.09673744440078735,0.07010796666145325
219,0.13064123690128326,0.05358070880174637,0.050582319498062134,0.21897196769714355,0.061140239238739014,0.12875527143478394
220,-0.019935527816414833,0.08414090424776077,-0.043197229504585266,0.2331908643245697,0.1158461645245552,0.10477229952812195
221,0.06545979529619217,0.0925421342253685,0.06960676610469818,0.015806037932634354,0.2866686284542084,-0.03305059298872948
222,0.01433674804866314,0.13198517262935638,0.1217338889837265,0.1233256384730339,0.0762905403971672,0.18836253881454468
223,0.06974542140960693,0.025420060381293297,0.10454068332910538,0.10212133824825287,0.33821216225624084,0.07873431593179703
224,0.05533657968044281,0.15818321704864502,0.1253388375043869,0.19320650398731232,-0.0770372599363327,0.30942994356155396
225,0.021587906405329704,0.044653378427028656,0.07428383082151413,0.08038569241762161,0.08347053825855255,-0.11837025731801987
226,-0.07006209343671799,0.12289409339427948,0.1455201357603073,0.28947409987449646,0.07515105605125427,0.255930632352829
227,0.06814102828502655,0.07722298800945282,0.09747343510389328,0.10408245772123337,0.34841030836105347,0.17148447036743164
228,0.08770972490310669,-0.03397825360298157,0.023693792521953583,0.10405567288398743,-0.06024385243654251,0.24231520295143127
229,-0.03658343851566315,-0.09001850336790085,-0.03341095522046089,0.14873449504375458,0.14650315046310425,0.0872480496764183
230,0.04921185225248337,0.04095518961548805,0.06792759150266647,0.1255510300397873,0.10194629430770874,0.12089874595403671
231,0.03577396646142006,0.028789205476641655,0.05843306705355644,0.13117405772209167,-0.06772943586111069,0.2363256961107254
232,0.06384610384702682,0.147787407040596,0.11297499388456345,0.12648451328277588,-0.0770125463604927,0.14103493094444275
233,0.037722427397966385,0.0375739261507988,0.11479288339614868,0.09658702462911606,-0.024953631684184074,0.21184779703617096
234,0.07195532321929932,0.03086617961525917,0.027647634968161583,0.015736756846308708,0.30187782645225525,0.0865483358502388
235,0.1665167659521103,0.20332065224647522,0.02651701495051384,0.18441252410411835,-0.17731893062591553,0.10646290332078934
236,0.015069842338562012,0.026547405868768692,-0.028453966602683067,0.10959922522306442,0.10814689844846725,0.04442215710878372
