epoch,2021_11_13__00_21_37_daily_lr_0.001_epoch_1000
0,1.037209893306909
1,1.01306536926617
2,1.0032346562453534
3,1.1421857819617538
4,1.0909453067800625
5,1.024976540947416
6,0.9946344889045191
7,1.0219467647718432
8,1.0325146836005714
9,1.0143320154418256
10,1.0608850407154773
11,1.0841915293447242
12,1.1041502066913336
13,1.0537965493943435
14,1.075098104214384
15,1.0612245768840651
16,1.036821813189288
17,1.0155384263500886
18,1.0829418464169056
19,0.9571717035194065
20,1.0685501839844995
21,1.0548622947095936
22,1.024558388742005
23,1.0259670581897222
24,1.0117089046332035
25,1.055633683635021
26,0.9612567276654806
27,0.9871361120726172
28,0.913876933776865
29,1.0425633350452053
30,1.0606559461343696
31,1.1301967224039609
32,1.0704107381040786
33,1.058159792652839
34,0.9766953012116555
35,1.025579333513349
36,1.020038005173371
37,1.0419972504852442
38,1.0264673513587124
39,1.0609424031145642
40,1.0527028643255574
41,1.0880729559396578
42,1.0750741302372002
43,1.0609643742802792
44,1.1315144836996918
45,1.0787676297886115
46,0.9583525672909534
47,1.092407691442143
48,1.0478187997987378
49,0.919231270776834
50,0.8902418730235897
51,1.0186775968823623
52,0.8962274694293213
53,1.0615810844183018
54,1.0153957444544055
55,1.0545975468899527
56,1.0367767199232363
57,1.0264264939193473
58,1.0142617910824192
59,1.0929347746076334
60,1.0564103473593172
61,0.9898630624558895
62,1.130774625804192
63,1.044285262662874
64,1.1262108769477357
65,0.9804377974362278
66,0.9856909731044446
67,1.0645557046474792
68,1.0837855880648255
69,1.0654887296749274
70,1.0363888868194777
71,1.0676935631629125
72,1.104104040201197
73,1.060139781518094
74,0.9412313785935785
75,1.0224541913224705
76,1.040902937415356
77,1.0992725925702511
78,1.0093960935840773
79,1.034501594053231
80,0.9782327554166907
81,0.9746565703313289
82,1.0015427677529694
83,1.0008324826344426
84,1.026830577982753
85,1.0509517291496075
86,1.030289238762728
87,1.0200626062665996
88,1.0143049585558466
89,1.1135231020565
90,1.0735228946751383
91,1.1301044782570495
92,1.1396233370447382
93,1.027052756769902
94,1.0399895471086984
95,0.9831417517620658
96,1.0185557414157393
97,1.0975678685611991
98,1.080803278850978
99,1.0919447415077101
100,0.9557431859677654
101,1.0350655267033375
102,0.964356639098288
