epoch,2021_12_04__00_29_13_daily_lr_0.0001_epoch_100000_metric_sortino
0,0.05275656282901764
1,0.049000926315784454
2,-0.05638105049729347
3,-0.08884942531585693
4,-0.09211508184671402
5,-0.05757232755422592
6,-0.23164011538028717
7,-0.0937495008111
8,-0.15004637837409973
9,0.057507917284965515
10,-0.04488693177700043
11,0.01170170959085226
12,0.09854947030544281
13,-0.09230835735797882
14,0.1013006642460823
15,0.0018007023027166724
16,0.002685761544853449
17,-0.025214696303009987
18,0.07793450355529785
19,0.01454940065741539
20,0.0420343354344368
21,0.0818154364824295
22,-0.002009678166359663
23,0.060520969331264496
24,0.0257037952542305
25,0.03603348508477211
26,-0.006705115083605051
27,-0.015731971710920334
28,0.06187334284186363
29,-0.09407179802656174
30,-0.04328969493508339
31,-0.08697782456874847
32,-0.02032383903861046
33,0.07927586883306503
34,-0.058685097843408585
35,0.01777917705476284
36,-0.0001288985222345218
37,-0.10027977079153061
38,0.03553370013833046
39,0.10800573974847794
40,0.011619776487350464
41,0.05920391157269478
42,-0.1045757308602333
43,0.01648065634071827
44,0.03596765175461769
45,-0.1452222466468811
46,0.009397384710609913
47,-0.06378830969333649
48,-0.13415449857711792
49,-0.2147228866815567
50,0.026552019640803337
51,-0.21067723631858826
52,-0.021163100376725197
53,-0.15830476582050323
54,0.06728535890579224
55,-0.04324357211589813
56,-0.1722535938024521
57,0.043249551206827164
58,-0.05431261658668518
59,0.022783072665333748
60,-0.05804208666086197
61,0.060663897544145584
62,-0.03277336061000824
63,-0.2178368866443634
64,0.031202619895339012
65,-0.023754503577947617
66,-0.09100978821516037
67,0.06537965685129166
68,-0.0794634148478508
69,-0.10195609927177429
70,-0.05504953861236572
71,-0.009861858561635017
72,-0.0002423154510324821
73,-0.089431032538414
74,0.07813102006912231
75,0.07062799483537674
76,0.04626592621207237
77,0.011296126060187817
78,0.049718063324689865
79,-0.09905695915222168
80,-0.14760157465934753
81,-0.11042147129774094
82,0.10794342309236526
83,0.08495698124170303
84,-0.028597310185432434
85,0.03786856308579445
86,-0.20988142490386963
87,-0.037237174808979034
88,-0.029741253703832626
89,0.05450059846043587
90,0.018914325162768364
91,0.037707336246967316
92,-0.060183651745319366
93,-0.0172748863697052
94,-0.05748762935400009
95,-0.07003385573625565
96,-0.038268495351076126
97,-0.07665307074785233
98,-0.02347911335527897
99,-0.005637842696160078
100,-0.10457552969455719
101,-0.09330781549215317
102,0.09947681427001953
103,-0.0612156055867672
104,-0.047798268496990204
105,0.027857491746544838
106,-0.13636650145053864
107,-0.05727391317486763
108,0.028303902596235275
109,-0.015466631390154362
110,-0.08323471248149872
111,0.14222566783428192
112,-0.11629761755466461
113,-0.045036401599645615
114,-0.2561663091182709
115,0.037872835993766785
116,-0.05459407716989517
117,0.04541165009140968
118,-0.12092369049787521
119,-0.20495492219924927
120,-0.16145549714565277
121,0.023479539901018143
122,0.07548367232084274
123,-0.04376665875315666
124,-0.04647218436002731
125,-0.19588889181613922
126,0.04739495739340782
127,0.10891866683959961
128,-0.03427727147936821
129,0.08037420362234116
130,-0.014401717111468315
131,-0.04009094461798668
132,-0.01234503649175167
133,0.13491205871105194
134,0.019379397854208946
135,0.03242892771959305
136,0.10850542783737183
137,-0.18064337968826294
138,-0.0763193890452385
139,0.005277687218040228
140,0.01641763560473919
141,-0.025930646806955338
142,-0.13395488262176514
143,0.021667633205652237
144,-0.03585551679134369
145,0.061901018023490906
146,0.1028318926692009
147,-0.06106635555624962
148,0.07579544186592102
149,0.12184818089008331
150,0.08959605544805527
151,-0.041623760014772415
152,-0.0663306787610054
153,0.09111077338457108
154,-0.0012909986544400454
155,-0.021480360999703407
156,0.011820741929113865
157,-0.024153338745236397
158,-0.1008223295211792
159,-0.14772970974445343
160,-0.125145822763443
161,0.012224731035530567
162,0.053085245192050934
163,0.043696191161870956
164,-0.20138610899448395
165,0.007062697317451239
166,0.09361924231052399
167,0.030605582520365715
168,0.04383702948689461
169,0.15871326625347137
170,-0.030959872528910637
171,0.03215435892343521
172,-0.020646117627620697
173,0.13482430577278137
174,-0.04090427607297897
175,0.027828197926282883
176,-0.03615667670965195
177,-0.09353714436292648
178,0.031046153977513313
179,-0.08884572982788086
180,0.025191742926836014
181,0.12059569358825684
182,0.012141657993197441
183,-0.04161277413368225
184,-0.06862154603004456
185,-0.07233042269945145
186,0.00927925668656826
187,0.008059379644691944
188,-0.0710846483707428
189,-0.1503160446882248
190,-0.1542465090751648
191,-0.06335979700088501
192,-0.1143077090382576
193,-0.0892079547047615
194,0.06384878605604172
195,-0.0668158233165741
196,-0.14321865141391754
197,0.04665821045637131
198,-0.04841439053416252
199,-0.001059353700838983
200,0.05226004123687744
201,0.056918591260910034
202,0.09670478850603104
203,0.020918166264891624
204,-0.04079257696866989
205,0.08464940637350082
206,-0.010619249194860458
207,0.10656996071338654
208,-0.042148783802986145
209,-0.07134196162223816
210,-0.13907593488693237
211,0.02414795756340027
212,0.07733302563428879
213,0.009705748409032822
214,-0.018025215715169907
215,0.02254064567387104
216,-0.04167269542813301
217,-0.0706232339143753
218,-0.06389918923377991
219,0.029593974351882935
220,0.03298778086900711
221,0.1400582492351532
222,0.014425458386540413
223,-0.030065951868891716
224,-0.026731234043836594
225,0.034505926072597504
226,-0.07545359432697296
227,-0.049442488700151443
228,0.02083415910601616
229,-0.04008473828434944
230,-0.05782660096883774
231,-0.09433498233556747
232,-0.056727856397628784
233,0.055103156715631485
234,0.06599485129117966
235,-0.050583887845277786
236,0.05979137495160103
237,-0.06921038031578064
238,-0.08150771260261536
239,0.0913383960723877
240,-0.02662123739719391
241,-0.007215739227831364
242,0.01545391883701086
243,-0.09304365515708923
244,0.08221103996038437
245,-0.0724240094423294
246,0.041024643927812576
247,0.020872509106993675
248,0.03490403667092323
249,0.11623895168304443
250,0.046590905636548996
251,0.08306315541267395
252,-0.00044114075717516243
253,-0.07173726707696915
254,-0.06256400793790817
255,-0.11624781787395477
256,0.048666469752788544
257,-0.0202721506357193
258,0.0027789624873548746
259,0.05060061439871788
