epoch,2021_11_07__14_30_22_daily_actor_lr_0.0001_critic_lr_0.001_epoch_5000_sum_loss_True,2021_11_07__14_30_22_daily_actor_lr_0.0001_critic_lr_0.001_epoch_5000_sum_loss_False
0,1.1088620812538132,0.9936454152042662
1,1.0159611252588276,1.082896139071204
2,1.0298474922061598,0.9588473809368226
3,1.0621027343494562,0.9552628136985988
4,0.9848557669611638,1.113088771021559
5,1.0900531736529455,1.090587221872627
6,1.0550796827772297,1.1659006705904744
7,1.081309270391739,1.08089792534297
8,1.0263486589753303,0.6593161441176081
9,1.089242329545848,1.0481376569811707
10,1.0789996073573902,1.1156508592273817
11,1.1072756553729923,1.0755562276132848
12,1.057573321761012,0.6523455023213157
13,1.1322176321606394,1.1218090136081462
14,1.0948977928914128,0.8942068345260694
15,0.8951717046844059,1.1553494434930112
16,1.091292971737666,1.0399023023662926
17,0.9491203398142922,1.1132994869260648
18,0.9635277081028338,1.0871267232597337
19,1.0384656965966328,1.0297772927536086
20,0.6340438726593023,0.9867984678801421
21,1.0733752389448894,0.8934708002505287
22,1.0024602079368206,1.0943836407013268
23,1.0632807093842207,1.094911970934158
24,1.0720489442688466,1.0563256601880775
25,0.8614163996742165,0.9921108954944424
26,1.0693740202691593,1.0377959431739945
27,1.0698952508350597,0.6535396745128415
28,0.8805352965528298,1.0546434741826805
29,1.104734751518055,1.146773851538122
30,1.0456814194902742,1.1357585844107798
31,1.1226719208911162,1.0368240341074557
32,1.0153952082647721,1.023791280516326
33,1.0486051008940003,0.9640176413424569
34,1.0442784197078263,0.6567044760064842
35,1.013748160963628,1.099610040427196
36,1.0816063097007298,1.1135517996518154
37,1.027878145743329,0.9410883510068995
38,1.2661353512571545,1.1546996860150918
39,0.7050166944985686,0.9399819527790692
40,1.1075762298203202,1.0109091756461783
41,1.0291283437869694,1.0873788807472233
42,1.1203643811915902,1.13417314023664
43,1.0180060239395614,1.1010665087459328
44,1.1285216633337565,0.9276116007236258
45,0.9949534220407908,1.0207276951258781
46,0.986685864004384,1.0610828817638147
47,0.8428171118161761,1.0132165032095377
48,1.0893973301585496,1.005466671552852
49,1.1344898321506511,0.9311533708761465
50,1.0844532107652143,1.036791060720991
51,0.9668612381671747,1.0664741079942193
52,1.056015925111415,1.1325245468719527
53,0.9164101881455284,1.0144680977139926
54,1.117897358091299,0.9261232637531579
55,1.1045099057963728,1.055824704476975
56,1.1107325616708854,1.077670209055719
57,0.958246147281328,1.041396665794745
58,1.062105634571278,1.1217397602933583
59,0.9461423028860033,1.0491670521634326
60,1.0198846531169792,1.120540290677812
61,1.037312829058354,0.9437117266307969
62,1.1133157944798746,1.0552345785664679
63,0.9812955641748058,0.9279643416954634
64,0.9920833919037146,1.0487305454717466
65,0.9723734996260918,1.05835092364909
66,1.1918651719899696,1.0546423819620834
67,1.0632214817625611,1.006990252384702
68,1.1119935435811015,0.9567878784004449
69,0.8797246741227114,1.121312065811464
70,0.9913188291267168,1.0956427638920383
71,1.1218349157473062,1.0613459601795674
72,1.032665366438789,0.8649403985748332
73,1.0139670737277686,1.0859219497158843
74,1.1134495569559044,1.053942053660334
75,0.877404615476237,0.8265749556211387
76,1.0565357495740817,1.1542246471615305
77,1.1264039015421023,1.140231274579011
78,0.872580196976751,1.0396806631331124
79,1.1305066016558576,1.2550105427073728
80,1.091267734131086,1.0354134392331862
81,1.0311134278573983,1.0917720765771606
82,1.0893053562472206,1.093485062224919
83,1.044229345479992,1.1222507440629481
84,0.9420955458355377,0.6597436713819985
85,0.9868066803457508,1.2056653438037275
86,0.9988595561982363,0.9764911896234998
87,1.0651408574746326,0.8919435883428327
88,0.7219326290205721,0.9828421948668292
89,1.0438609792372469,1.072114746382849
90,1.019982778374157,0.9917808639295412
91,1.0937643722835648,1.0607888903643332
92,1.0258475886406113,1.0541834586923169
93,0.9436406544191781,0.9196287655504229
94,0.8994627800419097,1.0438343226407099
95,1.1294826351641505,1.1352309113664205
96,0.8707542894794785,1.0287171644430904
97,0.9283121608540196,0.916162823467669
98,1.0541695488562917,0.9929106392179697
99,0.6368180338596031,1.1608177477973578
100,1.10235469949574,1.4397065936906375
101,1.1554793286616736,1.1998825507574962
102,1.036017643850847,1.0030949338284614
103,1.0131083254190811,0.9564222034879954
104,0.9232079229793345,1.1086480586601417
105,1.070076925143394,1.0426808670032175
106,1.0737652886093192,0.9652143652675161
107,0.9946095793959938,0.9284900693685162
108,1.0693609218495346,0.9315883926902357
109,0.9553970938528067,1.0493389091393501
110,0.9164101881455284,0.9080463881489791
111,1.0395566070021707,0.5804799181063544
112,1.115039835428852,1.0524747799484413
113,0.9740931319274817,0.9306888110643599
114,1.0051409108560316,0.9317481506114808
115,1.1264039015421023,0.9197361869945121
116,1.1184830473949192,0.995325194084175
117,1.0688353168632625,1.0974746815237693
118,1.0399396710432407,1.1862615886753727
119,0.9421754763873244,0.9170625969170887
120,1.0003523832650232,1.0696290092994531
121,1.0661078512635171,0.9858004300388392
122,1.024277670783604,1.173662695924787
123,0.9675248885135249,0.9136224996685598
124,0.6525555228016304,0.950150593478
125,1.032746067655157,1.1250001136356231
126,1.1154664755860388,1.1575518197969286
127,0.9947241774722206,1.1992274228636788
128,0.9028390809431945,1.0680106462942047
129,1.0648444525141008,0.9923468606372327
130,0.8490626608680314,1.0720608535291065
131,0.9430943256243524,1.0205812843922584
132,1.0776845574544929,1.181719358701964
133,1.0692556941398197,1.108751545668292
134,1.0485389995805126,0.9587289126625996
135,1.030178720080874,1.0248656510381415
136,1.0519175463494141,1.0301523150226573
137,0.9753795484026145,1.1286916635357531
138,1.046475472836904,1.0872513608766956
139,0.8924357101781019,1.0559970068389544
140,1.1157918188979352,1.0085309981818842
141,1.0344037271017488,0.9676297544183697
142,0.9404395374505573,0.9122142610788476
143,1.0543389495349886,1.0315268369354464
144,0.9968710227164083,0.9311533708761465
145,1.0511365851196726,1.1179267098175285
146,1.0581143113833889,1.1275770090342176
147,1.2633641258918524,0.8901998750054649
148,0.9624047236786312,1.0749868335932282
149,1.0635705496684023,0.8338894756772683
150,1.106188529629491,0.901033518583775
