epoch,2021_11_18__10_23_09_daily_lr_1e-05_epoch_10000_metric_sharpe,2021_11_18__10_23_09_daily_lr_0.001_epoch_10000_metric_sharpe,2021_11_18__10_23_09_daily_lr_0.0001_epoch_10000_metric_sharpe,2021_11_18__10_23_09_daily_lr_1e-05_epoch_10000_metric_sortino,2021_11_18__10_23_09_daily_lr_0.001_epoch_10000_metric_sortino,2021_11_18__10_23_09_daily_lr_0.0001_epoch_10000_metric_sortino
28,0.011560498736798763,0.038332801312208176,0.035806555300951004,0.01979878917336464,0.09078774601221085,0.08283793181180954
29,0.08826661109924316,0.04150630161166191,0.026716072112321854,0.08629610389471054,0.1921897977590561,-0.03938116133213043
30,0.05789685249328613,0.12137573957443237,0.13926909863948822,0.0063269734382629395,0.17073696851730347,0.08954855799674988
31,0.15283595025539398,0.12464410811662674,0.14494997262954712,0.011606039479374886,0.19240979850292206,0.11697380244731903
32,0.00446622259914875,0.14864854514598846,0.10796219110488892,0.1740519106388092,0.23624567687511444,0.23622944951057434
33,0.11497945338487625,0.06703446805477142,0.031063972041010857,0.09164010733366013,0.2696097791194916,0.08606037497520447
34,0.03486014902591705,0.004463104996830225,0.07853230088949203,0.09099089354276657,0.04722827300429344,0.2037786990404129
35,0.11303345113992691,0.06781136989593506,0.04399595782160759,0.2271653264760971,-0.14194175601005554,-0.11522416770458221
36,0.13985973596572876,-0.013357291929423809,0.08740787953138351,0.19356411695480347,0.08807423710823059,-0.14111517369747162
37,0.17164689302444458,0.11263009160757065,-0.031692586839199066,-0.08680040389299393,0.06478229910135269,0.2225736677646637
38,0.07779210060834885,-0.06951125711202621,0.02991052344441414,0.2142413705587387,0.12882201373577118,0.2568456828594208
39,0.01439900603145361,0.06983500719070435,0.07099602371454239,0.023355020210146904,0.12926366925239563,0.07954425364732742
40,0.047528840601444244,0.02831123024225235,0.03906814381480217,0.23027946054935455,0.05816114321351051,0.07246622443199158
41,0.07608754187822342,0.08826137334108353,0.05044437199831009,0.022146878764033318,0.10694107413291931,-0.14345647394657135
42,-0.04351036623120308,0.03359189257025719,0.033098116517066956,0.1572236269712448,0.18918448686599731,-0.03823582082986832
43,0.04213772341609001,0.04089190438389778,-0.0672072246670723,0.07279142737388611,0.07710299640893936,0.24645672738552094
44,-0.04212147369980812,0.01359289139509201,0.05495404079556465,0.06400207430124283,0.06529095023870468,0.10709388554096222
45,0.002560829510912299,0.11376072466373444,0.09880249947309494,0.11029226332902908,0.1872004270553589,-0.12224230915307999
46,0.04326711595058441,0.07961671054363251,0.001141582615673542,-0.04751908406615257,0.1720125526189804,0.07881627231836319
47,0.06415630877017975,0.02801748923957348,0.07358555495738983,-0.10701686143875122,0.133890300989151,0.17563867568969727
48,-0.06273514777421951,0.1329255998134613,0.04900455102324486,0.09147211909294128,-0.07137119770050049,0.05158080905675888
49,8.531230560038239e-05,-0.01690104231238365,-0.02436203323304653,0.06819374859333038,0.0859014019370079,0.2180873155593872
50,0.06548941135406494,0.022156668826937675,0.09857706725597382,0.21969835460186005,0.1619645357131958,0.19435535371303558
51,0.10524142533540726,0.03168567270040512,0.15812323987483978,-0.03868908807635307,0.24790842831134796,0.09221942722797394
52,0.0490850992500782,0.012069768272340298,0.06305649131536484,0.08642609417438507,-0.1322663277387619,0.14791198074817657
53,0.12234604358673096,0.05689075216650963,0.05826292932033539,0.0960070788860321,0.09732372313737869,0.2040862888097763
54,0.04524972289800644,0.10065566748380661,-0.07511331140995026,-0.12425162643194199,0.08113981783390045,0.3327004611492157
55,-0.09004262834787369,-0.03853437677025795,0.06252685934305191,0.18711841106414795,0.2478889524936676,0.22130097448825836
56,0.030571211129426956,0.0968455895781517,0.0695372000336647,0.09621763229370117,0.2901799976825714,0.2664317786693573
57,0.11360201984643936,0.02572372369468212,-0.01960301771759987,0.12511201202869415,-0.12819965183734894,0.10226886719465256
58,0.06158864498138428,0.04010229557752609,0.04584091156721115,0.05938082933425903,0.0853603258728981,0.17233632504940033
59,0.06935575604438782,0.03291352465748787,-0.026807405054569244,0.2232002466917038,0.08954908698797226,-0.09177615493535995
60,-0.04314359277486801,0.0565812885761261,-0.03324677795171738,0.036678142845630646,-0.10854828357696533,0.07384487986564636
61,0.11703714728355408,-0.051965318620204926,0.04881923645734787,0.13855040073394775,-0.061570074409246445,0.24300789833068848
62,0.09980405122041702,0.03985511139035225,0.05818507447838783,0.1226634532213211,-0.15038235485553741,0.10882198065519333
63,-0.07019932568073273,0.04031914845108986,-0.007709556724876165,0.0962320864200592,0.3256276845932007,0.03875685855746269
64,0.07468273490667343,0.12004487961530685,0.03670722246170044,0.1341913342475891,-0.12698645889759064,0.0700552836060524
65,0.002020284766331315,-0.04653768613934517,-0.012324772775173187,0.19636397063732147,0.2253958284854889,0.1030554249882698
66,0.023368090391159058,0.05906118080019951,0.05654401332139969,0.09613778442144394,0.25065457820892334,0.224961057305336
67,0.11892533302307129,-0.026697346940636635,0.10601615160703659,0.11504697799682617,0.20695632696151733,0.13546781241893768
68,0.051610540598630905,-0.05440296605229378,0.05771477892994881,-0.042613837867975235,0.13076476752758026,0.29918378591537476
69,0.11779428273439407,0.04531972482800484,0.11766669154167175,0.25883549451828003,0.26861771941185,-0.07139205187559128
70,-0.007075439672917128,0.01074162870645523,0.002278465311974287,0.21848294138908386,0.1920129358768463,-0.1136651411652565
71,0.1750110387802124,0.05006161332130432,0.043488092720508575,0.22274771332740784,0.09134376794099808,-0.07448253780603409
72,-0.03239480033516884,0.04819232597947121,0.11935795098543167,0.05915173888206482,0.0994066670536995,0.09590306878089905
73,-0.019485728815197945,-0.007709565572440624,-0.01579676754772663,0.09005267173051834,0.03890211507678032,0.1317170411348343
74,0.005162492394447327,0.020118048414587975,0.06307315826416016,0.21100451052188873,0.173939049243927,0.08609472960233688
75,0.045603007078170776,0.0242182444781065,0.10280600935220718,0.08361340314149857,-0.12087210267782211,0.0457707941532135
76,0.062351956963539124,0.1504351794719696,0.0665067806839943,0.1501459777355194,-0.12023390829563141,0.2792802155017853
77,0.12098785489797592,0.06373119354248047,0.1270921528339386,0.1249312162399292,0.047082532197237015,0.1253671497106552
78,0.12314528971910477,0.144447460770607,0.01799120381474495,0.07663646340370178,0.05428491532802582,0.05918079987168312
79,0.1526799499988556,0.006849735975265503,-0.04564807564020157,0.12943913042545319,0.23234188556671143,0.19009320437908173
80,-0.00040300385444425046,0.12320805341005325,0.14169234037399292,0.08579716086387634,0.006342517212033272,0.3243705630302429
81,-0.046454038470983505,0.15602710843086243,0.15470145642757416,0.18482400476932526,0.11842162907123566,0.24036084115505219
82,-0.06097327917814255,0.09195098280906677,0.065436452627182,0.07148262113332748,0.10566076636314392,0.08741115778684616
83,-0.056617215275764465,0.033402953296899796,0.14495456218719482,0.0777711495757103,0.3434187173843384,0.12420320510864258
84,0.15828563272953033,0.04819348454475403,-0.01917521096765995,0.2544569969177246,-0.07621104270219803,0.2548269033432007
85,0.0473574697971344,0.11050685495138168,0.05920756608247757,-0.060360994189977646,0.10339727997779846,0.05157690495252609
86,-0.03180498629808426,0.05504624918103218,0.16893386840820312,0.21024736762046814,0.187386155128479,0.24937647581100464
87,0.14672517776489258,0.03871893510222435,0.09871802479028702,0.046840984374284744,0.09250666946172714,0.05622752755880356
88,0.005083883181214333,0.15189096331596375,0.1429082602262497,0.059392571449279785,0.009413504041731358,0.0895785540342331
89,0.08971855044364929,0.028930258005857468,0.13083860278129578,-0.06345319747924805,0.2188408225774765,0.09959470480680466
90,0.05296667665243149,-0.01801239885389805,0.07413052022457123,-0.023942749947309494,0.30502113699913025,0.16708682477474213
91,0.04955941066145897,0.09083462506532669,0.11480358242988586,0.27131131291389465,0.08620847016572952,0.08530910313129425
92,0.06248802691698074,0.08608978986740112,0.11691319197416306,0.1359657198190689,0.18693646788597107,0.08365201950073242
93,0.06569033861160278,0.14823801815509796,0.07163689285516739,0.06679301708936691,-0.008634082973003387,0.02904265746474266
94,0.115913026034832,0.014516370370984077,0.03882325440645218,-0.07267357409000397,0.05602825805544853,0.11747884005308151
95,0.03233865648508072,0.11443774402141571,0.046528369188308716,0.05583543702960014,0.15232987701892853,-0.07490652799606323
96,0.03243977203965187,-0.03548930212855339,0.06850593537092209,0.17872916162014008,0.014702489599585533,0.12052758038043976
97,0.11688811331987381,0.05665590614080429,0.026349972933530807,0.13589100539684296,0.10526878386735916,-0.07694001495838165
98,-0.06487381458282471,0.12581439316272736,0.028827449306845665,0.09363111853599548,0.33615943789482117,0.22899660468101501
99,0.022879136726260185,0.06732627004384995,0.16809068620204926,0.00602507870644331,0.2724730968475342,-0.08023694157600403
100,0.1560097336769104,-0.006879134103655815,0.06400775164365768,0.10938035696744919,0.08309707045555115,0.1937364637851715
101,0.05288168787956238,0.05323939025402069,0.03751608729362488,0.04357140511274338,0.14337201416492462,-0.09325103461742401
102,0.05867994576692581,0.02650042250752449,0.11606886237859726,0.09631074219942093,0.07303901761770248,0.12196061760187149
103,0.07220739126205444,-0.0706622451543808,0.08272469788789749,0.17950265109539032,-0.0455707311630249,0.14056932926177979
104,0.030083589255809784,0.0558963268995285,0.07011923938989639,-0.07088873535394669,0.15995894372463226,0.07949016988277435
105,0.11860068887472153,0.16972386837005615,0.07465840131044388,-0.06470267474651337,0.1546253263950348,-0.0315546914935112
106,0.060630928725004196,0.12548533082008362,0.04220143333077431,0.10822385549545288,0.10984195023775101,0.09832608699798584
107,0.0177979227155447,0.07197042554616928,0.12384136766195297,0.08652691543102264,0.15652728080749512,0.170529305934906
108,0.1291569024324417,-0.015665894374251366,0.007005183957517147,0.07664448767900467,0.15289929509162903,0.22046786546707153
109,-0.02790318801999092,0.16694898903369904,0.04251497611403465,-0.1135329082608223,0.14643549919128418,0.15458178520202637
110,0.05186762660741806,0.07059188932180405,0.10565317422151566,0.10530024021863937,0.08965204656124115,-0.0451408214867115
111,0.09227557480335236,0.049815963953733444,0.1277918964624405,0.06152288615703583,0.16613928973674774,0.11677335202693939
112,-0.04287858307361603,0.10638444870710373,-0.06853816658258438,-0.006153235677629709,0.19407713413238525,0.195657879114151
113,0.11629478633403778,0.07017736881971359,0.00022515021555591375,0.10008718818426132,0.13747139275074005,0.05773827061057091
114,-0.07112859934568405,0.043187860399484634,-0.07208859920501709,0.0816541314125061,0.19846069812774658,-0.03650129958987236
115,0.032156433910131454,0.14640752971172333,0.020947756245732307,0.04242002218961716,-0.05434097349643707,0.12143632024526596
116,0.029539966955780983,0.07660374045372009,0.13681010901927948,0.06920734792947769,0.06034184619784355,0.12311006337404251
117,0.04953494668006897,0.051212385296821594,0.08170877397060394,-0.006948127411305904,0.08735740929841995,0.007675181142985821
118,0.07801853120326996,0.05717651546001434,0.07225033640861511,-0.05623547360301018,-0.08905232697725296,0.0799422487616539
119,0.11069079488515854,0.03315824642777443,0.12795965373516083,0.05173037201166153,0.1914760172367096,0.07126451283693314
120,0.1297428458929062,0.08014330267906189,0.12354206293821335,0.20001961290836334,-0.004375538323074579,0.08769693970680237
121,0.05940478295087814,0.03181969001889229,-0.08681690692901611,0.005357570480555296,0.1098560243844986,0.19293098151683807
122,0.1840870976448059,0.028079135343432426,-0.03614647313952446,0.13915476202964783,0.11851894110441208,0.04096801206469536
123,0.08222620189189911,0.04487766698002815,0.021854089573025703,0.08762536197900772,0.02893190085887909,0.14400391280651093
124,0.1287875473499298,0.05681533366441727,0.09636823832988739,0.09897108376026154,0.09826673567295074,0.15091122686862946
125,0.07935615628957748,0.0788193792104721,0.058714739978313446,-0.0277993343770504,0.212269127368927,0.0946345180273056
126,0.06644679605960846,0.1648704707622528,0.09972281008958817,0.01087884046137333,0.18398377299308777,0.0746300145983696
127,0.043685585260391235,0.071842722594738,0.00024045942700468004,0.19281791150569916,0.09856187552213669,0.10133501887321472
128,0.05993044376373291,0.15762551128864288,0.040668733417987823,0.1717253029346466,0.08820798993110657,-0.06889037787914276
129,0.11709637194871902,0.042976222932338715,0.051909029483795166,0.17892873287200928,0.032773204147815704,0.17693762481212616
130,0.12354570627212524,0.0778280571103096,0.0389232374727726,0.14408184587955475,0.22297801077365875,0.04176989570260048
131,0.05129523575305939,0.12354784458875656,0.0030541550368070602,0.1945149153470993,0.1423424482345581,-0.12895439565181732
132,0.12768025696277618,0.12016496062278748,0.06277041882276535,0.04071836918592453,0.18889014422893524,0.08036383986473083
133,0.16709096729755402,0.11914350092411041,0.07082342356443405,0.25203007459640503,-0.13905653357505798,0.2238137423992157
134,0.09833329170942307,-0.050999559462070465,0.04078229144215584,-0.04295096918940544,0.027649318799376488,0.13531114161014557
135,-0.08360899984836578,-0.0388113334774971,0.03096824884414673,0.19050058722496033,0.09106544405221939,0.17124563455581665
136,0.14253579080104828,0.06683111935853958,0.10743040591478348,0.19191081821918488,0.12241943180561066,0.23470187187194824
137,0.12835656106472015,0.10823051631450653,0.09080472588539124,0.07563480734825134,0.14270342886447906,0.25267550349235535
138,0.10485722869634628,0.0820537731051445,0.014358755201101303,0.1132579892873764,0.18032027781009674,0.2589040994644165
139,0.10896666347980499,-0.029981179162859917,0.0890156626701355,0.2158202826976776,0.12237053364515305,0.27540138363838196
140,0.0574430450797081,0.06145292520523071,0.1467042714357376,0.020646601915359497,0.33680954575538635,0.10691602528095245
141,0.03215009719133377,-0.0015282805543392897,0.05274246260523796,0.2932738959789276,0.26896271109580994,0.3070312440395355
142,0.069630466401577,0.11960979551076889,0.033355433493852615,-0.041315123438835144,0.042757730931043625,0.16517166793346405
143,-0.08323152363300323,0.031558386981487274,0.08698280900716782,0.13005439937114716,-0.1167597770690918,0.19616301357746124
144,0.11521533876657486,0.06517190486192703,-0.04759998247027397,0.06091722473502159,0.2141343057155609,-0.1336287558078766
145,-0.01706792414188385,0.07485879212617874,0.07841450721025467,0.04546258598566055,0.1085207536816597,0.16496284306049347
146,0.1033598780632019,0.08415361493825912,0.13839790225028992,-0.02474052831530571,0.22046492993831635,0.056805867701768875
147,-0.030316287651658058,0.1465371549129486,0.0558733232319355,0.15506313741207123,0.07674147188663483,0.09882491827011108
148,0.060179054737091064,0.08559443056583405,-0.03332968056201935,0.11879602819681168,0.17667585611343384,0.19932281970977783
149,-0.02015991136431694,0.15187396109104156,0.07469037175178528,0.13142986595630646,0.2197815328836441,0.23440417647361755
150,0.008677791804075241,0.1817176640033722,0.07837767153978348,0.09988939017057419,0.2561347484588623,-0.054611336439847946
151,-0.0974770188331604,0.05898403748869896,0.07685428112745285,0.19633392989635468,0.003816854441538453,0.05422466620802879
152,0.04265446960926056,-0.0809977725148201,0.04052475839853287,0.010433435440063477,0.17142583429813385,0.10985639691352844
153,-0.04272538423538208,0.17334650456905365,0.011453667655587196,0.11453921347856522,0.23239366710186005,-0.09294384717941284
154,0.14372380077838898,0.06611019372940063,-0.014755482785403728,0.23643366992473602,0.13100922107696533,0.07034475356340408
155,0.006994850467890501,0.1629907637834549,0.05222620442509651,-0.06389357894659042,0.0674939826130867,0.28146687150001526
156,0.10207761824131012,0.12729096412658691,0.05961070582270622,0.10247118026018143,0.15191297233104706,0.2482951134443283
157,0.10110301524400711,0.12441252171993256,-0.06863774359226227,0.10637638717889786,0.20203526318073273,0.1310971975326538
158,0.06017215922474861,0.06848496943712234,-0.06757315993309021,0.06557676196098328,0.20691655576229095,0.04728193208575249
159,0.16476093232631683,0.04044373333454132,0.05014882981777191,0.2671929895877838,-0.11401926726102829,0.2643287777900696
160,0.06981050968170166,0.029500558972358704,0.051371484994888306,0.0915893092751503,0.2555040717124939,-0.04233038052916527
161,0.11134995520114899,0.09581054002046585,-0.05996697023510933,0.02182948589324951,0.3291366398334503,0.10700204223394394
162,0.04539211466908455,0.0074525633826851845,-0.01909753493964672,0.09641117602586746,0.20192395150661469,0.11286818981170654
163,-0.03304654732346535,0.11849284172058105,-0.07551074028015137,0.022388868033885956,0.3346043825149536,0.13734033703804016
164,0.05078140273690224,0.11777794361114502,0.13011151552200317,-0.013360855169594288,0.04112299159169197,0.07796420902013779
165,-0.07494863122701645,0.019753506407141685,-0.03988473862409592,0.03434200584888458,-0.14261437952518463,-0.1330307126045227
166,0.03175580874085426,0.08620506525039673,0.06992079317569733,0.06324449926614761,0.29699844121932983,0.31439658999443054
167,0.04155034199357033,0.09414026141166687,0.10442972928285599,-0.04212917760014534,0.146760031580925,0.22511610388755798
168,0.09519363939762115,0.17164188623428345,0.04132436215877533,0.1924399435520172,0.09847676753997803,0.1900838166475296
169,0.0719868391752243,0.0774182677268982,0.03253878280520439,-0.020950589329004288,0.1646227240562439,0.09763887524604797
170,0.02896219864487648,0.06786801666021347,0.020806781947612762,0.2414412498474121,0.27584221959114075,0.09018125385046005
171,0.021102512255311012,0.05179331451654434,-0.1275927871465683,0.08902093768119812,-0.01957569643855095,0.1261775940656662
172,-0.04621176794171333,0.03871995210647583,0.09039489179849625,0.0674079954624176,-0.04331973195075989,-0.06490962207317352
173,0.06505739688873291,0.057274725288152695,0.1662154197692871,0.06017444282770157,0.10610544681549072,-0.1513224095106125
174,-0.02399173006415367,0.0927957072854042,0.028397083282470703,0.23711732029914856,0.03367143124341965,-0.021424343809485435
175,-0.05266113951802254,0.1308543086051941,0.10768762975931168,0.26130446791648865,0.12519840896129608,0.08037737756967545
176,0.13210856914520264,-0.05079905688762665,0.0819956362247467,0.2823721766471863,-0.10930769145488739,0.05270971730351448
177,-0.06885071843862534,0.07189807295799255,0.08725281059741974,0.07199393212795258,-0.01691952347755432,0.12465743720531464
178,0.1848967969417572,-0.003381523070856929,0.10530992597341537,0.2108364850282669,-0.0816521942615509,0.08343982696533203
179,-0.06928571313619614,0.06532590091228485,0.03523789718747139,0.143776074051857,-0.11967017501592636,0.1855318248271942
180,-0.06978531181812286,0.07883307337760925,0.01753770373761654,-0.11782389134168625,0.05051694065332413,-0.04193217679858208
181,0.06743120402097702,0.04542215168476105,0.010043776594102383,0.3557750880718231,0.21674853563308716,0.0408933088183403
182,0.0797278881072998,0.11441873013973236,-0.02641204372048378,0.1205357238650322,0.18135115504264832,0.2816213071346283
183,0.1303728222846985,-0.01549961231648922,0.076787069439888,0.29147830605506897,0.20386183261871338,0.13743004202842712
184,0.07423840463161469,-0.0639624372124672,0.14659595489501953,0.08709114044904709,0.13968676328659058,-0.04774687439203262
185,0.04669109359383583,0.144182950258255,0.041982218623161316,0.1406499445438385,0.13883532583713531,0.28255295753479004
186,0.1383828967809677,0.094183549284935,0.05821410194039345,0.1355626881122589,0.16407035291194916,-0.07709843665361404
187,0.015903880819678307,0.0939200222492218,0.11138927936553955,0.10582082718610764,0.1418388932943344,0.10229421406984329
188,0.07990384101867676,-0.09634297341108322,0.12931132316589355,0.09929075092077255,0.16376180946826935,0.11263161897659302
189,0.15586574375629425,0.1482129991054535,0.16850484907627106,-0.02311103604733944,0.1747445911169052,0.011715835891664028
190,-0.0576958954334259,0.04649924114346504,0.16085660457611084,-0.05373488366603851,0.2782970666885376,0.1287783533334732
191,0.07976017892360687,0.050330959260463715,0.050592608749866486,0.29115134477615356,0.1298488974571228,0.2546039819717407
192,0.06600045412778854,0.1711406260728836,0.044355519115924835,0.082178995013237,0.32464972138404846,0.12992992997169495
193,0.05778643116354942,0.18456369638442993,0.1448967307806015,0.26689645648002625,0.3596799969673157,0.06226177141070366
194,0.11851093918085098,-0.003368026576936245,0.1695539355278015,0.11102823168039322,0.16532611846923828,0.07394421100616455
195,0.088359534740448,0.0046395896933972836,0.04649609327316284,0.22557878494262695,0.2825300097465515,0.22039425373077393
196,0.06629030406475067,0.13333554565906525,0.041821714490652084,0.16309194266796112,0.17885594069957733,0.22661778330802917
197,0.07147306203842163,0.1348327100276947,0.13083131611347198,0.0990523099899292,0.07528973370790482,0.11019644141197205
198,0.05308174714446068,0.11787626147270203,0.10653794556856155,0.19392451643943787,0.1386716216802597,0.05308207497000694
199,0.04337513819336891,0.06973140686750412,0.053990498185157776,0.09046239405870438,0.046761468052864075,0.11956661194562912
200,0.0408489815890789,-0.030979838222265244,0.0149417445063591,0.005267478059977293,0.2725679278373718,-0.026475874707102776
201,0.04084884375333786,0.06330843269824982,0.15062065422534943,0.01718680001795292,0.07143580913543701,0.08880939334630966
202,-0.03743525221943855,0.07405554503202438,0.1590035855770111,0.1213914304971695,0.13345885276794434,0.0925750732421875
203,0.0896814614534378,0.07718181610107422,0.05189218744635582,0.10113678872585297,0.07267845422029495,0.06528455018997192
204,0.025067012757062912,0.04807019233703613,0.0697282999753952,0.16266556084156036,0.07103388011455536,0.06075986102223396
205,0.14419755339622498,0.09296461939811707,0.04288431629538536,0.12389213591814041,0.0861111506819725,0.17902638018131256
206,-0.0001734770048642531,0.060349054634571075,0.09048023074865341,0.14448480308055878,0.023656725883483887,-0.04392866790294647
207,0.020043116062879562,-0.04642845690250397,0.043225549161434174,0.046179428696632385,0.22952789068222046,0.017801446840167046
208,0.0841132402420044,0.1540641039609909,0.05182080343365669,-0.0707290768623352,0.2102515995502472,0.0372777134180069
209,0.06666546314954758,0.12317867577075958,0.04042097181081772,0.18088573217391968,0.11998764425516129,0.2523263692855835
210,0.12529326975345612,0.08646275103092194,0.04252944514155388,-0.051693759858608246,0.15302562713623047,0.11971356719732285
211,0.07681943476200104,0.06513907015323639,0.05595765262842178,0.04615918546915054,0.11196781694889069,-0.060970790684223175
212,0.12363389134407043,0.09269364923238754,0.062240660190582275,0.07321450114250183,0.15288586914539337,0.04203199967741966
213,0.02090460993349552,0.0802105963230133,0.05289657786488533,0.10105688869953156,0.18025560677051544,0.16489045321941376
214,0.09816774725914001,0.10496824234724045,0.07737067341804504,0.09877290576696396,0.15916231274604797,0.254698246717453
215,0.14326202869415283,-0.008928084746003151,0.05467599630355835,-0.03838054835796356,0.08037527650594711,0.05979647859930992
216,0.06933528184890747,-0.007660042494535446,0.050952352583408356,0.011522902175784111,0.27561962604522705,0.0565200075507164
217,0.09976163506507874,0.06324253976345062,0.06551027297973633,-0.15677934885025024,0.06229574233293533,-0.06098722293972969
218,0.059367697685956955,0.16254837810993195,-0.029049018397927284,-0.02519933134317398,0.13002967834472656,0.11188144236803055
219,0.15042346715927124,0.11379227787256241,0.023337209597229958,0.09489249438047409,0.2230086475610733,0.07704074680805206
220,0.06560881435871124,0.1941334307193756,0.13359974324703217,0.1012638658285141,0.07240745425224304,0.33651554584503174
221,0.17612433433532715,0.06302208453416824,0.07969255745410919,0.12168556451797485,0.2375754714012146,0.23272301256656647
222,0.03427964076399803,-0.05670768767595291,-0.023274198174476624,0.09777669608592987,-0.02543523721396923,0.03596600517630577
223,0.041659604758024216,0.08134181797504425,0.013947971165180206,0.05776016041636467,0.09579586982727051,0.11145241558551788
224,-0.018634933978319168,0.1061345711350441,0.054884910583496094,0.21410885453224182,0.0735173374414444,0.29115724563598633
225,0.043684471398591995,0.0003919036244042218,0.10901536792516708,0.2834846079349518,-0.13115108013153076,0.24988269805908203
226,0.01898888684809208,0.03698565065860748,-0.02127084694802761,0.20125015079975128,-0.10879158973693848,0.07817891985177994
227,0.022206366062164307,0.007686285767704248,0.04777688905596733,-0.009698202833533287,0.24813252687454224,0.2689225971698761
228,0.006813033949583769,0.1046312227845192,0.032649312168359756,0.13233892619609833,0.09600519388914108,0.04151815548539162
229,0.03448304161429405,0.11260899156332016,0.0553814172744751,-0.04293448105454445,0.06581949442625046,0.12641890347003937
230,0.11851832270622253,0.07688072323799133,0.044442202895879745,0.3316044211387634,0.17329852283000946,0.21296972036361694
231,0.10873225331306458,0.0074244108982384205,0.07029863446950912,0.09558243304491043,0.12751151621341705,0.05311771482229233
232,0.06183890998363495,-0.028121335431933403,0.07080494612455368,0.25781795382499695,-0.0823604166507721,0.18911762535572052
233,0.05295818671584129,0.047116950154304504,0.08903997391462326,0.10256177186965942,0.1010301262140274,-0.10282114893198013
234,0.06528501957654953,-0.009490963071584702,0.010813509114086628,0.009991435334086418,0.09776834398508072,0.12583404779434204
235,-0.038112811744213104,0.11197775602340698,0.015811411663889885,0.10805163532495499,0.08945810794830322,0.11659356206655502
236,0.08846718072891235,-0.09624797105789185,-0.045016098767519,-0.10836967825889587,0.09240499138832092,0.12545180320739746
