epoch,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_return_window_8
0,1.0110073327901383
1,1.0034992156328288
2,0.9905452973238001
3,0.9942843670618459
4,0.9305913494462037
5,1.0072857454041084
6,1.0086771437934254
7,1.000006020785739
8,0.9950375860964169
9,0.9940460734512401
10,1.0265076903549741
11,1.000332891690692
12,1.0056096257504732
13,0.9984658085278744
14,1.0087611083808758
15,1.0295321529931842
16,1.018985321905919
17,0.9838285268116718
18,0.9850767918657164
19,0.9691685441683412
20,1.0045980053633736
21,0.97732908870801
22,1.014630240676872
23,1.0033181154606006
24,1.0029980334289983
25,1.0069608339387544
26,1.0089596507960246
27,1.030997098011658
28,1.004598368378102
29,0.9956834893671985
30,0.9947473249988641
31,0.9997435405424968
32,1.0105089647573429
33,1.038723995528521
34,1.0098822576980817
35,0.9892144113268772
36,0.9962965273732538
37,0.9952665858885554
38,0.9903674870250038
39,1.008604956952612
40,1.0203763792367708
41,0.9904059793499
42,0.9920142366821707
43,0.9831644136704055
44,1.0110768129778511
45,0.9984976126791599
46,1.0073060162447385
47,0.9612200235225352
48,0.9957188369117239
49,1.0077816044634302
50,1.0201536191290317
51,0.9996148973150112
52,1.00909109808435
53,1.053883597492547
54,1.0131504653179921
55,0.9999799930629323
56,1.0031665459970993
57,1.0140292239063844
58,0.9996791077260125
59,1.011007668932095
60,0.9934955433833342
61,0.9859151806293606
62,1.0063997105501958
63,1.0123788879535527
64,1.0038204801295603
65,1.0150536316972707
66,1.0107886664746133
67,1.018350928061337
68,0.9850520492443272
69,1.0024392784006517
70,0.992436050389968
71,1.018615019504581
72,0.9878494114296817
73,0.9956472065356468
74,1.006637309782011
75,0.9983382723311663
76,0.9844025929246198
77,1.0214669799500171
78,0.979123685165855
79,0.9862818991149538
80,1.0085937328824464
81,0.9870625251541839
82,0.9792435700720923
83,0.9931964391950362
84,1.020409434991967
85,1.0098700459804582
86,1.000639546194116
87,1.017809564107009
88,0.9978795158052487
89,1.0009019523782254
90,0.99472500429267
91,0.995178124198229
92,1.0078419717932696
93,0.9932471103101695
94,0.9937719232630365
95,0.9970860321152341
96,1.0140818522548751
97,1.000385546884194
98,1.0051927750516507
99,0.9840982470883661
100,1.0030349951609026
101,0.9690327183220355
102,1.0255342554718838
103,0.9603697500920791
104,1.001176761331526
105,1.0147678542879508
106,0.9903275232589612
107,0.9975724350180396
108,1.0075911655373484
109,1.007551491087864
110,1.0025779538239954
111,1.0249207184074824
112,1.0015525918562267
113,1.0019593409899261
114,0.9880421531830487
115,1.0230034163368178
116,1.014810419523019
117,1.0352490924619593
118,1.0016155592097424
119,1.009523176941013
120,0.9805677242868902
121,1.004531184351892
122,0.9760852688508899
123,1.00379669657953
124,0.9897736928140943
125,0.9925837933757821
126,1.0258353692111153
127,1.0697521907758667
128,1.0076311953370243
129,1.0091241284603492
130,0.998336425916005
131,0.9975035888098914
132,1.0255765234800633
133,1.003584869941846
134,0.9737386084357644
135,0.9525032418819858
136,1.0110119700524876
137,1.0100139531118852
138,1.0136519779141384
139,0.9991607445818831
140,1.010681930131848
141,0.9830449789308905
142,0.9973540553255181
143,1.0077645174765486
144,0.9485633364897984
145,0.885420282531303
146,0.995720941965377
147,0.9862928776449899
148,1.0056706211566278
149,1.021123297136077
150,1.0010148522565274
151,1.010086083696349
152,0.9727203947018165
153,0.993404496870125
154,0.9833536330650015
155,0.9995971337502924
156,1.0180505131802695
157,1.0294105004350484
158,1.002310461396924
159,1.003946746509821
160,0.9984362504328441
161,0.9901819346467818
162,0.9326873504630695
163,1.0065068111151148
164,1.0050132330363701
165,1.0199656075300125
166,1.0044549774772509
167,1.0016679371929955
168,1.0095813661435937
169,1.0024391229572078
170,1.0682359491585909
171,0.9957758900765638
172,0.9833956737390945
173,0.9786972553054611
174,1.0023990202875785
175,0.9943683161621828
176,0.9714330612740011
177,0.9955287100361225
178,0.9732595788727432
179,0.9843290759364636
180,0.9950994170425393
181,1.0078516622144733
182,0.9830601970212655
183,0.9995871912817613
184,1.0001856111862943
185,1.0230646016203753
186,0.9955527557150357
187,1.018730331757613
188,1.015631480650645
189,1.000510410177295
190,1.0158067362171035
191,0.9539688081982297
192,0.9788685798544784
193,1.002335273919252
194,0.9724607991252573
195,1.020958362246251
196,1.007757475531653
197,0.9785838460660483
198,0.9765404254934238
199,1.0511402189780743
200,0.9995046609738525
201,1.0039921043004272
202,1.003799253420849
203,0.9885448654368983
204,0.9991161908671256
205,0.9896124142480669
206,1.015064653503704
207,1.010383915941404
208,1.0090153651847131
209,1.0068915526691977
210,1.012816825826641
211,1.028245414810403
212,1.0184849381802936
213,1.0007122622194995
214,1.0287789424915794
215,1.0141706370272565
216,0.9944644828641814
217,1.0072979268095443
218,1.0054628116625393
219,0.9921585423474965
220,0.975537269077272
221,0.9994270883344847
222,1.0257768383470542
223,0.9772826709899542
224,1.026128847713676
225,0.9979360424255642
226,0.9965641232670778
227,1.004140055440251
228,1.0058614708730411
229,0.9931057956025906
230,0.99062883846869
231,1.0171975809350158
232,1.003503230369223
233,1.000998147323538
234,1.0199711493608203
235,1.0145321664243614
236,0.9954695827311472
237,0.995707005572922
238,0.9973760706723829
239,1.0164724411593935
240,1.0066700643626771
241,0.9839937335059391
242,1.0079797217527993
243,1.021967585731468
244,1.0019899099638008
245,1.0091639569417217
246,1.0001810757452876
247,1.009914088426013
248,0.9443730457495695
249,1.001866172891515
250,1.0052622961343554
251,0.9923815444345446
252,0.9993566347438384
253,0.9423285545645399
254,0.9975137191157749
255,0.9743765735939739
256,0.9769003416182406
257,1.0343670043353856
258,1.0091555790896432
259,1.0168995860379042
260,0.999039183663912
261,0.99134157888556
262,1.0085687349064187
263,1.0084349560594592
264,1.035672348626154
265,0.9976165181129312
266,0.9863646673103169
267,0.996747911980509
268,1.017573982899617
269,0.9948404898368447
270,1.0174104930396424
271,0.9882222113326521
272,0.986742374781369
273,1.004307769826128
274,0.981166107428917
275,1.0037593237349187
276,1.0068403040925762
277,1.008111132446976
278,0.9282468924724127
279,1.0031818754098942
280,1.001089798200221
281,1.0176455587277924
282,1.0099690268433372
283,0.9968973167520501
284,1.0098270992271683
285,1.0062424983325584
286,0.9653227602461779
287,0.9812924952943001
288,0.9813102470456122
289,1.0051711664001857
290,1.0118374467412696
291,1.0058355766922693
292,1.0202005072514224
293,1.0075667779524466
294,0.9958189107066349
295,1.0012766237894348
296,1.0046015274538205
297,0.9922044228318583
298,0.9461185893060767
299,1.0082713175294387
300,0.9875964558463646
