epoch,2021_11_18__13_05_13_daily_lr_0.001_epoch_10000_metric_sharpe,2021_11_18__13_05_13_daily_lr_0.0001_epoch_10000_metric_sharpe,2021_11_18__13_05_13_daily_lr_1e-05_epoch_10000_metric_sharpe,2021_11_18__13_05_13_daily_lr_0.001_epoch_10000_metric_sortino,2021_11_18__13_05_13_daily_lr_0.0001_epoch_10000_metric_sortino,2021_11_18__13_05_13_daily_lr_1e-05_epoch_10000_metric_sortino
0,0.10863883793354034,0.05936770886182785,0.09647062420845032,0.17732283473014832,0.03398570790886879,0.027161013334989548
1,0.01593460515141487,0.15693657100200653,0.0037586044054478407,0.12321046739816666,0.2561984658241272,0.06976829469203949
2,0.07994170486927032,0.07620055973529816,0.08139290660619736,0.061481229960918427,-0.02966112643480301,0.29862916469573975
3,-0.04275699704885483,0.041329000145196915,0.06684902310371399,0.06452248245477676,0.21509115397930145,0.17041431367397308
4,-0.06724362820386887,0.06327841430902481,0.03898313269019127,0.20703864097595215,0.20746882259845734,0.15312860906124115
5,0.1139141246676445,0.08353687077760696,0.0035665652249008417,0.1307888627052307,-0.18322134017944336,-0.11851077526807785
6,0.09872449189424515,0.004205857869237661,0.06319977343082428,0.06858234852552414,0.26354560256004333,-0.09174389392137527
7,0.09171596169471741,0.07038015127182007,0.04745672270655632,0.2518387734889984,0.008065943606197834,0.06984013319015503
8,-0.03718677908182144,0.07662355154752731,0.06704690307378769,0.11292600631713867,0.16800358891487122,0.11742518097162247
9,0.14594095945358276,0.047939326614141464,-0.0825040191411972,0.3228392004966736,0.10784902423620224,0.3035908043384552
10,0.10471399128437042,0.15513885021209717,0.06344202905893326,0.2076561599969864,0.04490189999341965,0.14209629595279694
11,0.012959985062479973,0.11742497980594635,0.03683480992913246,-0.010226179845631123,0.11067710816860199,0.3383258283138275
12,0.13764044642448425,0.1412709504365921,0.08488881587982178,0.263083815574646,0.24710996448993683,0.08660624921321869
13,0.05095475912094116,0.05425846949219704,0.05524784326553345,0.10254201292991638,-0.07033517956733704,0.01011393778026104
14,0.02307509444653988,0.016694849357008934,0.06156478822231293,-0.11195243895053864,-0.02131456322968006,-0.006171067710965872
15,0.07740414887666702,0.12291879951953888,0.06957671046257019,0.07719496637582779,0.04567527770996094,0.07852048426866531
16,-0.0036381876561790705,0.04696240276098251,0.0465250089764595,0.039579473435878754,0.11440853029489517,0.048563048243522644
17,0.14327257871627808,0.08311396092176437,0.10771141946315765,0.20546254515647888,0.09463677555322647,0.0406854972243309
18,0.029527727514505386,0.05410824716091156,0.15374478697776794,0.13960982859134674,-0.015336311422288418,0.10437296330928802
19,0.0340128093957901,0.11911994963884354,0.1117553859949112,0.18846406042575836,0.13124115765094757,-0.05736841633915901
