epoch,2021_11_18__11_54_21_daily_lr_0.001_epoch_10000_metric_sharpe,2021_11_18__11_54_20_daily_lr_0.0001_epoch_10000_metric_sharpe,2021_11_18__11_54_20_daily_lr_1e-05_epoch_10000_metric_sharpe,2021_11_18__11_54_20_daily_lr_0.001_epoch_10000_metric_sortino,2021_11_18__11_54_20_daily_lr_0.0001_epoch_10000_metric_sortino,2021_11_18__11_54_20_daily_lr_1e-05_epoch_10000_metric_sortino
0,-0.05643505975604057,0.09084382653236389,-0.17504772543907166,0.0119790555909276,-0.11036661267280579,-0.07322762161493301
1,-0.14293307065963745,0.05019243061542511,-0.05536714196205139,-0.2886621654033661,-0.09198343008756638,-0.09557901322841644
2,-0.022207792848348618,-0.07518568634986877,0.03386511653661728,0.022076163440942764,-0.08199862390756607,-0.0904388427734375
3,-0.0964571163058281,0.04938526079058647,-0.05829189345240593,-0.04423641785979271,-0.035062119364738464,-0.1848006546497345
4,0.00991121493279934,0.050664421170949936,0.01286210399121046,0.049255818128585815,-0.07913284003734589,-0.17059876024723053
5,-0.0018800630932673812,-0.05899959057569504,-0.018261240795254707,-0.08035306632518768,-0.008599500171840191,0.02039678953588009
6,-0.0120343416929245,-0.09543502330780029,-0.09045138955116272,0.07603240013122559,0.02609771303832531,-0.1820954978466034
7,0.09154041856527328,0.05217800289392471,-0.026044638827443123,-0.06058269366621971,-0.16996532678604126,-0.12247607856988907
8,-0.12992127239704132,0.04727553576231003,0.04596315696835518,0.08782780915498734,0.0578325018286705,-0.03553038462996483
9,0.05739491432905197,0.028490586206316948,-0.1204785406589508,0.17930522561073303,0.10726553201675415,-0.1320447325706482
10,-0.009644457139074802,-0.04766013100743294,-0.0113199632614851,0.06050528585910797,-0.07458445429801941,-0.0250596571713686
11,-0.049479495733976364,-0.04095301032066345,-0.0024263961240649223,0.04312054440379143,0.034464750438928604,0.06591065227985382
12,-0.0016598659567534924,0.005895950831472874,-0.07170483469963074,-0.08364511281251907,-0.10709301382303238,-0.015199324116110802
13,-0.006420051213353872,-0.0442163310945034,-0.01928381621837616,0.0530472956597805,-0.04093150794506073,-0.0358751118183136
14,-0.016078297048807144,0.013606894761323929,-0.08090821653604507,-0.2030441164970398,0.05937724933028221,-0.006712297443300486
15,0.037076715379953384,-0.05227798968553543,-0.09729312360286713,0.10679589956998825,-0.05371122807264328,-0.004769714083522558
16,-0.03657330200076103,-0.013296930119395256,-0.045126836746931076,-0.15064555406570435,0.08939430862665176,0.060494136065244675
17,-0.012384834699332714,0.021730637177824974,-0.01064599771052599,-0.14624790847301483,-0.07492657750844955,0.03368696942925453
18,-0.01673988811671734,0.04200170561671257,-0.15909209847450256,-0.1110084131360054,0.05070054158568382,-0.019755834713578224
19,0.03181253746151924,0.022581204771995544,-0.042040254920721054,-0.18432718515396118,0.04028711095452309,-0.05772855877876282
20,-0.007777326740324497,-0.09941209852695465,0.047837112098932266,-0.18689019978046417,-0.07726933062076569,-0.046030428260564804
21,-0.07960623502731323,-0.10767005383968353,0.01984640769660473,-0.23140494525432587,0.05913550779223442,-0.015160675160586834
22,-0.024688152596354485,0.04174268990755081,0.041594646871089935,0.04293891042470932,-0.09645397961139679,-0.13776680827140808
23,-0.04488082975149155,-0.04545910656452179,-0.015606570057570934,-0.053935129195451736,-0.20039361715316772,-0.19258534908294678
24,0.030502168461680412,-0.049235738813877106,-0.0876355841755867,-0.04415766894817352,0.07457304000854492,0.02902890369296074
25,-0.02623373083770275,0.015941299498081207,-0.022047141566872597,-0.0493035614490509,-0.020454296842217445,-0.02452782914042473
26,-0.05281529575586319,0.048084404319524765,-0.14899325370788574,0.05507386848330498,0.013242265209555626,-0.014704720117151737
27,-0.046082574874162674,0.0049951509572565556,-0.025253577157855034,0.04668397456407547,-0.12230036407709122,0.015737146139144897
28,-0.029548581689596176,-0.06442515552043915,-0.12283198535442352,0.005580215249210596,0.04123261198401451,-0.03289897367358208
29,-0.06674784421920776,0.042246077209711075,-0.04607550427317619,0.06593115627765656,-0.1998210996389389,0.08389884978532791
30,-0.04291867837309837,0.01592184230685234,-0.07144241780042648,-0.1062471941113472,0.03511689603328705,0.0116604994982481
31,-0.04601188749074936,-0.03393055871129036,-0.07318777590990067,0.0644463300704956,-0.15636003017425537,-0.007818835787475109
32,-0.018960727378726006,0.039615485817193985,-0.0313556008040905,-0.08515705913305283,0.032894883304834366,0.09017770737409592
33,0.010066960006952286,-0.013376258313655853,-0.08296959102153778,-0.06570346653461456,0.026363514363765717,0.03867565095424652
34,-0.05677171051502228,0.027347901836037636,-0.06220493093132973,0.07337717711925507,-0.053699105978012085,-0.16527898609638214
35,-0.043445367366075516,-0.022341493517160416,0.033422838896512985,0.002420743927359581,-0.09379187971353531,0.025155771523714066
36,-0.005360930226743221,0.032755959779024124,0.040415506809949875,0.09789929538965225,0.09089876711368561,-0.024362830445170403
37,-0.07442279905080795,0.012325203977525234,-0.03135521709918976,-0.009382035583257675,-0.08204805850982666,-0.006577474996447563
38,0.001382739283144474,-0.04126846045255661,-0.045974962413311005,-0.02884216234087944,-0.004118307959288359,-0.02665942907333374
39,0.021844517439603806,0.04244965314865112,0.023203285411000252,0.019289901480078697,0.15064451098442078,-0.07175599038600922
40,0.03060680627822876,-0.03368882089853287,-0.11781374365091324,0.06273471564054489,-0.11926954239606857,0.023765534162521362
41,-0.014086584560573101,-0.09489864856004715,-0.07158619910478592,0.0833064466714859,-0.09020007401704788,0.020990122109651566
42,-0.043035928159952164,0.05435736104846001,-0.03276253119111061,-0.020759154111146927,0.0679813101887703,-0.19244153797626495
43,0.04589661955833435,-0.008664729073643684,-0.08904587477445602,-0.005400513298809528,-0.08990442752838135,-0.05458904430270195
44,-0.004222198389470577,0.013001641258597374,-0.041721560060977936,-0.07212882488965988,-0.07229550927877426,-0.09012766182422638
45,-0.07336914539337158,0.07820850610733032,0.0679454654455185,0.04032181575894356,0.10913921892642975,-0.06993678212165833
46,-0.0238778218626976,0.054587386548519135,0.023493805900216103,-0.040615905076265335,-0.06942317634820938,-0.08969999104738235
47,-0.056159522384405136,-0.007779677864164114,0.010437972843647003,0.023527618497610092,0.0016680859262123704,0.0942985862493515
48,-0.010836835950613022,-0.01576177589595318,-0.021911898627877235,-0.026520097628235817,-0.2585635781288147,-0.037549275904893875
49,-0.004780670627951622,-0.039533086121082306,-0.019138190895318985,-0.019648922607302666,0.024251608178019524,0.04642973840236664
50,0.010145172476768494,-0.07873976975679398,0.030981523916125298,0.06461100280284882,0.04827425628900528,-0.05902428179979324
51,0.01654166914522648,0.03929103910923004,0.02920275740325451,-0.05456610023975372,-0.13573585450649261,0.00138115044683218
52,0.03451888635754585,0.0279033612459898,0.09199570119380951,-0.0838247686624527,0.021604595705866814,0.03165881335735321
53,-0.021724427118897438,0.02942829020321369,0.05699436366558075,-0.1093892827630043,0.03127102553844452,0.09818683564662933
54,0.015606289729475975,0.03708439692854881,0.04506099596619606,-0.10501746088266373,-0.040865857154130936,-0.11612904071807861
55,-0.0675864890217781,0.01537007000297308,-0.031090890988707542,0.07606034725904465,0.06212262064218521,0.18360629677772522
56,-0.011735824868083,0.03645162656903267,-0.04593535512685776,-0.014835070818662643,-0.12735770642757416,0.009654471650719643
57,-0.039804697036743164,-0.08383302390575409,-0.0601365827023983,-0.07235196232795715,-0.1306631714105606,-0.13640384376049042
58,-0.019284101203083992,-0.058158595114946365,0.039162080734968185,0.047143980860710144,-0.12737467885017395,0.06897607445716858
59,-0.03284144401550293,-0.008331798948347569,-0.01816156879067421,-0.003362552961334586,0.025287844240665436,0.07168920338153839
60,-0.017705941572785378,-0.08427820354700089,-0.018159953877329826,-0.0375925712287426,0.002676464384421706,-0.10299395769834518
61,0.006131886038929224,-0.054301608353853226,0.02010999247431755,-0.016497941687703133,-0.046611882746219635,0.058404341340065
62,0.038574714213609695,0.027990294620394707,0.06510443240404129,-0.016141710802912712,0.09637042135000229,-0.10994713008403778
63,-0.08398227393627167,-0.050378233194351196,0.0336361825466156,0.08356654644012451,-0.04323476180434227,0.011310246773064137
64,-0.009875171817839146,-0.05806795507669449,0.02307053469121456,0.036681801080703735,-0.026569699868559837,-0.10664321482181549
65,-0.03252151980996132,0.03915450721979141,-0.04574685916304588,0.07945813983678818,0.17060010135173798,-0.010341431945562363
66,-0.001365960342809558,-0.021271487697958946,0.005841088481247425,-0.04183807969093323,0.04848645254969597,-0.10190863907337189
67,0.0025351655203849077,0.019455164670944214,-0.05467773228883743,0.021405909210443497,-0.0404261015355587,0.02151603251695633
68,-0.039270561188459396,-0.013104591518640518,-0.1017208993434906,-0.08954529464244843,-0.16426901519298553,0.09844355285167694
69,0.016199879348278046,-0.10054485499858856,0.0700325071811676,0.029312634840607643,-0.03996951878070831,-0.06993018090724945
70,-0.022850561887025833,-0.17788343131542206,-0.002993886126205325,-0.015246428549289703,-0.012457329779863358,0.06521911919116974
71,0.01978646032512188,-0.13488005101680756,-0.11763731390237808,0.010232597589492798,-0.1612938493490219,-0.05083835870027542
72,0.013407899998128414,-0.09513366967439651,0.035538200289011,-0.0818401575088501,0.038306355476379395,0.017433272674679756
