epoch,2021_11_24__10_10_19_daily_lr_0.001_epoch_10_metric_sharpe,2021_11_24__10_10_19_daily_lr_0.0001_epoch_10_metric_sharpe,2021_11_24__10_10_19_daily_lr_1e-05_epoch_10_metric_sharpe,2021_11_24__10_10_19_daily_lr_0.001_epoch_10_metric_sortino,2021_11_24__10_10_19_daily_lr_0.0001_epoch_10_metric_sortino,2021_11_24__10_10_19_daily_lr_1e-05_epoch_10_metric_sortino
0,-0.05601675435900688,-0.06623725593090057,0.03981563821434975,0.04150684177875519,0.037025485187768936,-0.003156256629154086
1,-0.004179697018116713,-0.09462001174688339,-0.08676690608263016,-0.08477148413658142,0.08556681126356125,0.015477396547794342
2,-0.07921255379915237,0.016825469210743904,-0.0177045576274395,-0.13710002601146698,-0.07806000858545303,-0.12827622890472412
3,-0.10239657014608383,-0.07734698802232742,-0.050830304622650146,0.048330649733543396,-0.014244375750422478,-0.05494648218154907
4,-0.048740968108177185,0.020625954493880272,-0.06492504477500916,-0.005731578916311264,-0.04399581253528595,0.07011473923921585
5,0.02178177610039711,-0.038718245923519135,0.020652972161769867,-0.10023799538612366,-0.0869954451918602,0.020235935226082802
6,0.0729459822177887,0.026547104120254517,0.050483208149671555,0.22174939513206482,0.018679330125451088,0.09799982607364655
7,0.03363955765962601,-0.00991359818726778,-0.10557821393013,0.2145925760269165,-0.09091397374868393,-0.09319564700126648
8,-0.014610660262405872,-0.08619358390569687,0.00022954167798161507,-0.2876201570034027,0.04989476874470711,-0.07106348127126694
9,-0.07221115380525589,0.02641029842197895,-0.04887829348444939,0.07974126189947128,-0.05124408379197121,-0.05308570712804794
