epoch,2021_11_07__18_28_36_daily_actor_lr_0.0001_critic_lr_0.001_epoch_5000_sum_loss_True,2021_11_07__18_28_36_daily_actor_lr_0.0001_critic_lr_0.001_epoch_10000_sum_loss_True,2021_11_07__18_28_36_daily_actor_lr_0.0001_critic_lr_0.001_epoch_30000_sum_loss_True,2021_11_07__18_28_36_daily_actor_lr_0.0001_critic_lr_0.001_epoch_50000_sum_loss_True
29,1.0511929074206356,1.123066228449977,0.8920516041551263,0.8448875074764117
30,1.2162474207639662,0.8845568403865355,1.111107956767405,1.0774090646476127
31,0.9539629906277768,1.0531418796613548,1.034257071179903,0.9382593632715497
32,1.0639175205968714,1.0684648102074024,1.1554793286616736,1.0072109242236567
33,1.0514992888944694,0.9241011137376389,1.044554067933657,1.0742023871000121
34,0.9578461194949294,1.083390719988777,1.020772892724483,1.1916229655759527
35,1.0644557360178353,1.2757905254293724,1.1008178205517332,1.003728681615998
36,0.9993152581978133,0.8340096181402009,1.0071550111903913,1.219622013310684
37,0.9104188860166585,0.9607740852820349,1.0818456280923314,1.1137115788830914
38,1.0030362744789576,0.9734205993301458,0.9077793536166064,1.1965863256844183
39,1.0208903108814291,1.1129337329454156,0.9126918351942078,1.1742177161105367
40,1.2371968137985798,1.222297453023072,1.0424558860747912,0.9776268924448047
41,1.0027591718465823,1.0179650899427493,1.0442300379104479,0.9399798307478409
42,1.0644557360178353,1.2727791495757457,0.8878682189032429,0.9609386442050871
43,1.0736322219471237,0.996566016639113,0.9909059730993166,0.9480329673032875
44,1.0172238964600948,1.0493202668449244,1.018484441146495,0.9201353397672052
45,1.12222731560973,1.0726813324004607,1.0333042162175663,1.0987655629839062
46,1.0581394523739005,1.1728446213374415,0.9401497204596901,1.0963776224764412
47,0.9100869249606344,0.8623356982296951,1.006506487718199,0.9801351502297664
48,0.6048190746666665,1.0795457903322585,1.1589776087612538,1.097452203665974
49,1.0170157952343803,0.8361812876087547,1.0669490577947451,1.2020752372129195
50,1.0140782369552528,1.1260711263739547,1.062910991785771,1.03983957745467
51,1.0140782369552528,1.060266993069687,1.058407809940223,1.0390322120838642
52,1.1785716020164807,1.0171373660567076,0.8885084969211231,1.0003434166324978
53,1.1481124551366504,0.9333336424969373,0.6731848686797071,1.1137115788830914
54,1.1457205195563567,1.094468736998748,1.076530294878283,1.0628347870551225
55,1.0072293291717118,1.0403864248305095,0.989403557588066,1.0306141816453418
56,1.094284821185696,1.0892102981866185,1.1758287908813192,1.061743128659375
57,1.0971042113069587,1.1711763078230704,0.961683619188847,0.9292611903292332
58,1.0207627092106815,1.0969428835072534,1.1150198140656713,1.0677110005270867
59,1.2609205957366267,0.9455868711310033,0.9856466559955378,0.9487916392868098
60,1.059599532609857,1.017255466893873,1.0247876271350216,1.0628346603553502
61,0.9576687222928597,0.9046546713414445,0.8586463262837823,0.9880580826506438
62,0.9890469132678902,1.1315962619213549,0.9531802948837116,0.962773891026584
63,1.03640106401023,1.0505050524315018,1.059244049619287,0.9385618943019953
64,1.0207275050005467,1.2222973801684687,1.0098401295892299,0.922294774256739
65,1.1429950922127186,1.0143628499492097,1.0859368772504039,1.0810243053827435
66,0.8671004135687072,0.9969632309411884,1.072655765981331,0.9691881454136911
67,1.0978320178142247,1.0693411789143632,1.0094817143972663,0.9871583263868259
68,0.8083941678824402,1.1145965751498546,1.1307560658412579,0.9628191802444629
69,1.0813659968643898,1.0782794895813672,1.0259819775732872,1.048743293521573
70,0.99593510945423,1.2271931709072665,1.0042967072182827,1.0820888531560626
71,1.0248262126620327,0.9665961107547995,1.0568789333318593,1.1778614472631184
72,1.1519159082089505,1.0304921574624433,1.1045087866202898,0.9833423978563284
73,0.8790289968160561,0.9214500399918153,1.023413636736879,0.931277000769299
74,1.0545980811908413,1.0916589582289873,0.9987445496032479,1.0461206515859942
75,0.9104923504873157,0.9335650127677311,1.049554678019674,1.013204741856001
76,1.0043515215179069,1.0446577364341822,1.0967277622011748,0.9459985748589075
77,1.0903193324048044,0.9887554948750011,1.0096646734883012,1.1942473596446022
78,1.08996408412036,0.9605037390819304,0.8614164510186364,1.0554515597357674
79,1.0023960492473498,0.9842489645129487,1.0955951981054883,1.0688719174770356
80,1.2477193325495497,0.989396209020754,1.090693004865651,1.0421971793888412
81,1.1826923564336067,1.0672306861971892,1.0387257058703323,1.1129004327616694
82,0.8470933460524989,1.1952575486967632,1.0985939230884287,0.9235582324583509
83,1.0812003535946542,0.9897347955217877,1.1906776615387704,1.0362858844745626
84,1.042288445125098,1.0105521682678538,1.0081449691906028,0.9411635259583121
85,0.9018273441533785,1.008215917465993,1.1356191720528666,0.9610478908409718
86,1.2240973932953172,0.9032415401575399,1.0572460171268112,0.9822895087054788
87,1.0311617915805305,0.9680635116467422,1.048130972298106,1.2220303425886327
88,1.3974806504402695,1.054670799710002,1.0080193257571815,1.215828332702295
89,1.086445814490866,1.0270666875840504,1.0316223967790452,0.9913446274907773
90,1.042288445125098,1.0367449491774807,0.9978804758219051,0.971728615924973
91,0.9653735961605063,1.1608177477973578,1.0443083594260933,0.9913446274907773
92,0.9050302392218484,0.9306888110643599,1.0125721607478189,0.9285150567625629
93,1.210026725166894,1.0474393537113214,1.0370866381032993,0.8117814519969718
94,1.055941406625082,1.1764222614822823,1.2069977055543284,1.0168278979004142
95,0.9378333004827295,1.0944689979404603,1.1578364265747771,1.027098328183712
96,1.2273749714951816,0.9404623484315672,1.0162961138284317,1.052910421035789
97,1.1961565802198735,0.9565582394802538,0.7219326290205721,1.036903476581872
98,1.0513589079649408,0.977811549157623,0.9956018576371556,1.0514573763307378
99,0.9697475075383458,1.0789096849094058,0.9856055893811201,0.8641098298529196
100,1.0356509089409622,0.9508557212278463,1.0475011439518231,0.9888901885361723
101,0.6712216347427189,1.1105363975627778,1.0961504921915561,0.8798627087608508
102,1.0907852340997772,0.9714915258806588,0.7060849947864251,1.0404799274187964
103,1.0756109693502305,1.2013227793501682,1.0578288977857733,1.1286852808129701
104,0.8960498544379044,1.0009925314522088,1.0752415747684134,1.0064685432014537
105,1.0714895977388412,0.9882711597132503,0.6610100888394068,0.9446330734884949
106,1.0749872180385471,1.2244414204617284,1.0968328986531974,1.0196556701166177
107,1.0715905822420824,1.0796848106501453,0.9015452987254874,1.082281725995062
108,1.0934846711642567,1.107735143386974,1.0932858512243813,1.0903028255532472
109,0.6855261915497557,0.679211690290921,1.0488280487468722,1.0186313859039333
110,0.9741910866882095,1.0085507333283188,1.1251584170297229,1.0369036001904064
111,1.0843559585007707,1.062570817093299,1.0575526421228794,0.9459662803807672
112,1.187251152574706,1.0153847256724653,1.162299742327594,0.8750472928541138
113,0.9698031231649495,1.1325245468719527,1.0816053587869396,1.0394218513846563
114,1.047973554869851,1.1220150687549704,1.0445058990484581,1.0686456842764682
115,0.9674125486595659,1.058840577814023,0.6891085081047564,0.9624340370225926
116,1.0380860758721968,1.2477193325495497,1.0454508605425203,0.9955702026281895
117,1.0162686751779513,0.9979816693589295,1.028877484623728,1.0886596797964514
118,1.0966669697222509,1.2313163782539562,1.1386624077376637,1.0368368769014586
119,1.0082459763575709,0.9508557212278463,1.0322913270991791,0.9817280743578074
120,1.135895847331957,1.0124400318218154,1.0017433733165968,1.0813050327431795
121,0.9276115454336674,1.0984292499606025,1.136368168640127,1.0172829454510033
122,0.888377505294465,1.0928959820506488,0.9126915087902304,1.0395489779093836
123,0.8966168406038478,1.0893412861829634,0.9484270489495435,0.8789828518258701
124,1.1149992281592163,1.0646364589030075,1.0360981979072226,1.095361292973065
125,0.9829190116328134,1.0375788268785697,1.0673318021115528,0.9467873617892443
126,1.0901399881335707,0.8362572476585625,1.002992473593649,1.025661614930416
127,1.1147710806856983,0.9969056538829252,1.0234124167334806,1.0872083634560596
128,1.0620930564496331,1.0151374397572528,0.7356167645612671,0.9573358380188343
129,1.1070261751244586,1.082606851888538,0.9651702110359066,0.9608585429094685
130,1.1811741340787856,1.124441749217745,0.9669375533372808,1.03074790866958
131,1.0560342260792706,1.1123352196505314,1.0878535762930703,0.958141680816731
132,1.286171112778062,1.1156571017420767,0.980332195358271,1.0798492643185729
133,1.1342392569071227,1.2148718282599396,1.063651835441637,0.9118497614766358
134,1.0382774566500632,1.0754588196952442,0.6538009132822682,1.0312963599560427
135,0.9923468606372327,1.0787183854860507,0.9843785254808627,1.1010707664146582
136,1.1185508662376864,1.1376684847355931,1.0066872106094282,0.9632554674946566
137,0.8885279397923898,0.9499282095708526,1.422819264695855,1.0473920623491133
138,1.0469050738577816,1.0418786506008664,0.981259765430804,0.9565214866894949
139,1.1278515148913775,1.083167030656747,0.8400648998431347,0.9360159562181006
140,1.0802597515221732,1.0042819151750733,0.995326278638288,1.168709920211242
141,1.0263042028116358,1.132541524185616,1.073204734724678,0.9375920355479964
142,1.0734985959055745,1.1335136380641058,1.019968434486909,1.0606006142543944
143,1.0075265198821113,1.061961416491483,1.0623806178969897,0.9791539618734296
144,1.1983735288218578,1.0270666875840504,1.0693552013005456,1.0306196315986407
145,1.0706458802527818,1.074726347436373,1.1037756820366877,0.9772752586309389
146,1.2087203959239115,1.0369071693931853,1.0312559633966603,1.1232262682024223
147,0.9289980709304709,1.0637206528745915,1.1443064868731005,0.9372117744291439
148,1.0284107721842821,0.682003004661384,1.1813970876889532,1.04994099989343
149,1.0230213643267143,1.140390574174645,1.04650138598822,1.0541937831923875
150,1.0832517551739214,1.1308583558333625,1.1356202042980403,0.9328708654533194
151,1.051808906051463,1.140231274579011,1.066672168781128,1.2114122293761305
152,1.1968680989922604,1.021028202046547,1.0009611720885692,1.0235638111992964
153,1.0449402580707854,1.0489783690770516,1.0748185318333365,0.9622814352764539
154,1.0142857833861043,1.0553917774450605,1.0708146615354928,0.9540825227037965
155,1.1952571924823083,0.9413136449033765,1.0681027957964078,1.0491523095866688
156,1.127536289621364,1.1100374217868096,1.1237263248927554,1.111596282647912
157,1.0159948782210992,1.046894894841195,0.6324670962996957,1.0446542767601
158,1.0837749293391654,1.0853202052280717,1.002461061260217,0.974712763429384
159,0.6815942030550844,1.1690209088140744,1.2384026698136659,0.9511625760186092
160,0.9861527691027803,0.8960498544379044,1.15845884437663,1.030747847232219
161,1.130807036964721,1.212173517569972,0.9725375707653549,1.038142255799797
162,0.6935121868573842,1.093837122429269,1.0190123498992376,1.1288111170905997
163,1.0755558349509569,1.0187675449591134,1.1085786762289065,1.0314766347206352
164,0.9837975759777464,1.0867399977807364,1.0540231532698576,1.0428988838555655
165,1.0853202052280717,0.82978719098038,1.1282852679707598,0.9756827044446399
166,1.2772277493885729,1.112180800290039,1.1407453272314556,0.9819720121137298
167,1.1609562920011658,1.0042819151750733,1.0317142354147923,0.9865287802214483
168,0.9729252494176106,0.932330820544393,0.974324575771621,0.9746083153330071
169,1.074484953391737,1.1038111599492462,1.0578940792982146,1.0582805849105101
170,1.0270666875840504,1.1895487640043862,1.0396545819221052,0.8941246181200461
171,1.0809007762209866,1.1971439447888248,0.9949531885319275,1.064338580561266
172,0.9963438530586246,0.9895290408394752,1.069836200772055,1.0311636143155365
173,1.0543516322148212,1.0320469306602635,0.9608888794559998,0.975026272955998
174,0.970114778879258,1.033803055584428,1.021084828203774,0.9411634698605961
175,0.9455865329628464,0.9903014719096779,1.0523553285826763,1.0706477947185147
176,1.0318778980146857,1.198608087675742,1.1024792512315333,0.9403889670828031
177,1.1573192766943585,1.041108342116205,1.1016936380358477,1.0740696583898781
178,1.0960766327155926,0.673386968233047,1.0496886747938556,0.9712458679211713
179,1.0481556613249978,1.0812006758175172,1.0896996033906565,1.0437518023332564
180,1.03543297621472,1.1930759826904653,1.0768903916714458,0.8637181590472429
181,1.0599752850051616,0.8835173383514108,1.0540802742273667,0.9503148303394375
182,1.0234249142121497,1.0431523164774117,1.0827020838584867,1.2106067708446797
183,1.1326797907609498,1.1975045576220629,0.976260411273942,1.1513494003864215
184,1.1180405591616556,0.9607754739980415,1.0719209380591779,1.0359970923956956
185,1.0952247992941828,1.1037398269832537,0.9958461552228051,0.9611763885962421
186,1.2091205840188772,0.936560543090597,1.0526947936547812,0.8659903362300857
187,1.1010695686873024,0.908882118957983,1.0673876998815406,0.9745892361970285
188,1.087511293322673,1.1759425090611169,1.0051409108560316,0.9654398350290441
189,0.9285712877762624,0.740972818859759,0.9930545212928251,1.048181127984177
190,1.0582523537435127,1.1593456069119532,1.2069997918935464,1.084509310309607
191,1.1175566129796475,1.1498850349329763,1.0744665408149852,1.0784956447872043
192,1.0303530208041314,0.9955179518122068,1.0359564422392247,1.0742589728507832
193,0.6990387342492205,0.903212401139611,1.1049264990979375,0.912499746235674
194,0.9938840982598041,0.930749216596829,1.0093190791313578,0.9502497070771502
195,1.114238688427393,1.1515868185637632,1.0575669826938847,0.9540825227037965
196,1.0355652240784379,0.7591278162135979,1.3827086244756626,1.0226277032002606
197,1.0208902500316266,1.2187112472182557,1.0287721819834155,1.0691055665938758
198,0.9886511597520633,1.0967347568208283,0.9778567042649742,1.0494318792849513
199,1.1883538929706838,1.2244067908045742,0.976393365503915,1.1037895227278354
200,1.134745214176117,1.0687722084353166,1.1030253865966941,1.060882436281644
201,0.9186393067908544,0.9271995747184905,0.9096613268871957,1.0680874290360491
202,1.0756542774793634,1.1909544231559672,1.0608760576194134,1.0813411902478272
203,1.0771813936870254,1.1115472954743901,1.0719889846309958,0.8749891659386408
204,0.9182296515356408,0.825548435783365,0.965484185027442,0.8602955363833732
205,1.0911150200366133,1.0126519339656586,1.0359821952577217,1.0099783567668115
206,1.1369084662920799,1.0525865985234337,1.0985774137395807,1.060802745278258
207,1.1762410146485776,1.2271931709072665,1.120151877431381,1.0499777983781506
208,1.1909544231559672,1.0216970110449966,1.1131896950315185,0.9359964923707323
209,0.9028679590222584,0.923077063149524,1.0189446882613997,0.9955702341528883
210,1.063665917946624,1.031791967973038,1.010910421228341,1.046816379339384
211,1.1477424984159879,0.9825534520257198,1.0908189697291324,1.0836769547215974
212,1.1199876945528706,1.0161635178972515,1.0081449691906028,0.967647774490142
213,1.0120650293561224,0.932330820544393,1.11199319561126,0.9979050276556186
214,1.1377120367510094,1.0708866591508548,0.9279499886058714,0.968916359273622
215,1.1139718116276132,1.1292209327828677,0.870247143872644,1.0854907256201087
216,0.9698316628839934,1.187251152574706,1.0475433944196857,0.9142086697787698
217,0.9389850279609344,1.0815146873566164,0.972372528830461,1.0046238793795321
218,0.7414871711370081,0.8798326589168963,1.16672581073486,0.9359408716541789
219,1.0245046422920645,0.9355435056595526,1.1382538553460202,0.9379699141526513
220,1.110657264516322,0.90563648960545,1.0396545819221052,1.0554394693248899
221,1.0132161899239605,1.0911781144477033,1.086535134553631,1.0163729346321886
222,1.0541834586923169,1.0124400318218154,1.1629326867676815,0.9678353235538812
223,1.0800778451849458,1.0679779661655755,1.006110485097693,1.016789931694669
224,1.0472372331956705,1.007651464683528,1.0287673281652416,0.9489056486825218
225,1.039647397503867,0.9659554364899197,1.0216103551232492,1.062333099141501
226,1.014151223548807,1.065107527141345,1.0955951328029276,0.9402042148012844
227,1.1374660041705948,1.0682304176831774,1.2364851252097278,0.9291238790740484
228,1.0219891685562787,1.0587030227122027,0.9790491509324072,0.973340911587741
229,1.216924286115735,1.101324024770047,1.0988603660647727,0.9493328691798063
230,1.0560413585071025,0.9984495666708374,1.028690881154567,1.0679883183454908
231,0.8705202993146737,1.0256789007700573,1.0221411559191964,1.2380561036369677
232,1.104563915619453,1.2187112472182557,0.9984007027450355,0.9372117744291439
233,1.1622374453390618,1.1129332022573837,0.945651336644808,0.9022253997598451
234,1.07408411890092,1.025480828390438,1.0948399405486808,0.9129501185262497
235,0.9581505114439407,0.9410883510068995,0.9725879496734892,0.9195866075868009
236,0.9908631111911664,1.0173198670227541,1.026530181687572,0.9382630193504475
237,0.9614120607893005,1.165217493101852,1.1282852679707598,0.9149974413360201
238,1.1064813729235192,1.0871290883820854,1.0248531626911483,0.9172915670597406
239,1.1496526101404272,0.9903849325367764,1.0771980550170974,0.9848108967415801
240,0.6414274516022808,1.088532090825103,1.0542050974525556,1.019688786093979
241,0.9598774834874617,0.9556721938134068,1.0450207195047327,1.0782565131345914
242,1.0400830605237519,0.9882294775514651,0.9619266865555456,1.0959445245404373
243,1.059691615647845,1.1735785946400334,1.052204300901918,0.9738357384942762
244,1.0569716501328537,1.0722488153100516,0.9900954011706141,1.1042371730829101
245,0.99593510945423,0.9319033464492057,1.16672581073486,1.2256742572172972
246,1.032481812644703,1.0832517551739214,1.0802711483465712,0.9799998793460079
247,1.0300909552823092,1.019026331093402,1.0867642561959312,1.0787932695434006
248,1.0110452139614685,1.0382190493625232,1.1554793286616736,1.013304373257568
249,1.1186833740206532,0.9865600962975098,0.9237442733656057,1.1965861830402211
250,1.0616645634597448,1.1661493607782,0.9344362394652149,1.020938189390789
251,1.0230299716228797,1.145601564091215,0.9837574732814701,1.3234427071010004
252,1.0524825627137797,1.1811150846488387,1.0221966062068155,1.0418428966748061
253,0.992441301227731,1.06220608684095,0.9939368117840042,1.0749581207220762
254,1.0684475754673133,1.003705770748716,1.0445058990484581,0.949143343674714
255,1.047430285466176,1.0942575577018638,0.8839887602921761,1.2919900623800813
256,0.9559977401035527,1.051121141361615,1.0740814060397956,0.9219027004760687
257,1.064261674813138,1.124796108209135,1.0799734940453356,1.0983530192452777
258,1.0745234927367728,0.8296348336289592,0.6829423126892358,1.0903028255532472
259,0.9438778146793739,1.1614269883275834,0.941163543488849,0.9463783784612292
260,0.9550828599903418,1.0776902101497776,0.9803808451506576,1.0930521703803018
261,0.9882711597132503,1.0633180229350365,1.066780051252548,0.897742679071489
262,1.1149212743214536,1.0984287261888455,0.9641615784355649,0.9216818704154938
263,1.1388776424785687,1.1609010903000496,1.138066821451606,1.0292180701625626
264,1.213984182397876,1.0481556613249978,1.0956947400582755,1.0454116970985579
265,1.2194921140192458,0.94454573866022,0.9081502034976933,0.9780626315775918
266,1.0303530208041314,1.07861118422607,1.222578813460386,1.0845601926738868
267,1.1920289675782878,1.0748342116549756,0.9470571601827807,0.9533600250752545
268,1.0978823146253427,0.8705202993146737,1.0113272068649242,0.9121567099132623
269,1.1303915587013766,1.07218636808317,1.0594525644971402,0.9613623789636957
270,1.0027703160447703,1.1495555662215242,1.0988016494101023,1.0507696027220206
271,1.1460827029912362,1.017015613377801,0.958246147281328,0.9022253997598451
272,1.1531442467027613,0.873335966905934,1.03574561420043,1.043272744197117
273,1.0336737860319571,1.153940532705771,0.8335006971210399,0.8714877647284186
274,1.1245092255914535,1.234684576722833,1.0012412655583833,1.0700748283268275
275,1.0531136208042815,0.6482841140279878,1.0072384644657693,1.07420328348471
276,1.0474391664145863,1.0585192493778195,1.0675682484409208,0.9910833687254723
277,0.8315477995187347,0.9295015996473873,1.1243972642777225,1.014636367738515
278,1.0204943163263185,0.953795465506906,1.0679637390443681,1.1137115788830914
279,1.1070436362522114,1.0672425578351643,0.9803808451506576,1.0288528319165324
280,1.0124754527900925,1.144289350248524,1.1554793286616736,1.0167724888518233
281,1.0396803532841756,0.9890275781909095,1.0412500308341934,1.0136146372195878
282,1.2050653990139508,0.9626104880813063,0.8051613082359285,1.034085530833001
283,0.9508043144716327,1.1213809835886992,1.0245754250696835,1.0124141210344764
284,0.9918602388126363,1.1345391288311104,1.0096816220213731,1.1274534019745215
285,0.9828421948668292,0.9526292024800271,1.0698949798095068,1.0507370900375028
286,1.0256789007700573,0.9999998277053386,1.0475004493522921,0.9056051884119761
287,1.0727889274292397,1.0812719135943227,1.1294826351641505,0.8557595206121869
288,1.1971439447888248,1.0532829891321782,1.0420949235794297,1.0025502907800627
289,0.999315083229075,1.0749867054448192,1.0012787092370643,1.0545782808093593
290,1.050904118693556,1.053786876518713,0.9766886701161572,1.0102819541060428
291,1.1253077380368146,0.970514818199076,0.6939012108352032,1.0612539310594697
292,0.9512849962405268,0.9319232320462879,0.8609442374893798,1.0542615370422592
293,1.0792971942779344,1.0837184721405317,1.0235338828320855,0.9894390940946769
294,0.9021424393782815,0.9933017738913078,1.1003583324282988,1.0256100762770481
295,1.1432528147297136,1.00473466114176,1.1304777787549463,0.9148914186003099
296,1.3337961229893376,1.0602519799772727,1.0247878027460813,1.0148509440645475
297,1.081589741356342,1.0341000886592517,1.1078820613343046,1.0082014930468417
298,0.807567090486595,1.0085695784007136,1.1243495726801531,0.9844853501094538
299,1.1794038644068277,0.9652174791519527,0.9750896942068306,1.0683298453488974
300,0.9081629511951635,1.0792520186902628,0.955012190827366,1.032075220162349
301,0.9812753561661304,0.9407617592422075,1.037266833417379,1.1169469338144888
302,0.9718108651509911,0.9872361847792995,1.095741003940642,1.0398395697072615
303,1.0320956207656167,1.1179267098175285,0.9630730322572694,0.9720968041505047
304,1.1946964644741822,0.9808258666543526,1.0524474250631322,1.0420844924125223
305,1.037910610039933,1.076420215359848,1.0091516486472232,0.9011112073476452
306,0.9263754573860553,1.0660067877637438,1.0189446882613997,1.0113405334976482
307,0.8083941678824402,1.1607969217551968,1.0344557423338807,0.9744632742593945
308,1.1616078391825735,0.9999998277053386,1.037940691988438,0.9333411040373495
309,0.9921103485012314,1.0447172298326637,0.9587758010324362,0.9799998793460079
310,1.0628693212249134,1.1002634738902928,1.020386522784656,0.9624340370225926
311,0.953558935774181,1.025252779348093,1.2414873769960246,1.1937394546191287
312,0.7957370923988795,1.1256682742873696,1.0522328724676573,0.9599896921968991
313,1.0227771184216083,1.0610349625451587,0.6639869648843387,1.1624734710565352
314,1.2087248627438547,1.0670018430496808,0.6933354129768916,1.003730006221642
315,0.8829934765211178,1.1930988279187167,1.0697452885400567,0.9283628530068967
316,0.7300002890765328,1.0531136208042815,0.938110993016394,1.1010323003288707
317,1.1315941541610297,1.227822684050362,1.1077364474043963,1.0203245037026873
318,1.0472372331956705,1.0173310470290877,1.1117324559697621,1.030339003193746
319,0.8775984117813068,0.9614120607893005,0.9340389833877172,1.0011425132526939
320,0.679211690290921,1.0263506815806287,1.0209321726019474,1.0815705220724776
321,1.2501601560629798,1.2050653990139508,1.1585761136725057,1.0321971837836097
322,1.1289515525748257,1.0938399259371059,0.9608888794559998,0.9596806904052526
323,1.0282546195735447,0.9263754573860553,1.1062348080057687,0.9463552829685544
324,1.1022991469288912,1.089560624895217,1.123230829146555,1.046483877874799
325,1.0305244487279859,0.9447803599956927,0.9455190602672444,1.0423901879244915
326,1.0352532730284867,1.0304907198019735,0.6368180338596031,0.9950984045593374
327,1.1340794984498872,1.1175566129796475,1.1243495726801531,1.0079138102155751
328,1.0445079652180664,1.0124613889190957,1.0231206413201235,1.0113858523327426
329,1.2258505537303368,0.8173655711228035,1.137730685457344,1.037167966889115
330,1.0509465064188104,0.8903639385233603,0.9535013478873757,1.0256100762770481
331,1.2471975511355178,1.061083201944046,1.0955622208076914,0.9195363946503993
332,1.0432709408655374,1.0812882998330842,0.9898221806072461,1.1515656776614582
333,1.0958136814479018,1.1303915587013766,1.0892381987704078,0.9802451605812901
334,1.1419186008733737,0.9317481506114808,1.0540802742273667,1.030769458049893
335,0.9829190116328134,1.0919326683109558,1.1243789262714308,1.0172829454510033
336,1.0304923417288165,0.6572726029911452,1.0348054544717256,0.9112378378058141
337,1.117247411571685,1.3171538926423754,0.8934927082987201,1.041529341674531
338,1.0667478936002288,0.9494717168406479,1.0783167831641385,1.0471431818766952
339,1.0955669714364231,1.304659473540046,1.0326651740898933,1.0815807400810866
340,1.216924286115735,1.1609562920011658,1.0556949347523514,1.117842887860639
341,1.0350822538175672,0.9176256091155515,1.171244651406369,0.9366997699162664
342,1.0805847691595942,1.0787183854860507,1.0584067295926556,0.9181240683026988
343,0.9087626130912554,0.9639687836846466,0.8900196018530464,1.037625373652515
344,1.0465406253423566,1.0135227446597073,1.088341436813645,1.0638934471678052
345,1.0232555249796278,0.9680635116467422,1.044946042647624,0.9148914186003099
346,1.1382038205984273,1.0232555249796278,1.0344557423338807,0.9844853501094538
347,0.9526292024800271,1.0916560545758291,1.068047369862285,1.0807881319940602
348,0.878314669472344,1.2045362004776277,1.0582549122975058,0.9491210186783035
349,1.1048433390890942,0.9299743595220255,1.1786870959487383,1.0449884742372701
350,1.0928712529213778,1.1038111599492462,1.1696186467537804,1.034085530833001
351,1.0691570645148787,0.9520360954088644,1.0489986231353499,1.0712401751107445
352,1.007088441227099,1.0886685453158782,0.9668608923907126,0.9837731311879044
353,1.0505050524315018,1.0537919563376206,1.016830254026146,0.9627740129714077
354,1.1912886030893657,1.014938790441391,1.056591251191258,1.0593506046430878
355,1.0203127719682787,1.0476193535502647,0.7268369434557863,0.8946532440959707
356,1.1156145768607646,0.8671004135687072,1.0000882625413374,1.0519796556311785
357,1.0612241103865523,1.046344583609395,1.0947011791717975,0.9349080403001424
358,1.1712425396067259,0.6274507774774717,0.9347571774106748,1.034505224356865
359,1.0069030944495225,0.9701436819483058,1.033944054383468,1.089196315702145
360,0.9711688762555576,1.1922879924178154,1.0332416621914324,1.0645748198740608
361,1.1085556653481257,0.8949140104034748,0.9616183437487554,0.9671598010523179
362,1.0680106462942047,1.0984848284736866,1.059285084780577,1.010452759478155
363,1.0623109729939648,1.088834805426428,0.9748155994504597,0.9695631023040125
