epoch,2021_11_10__00_46_09_daily_0_lr_0.0001_crit_lr_0.001_epoch_1000_gamma_1.0_lmbda_0.1,2021_11_10__00_46_10_daily_1_lr_0.0001_crit_lr_0.001_epoch_1000_gamma_1.0_lmbda_0.3,2021_11_10__00_46_10_daily_2_lr_0.0001_crit_lr_0.001_epoch_1000_gamma_1.0_lmbda_0.5,2021_11_10__00_46_10_daily_3_lr_0.0001_crit_lr_0.001_epoch_1000_gamma_1.0_lmbda_0.7,2021_11_10__00_46_10_daily_4_lr_0.0001_crit_lr_0.001_epoch_1000_gamma_1.0_lmbda_1.0
50,1.2638184691166203,0.9192484956869909,1.0355493494309587,0.9778649005995353,1.085107630038174
51,1.0909422668464983,0.9705140228005259,1.1561983169923815,0.9434810716884955,0.9676868473687328
52,1.0364190906849589,1.0810243053827435,0.8682591236005908,1.0495073537071442,1.0881183791495066
53,0.9932109740730628,1.0313810000086119,0.9938437408295713,1.0332417853634441,1.1246222119229214
54,1.0875022832793158,1.0235568638050785,1.1189195333145,1.017232322346656,1.0124884758353874
55,1.0370474943788806,1.0159158436251112,1.1204036896235001,1.0183349094882375,1.0281604728701341
56,1.0373684608893499,1.0770975371768883,1.1087735197277608,1.0819004884162442,1.0579202239668366
57,1.1305465017819791,1.0394889501332585,1.1223375640409745,1.0480001766229667,0.9284150628003184
58,1.0139079282609536,0.9537309528719482,1.0579023671749228,1.0114895204218037,1.0095663411256421
59,0.9764368218762445,0.9432576449812383,0.9499345970511374,1.0326401536509933,1.0227848949503342
60,0.6741786336640515,1.0415749598235522,1.0360533136540704,0.9186188628069107,1.064702416854353
61,0.9918152656137217,0.9079702053557215,1.125302799756207,1.0281889297068596,1.0595662138405506
62,1.0069370922693386,1.0782563845964062,1.074526430878156,1.204572116938252,1.044357223387856
63,1.0263507064330815,0.8998918064100542,1.207792106019026,0.9847914271087527,1.0003400184725926
64,1.0370881293956051,1.059349669349419,1.0916841072791867,1.0628310414994797,1.0853161459303005
65,0.8404355878094107,1.0804619744795008,0.8604480623338969,0.9514554370073578,0.9412860653746867
66,1.0301440258045294,1.108985971860581,0.9839354640303906,0.9533604903274817,1.0867310669985657
67,1.1156256235319848,1.0290212444383007,0.9312164777264442,0.9591218558099432,0.9397832379840326
68,1.0189023652482965,0.9216449675466497,1.088532204367854,1.0974529232119463,0.9304018291380255
69,1.1169813121254646,1.2113171019756006,1.01104528929021,1.0009519758028502,0.9537319299267318
70,0.9887825866623633,1.011340815121084,0.9852319129966051,1.0063936505666946,1.19795804695987
71,0.9613193678650136,1.0206043606588155,0.9778799656416403,1.0578521128204388,1.0723371599425167
72,0.9762893228684492,0.9767205016044261,1.0855918083529723,1.036961017947612,1.0792408818877262
73,0.9571524380067755,1.055110844067815,1.067799687295552,1.096994488167713,1.075637968606512
74,0.8843826650349877,0.8509304930334811,1.0640250531166733,1.102243506825685,1.0803760756077052
75,1.2634800780367217,1.0735880113707539,1.1751116911227222,0.9348844062919325,1.0794930038195738
76,1.0744665328095857,1.0443651678881587,1.1253068157756327,1.0031093916885574,1.0435463698069332
77,0.9487802617213416,1.0128633635303845,1.1469286816431217,0.8557592783278205,1.121678993738896
78,1.066734342531876,1.022817335257673,1.05314159326347,1.0205267828276612,1.0088953100963065
79,1.068835253155715,1.275771229653621,1.1502854379437133,0.9805706046023213,0.9018972662067677
80,0.9709761271841877,0.9620415324301542,0.8811568607074949,1.0914768238475805,1.0379980511684939
81,1.1122422870233848,0.9599179841049783,1.0864457983015618,0.9596558510071944,1.0123385215222467
82,0.9043480508402081,0.9772361826667109,1.441025373894182,0.9595109244382128,1.0499064907516713
83,1.140745412223609,1.0473919530976132,1.127461709785564,0.9743054096361355,1.0079360856438753
84,1.265347903696684,1.0547892289883203,1.139860222566858,1.023081956124302,1.1623327366640215
85,1.0876907967210214,1.1137115788830914,1.0380864625894675,1.0612524999010462,1.0545540415627592
86,0.9684973406447434,0.9429875554507647,0.9155944668798678,0.9904329992139393,1.0302736580059906
87,1.0743033311202324,0.9352546504847669,1.061346090655695,0.969556716478737,1.0676175166740516
88,1.1361859480965641,0.9772752549903048,1.0651077175974295,1.0468570851461825,0.9843900108918209
89,1.1445818334401465,1.010724744745444,0.942537256219183,1.067413093020856,1.0849551959849757
90,0.9923181375333973,0.8920476163826156,1.0721871589361458,0.9707996941460728,1.056717584229922
91,0.7133495090349439,1.0936234413024368,0.8279798714058336,1.0615584637883817,1.0768796322671363
92,0.9920838723576536,1.0718479445438227,1.2304444394693876,1.0228169618491747,1.0553071011636548
93,1.1282852679707598,1.0849944503951,1.1377123249559635,0.9490371472913883,1.0549504447815647
94,1.0889769448530868,1.0784578709453,0.9691897665327778,0.9256664550188453,1.1091221146389303
95,1.0523201324566336,0.8920481082069283,1.0828554680137634,0.9327709236300554,1.0840987672106845
96,1.0544917685033994,1.0693024270942664,1.1277276088685997,0.9337782262935498,1.0304905201803847
97,0.9283122161857378,1.0582217698435794,1.079440388779586,0.9324111869780718,1.0412543248502597
98,1.0542055962096164,1.0471431818766952,0.9884593808715785,0.9444333437690289,0.6545782529135491
99,1.0768862435513091,1.2062710875659768,1.130609728297997,0.9865258033900034,1.0573852264046129
100,1.05223321741653,1.010260706962013,0.8993325253296385,0.948000981253966,1.008130542969815
101,1.1771286718642455,1.045365642204806,0.6519013590205128,0.9459074279041557,1.1120315226582864
102,1.247165715964859,1.0447766682378545,0.8480000506319545,0.8921004225818289,1.0808152853620674
103,0.6368180338596031,0.9994457652558573,1.2169248663905918,1.1224483919796315,1.0944484408168031
104,1.1202754518931852,0.9711834293110023,1.135896321264735,1.2831045470248938,1.0620754101381102
105,0.9920837467004471,1.1873103141598518,0.9814621187988853,0.8528182554883913,1.0238526521380213
106,0.9135988660075084,0.9791539582257969,1.1074779188315151,0.9778112031076558,1.1118389645574476
107,0.6992295695361187,0.9849732513017756,1.1278522039497743,0.9484296599628738,0.9816340224260713
108,1.1107325616708854,0.9638554420182797,1.0913749654645617,0.9815343100847385,1.0173036088599143
109,1.0384562263408346,1.2482150317878877,1.073468515142681,1.0067422552368022,0.8839897350546804
110,1.0357501864774317,1.0205859817265726,1.0788154536474102,0.9891779063711105,1.1903298532894482
111,1.0583617068912345,0.9720151969949431,0.9953255500402665,0.989451397865126,1.0794511335564376
112,1.2189614479885387,0.8557596226266774,0.8584909855438219,1.0554536632848126,0.9934124062657195
113,1.1026598614577146,1.0337208507856661,1.116807409179486,1.0043748000037034,0.9951062875907761
114,1.0281479520348817,1.0787942742483936,0.9005276447595691,0.8696316037332334,1.0954184138444767
115,1.0419663794464578,0.9486014655963568,1.0029425807750918,1.0059454259237506,1.1115046622408842
116,1.018404622942248,1.0617740477004245,0.9734209510788179,1.0943847170026004,1.024788234138595
117,1.0112083307861675,1.043189809715323,0.9289437935249671,0.9862133650603551,1.0791185534855698
118,1.0184592388155604,1.0701518870414375,1.0208902500316266,1.0857930636426631,1.007163548307955
119,0.9663088055428072,0.9511373830859952,1.0263161315179596,0.9190483162669598,1.100593148835088
120,1.008055718653193,1.0454125032525137,1.0752681802064665,0.978478237726488,1.0515959213464243
121,1.0003341398462522,1.2045718297459136,1.1475968781983246,1.0303637797949108,1.022779233052425
122,1.0598457000280914,0.953898882427076,1.1175566129796475,1.0146489640502485,1.0094708011589641
123,0.9280231598780756,1.0676384289185235,1.0061699619076303,0.9256661791487852,1.0007725672534808
124,0.7219326290205721,0.9403717348921852,1.1261267610669685,1.0210994959061541,1.0553035000758186
125,1.123237097336689,0.9738583056152172,1.039901806502352,1.0215897031846393,1.0912892315916045
126,0.9603016088936243,1.107026793723712,1.033348573323824,1.0695916017911566,1.0179611555267987
127,1.1005745430608465,0.9469949236710749,1.1616078391825735,1.3286105970486966,1.0984785756482744
128,1.0522593319424798,1.0115055839259663,1.0436667963629607,1.002695036979348,1.0844476437931345
129,1.121548754965877,0.983722982788697,0.9874858366001148,1.0481811982702014,1.0926259298861236
130,0.9630730322572694,1.0371955544436098,1.0744855297905376,0.9909712707990661,1.145741058037516
131,1.0780589840945805,1.011385912616039,1.167166792090939,1.1052040792024265,0.9079764087949764
132,1.0916945184397784,0.9720321092037078,1.134071741788865,0.9695968832248214,0.9606235825556732
133,1.042034104397868,1.0248696274116884,1.0916563880482082,1.0209374553558643,1.1037770636308586
134,1.1812198620142271,0.9581069730285244,1.2915847911440792,0.9894509094710822,1.0526691114509112
135,1.0539005384151094,1.0961940637762446,0.8654166222252404,1.0815705220724776,1.0503655907339722
136,1.0069368484457242,1.05085791187421,1.1406532334553259,0.9836205518898082,1.0397746561975008
137,1.002412797347267,1.036511997316127,1.0828840368313872,1.021979340300384,1.1022600794808157
138,1.1123724893566855,0.962276093972512,1.0886832510438977,1.2831046999828843,1.0388635292070876
139,1.0895098163988552,1.0209065959402008,0.9918602388126363,0.965391117477967,1.0868343948869583
140,1.0395950863661316,0.9667990796314687,1.0665996836748433,1.0447752437315483,1.1133159271974675
141,1.036017643850847,0.8440860934882505,1.0255115873029896,1.095975970035566,1.057687746682379
142,0.8599152431525203,0.932795782984362,1.0982569752581188,0.9771570889746507,0.9715628571037909
143,1.0086377375134177,1.0112109790219779,0.9732139272633894,1.0751491217840594,1.0387914903848872
144,0.9979222950624164,1.0358288868238545,1.059003844891516,1.2256744033290634,1.0739754897742113
145,0.98142516596471,0.9612011384442394,1.107379443305988,0.9618537229886903,0.95477703106618
146,1.0111916674017452,0.9688549889786648,0.8754234769756903,1.1275813020062198,0.9759678266250242
147,1.0878535762930703,0.9887820746556931,1.0605962641625737,1.0031093916885574,1.03432399450116
148,1.0384655341160258,1.1064418357481185,1.0923468535764485,1.0663680838251013,1.0966750588496732
149,1.069373876854937,1.0590123584445224,0.9908001699486753,1.042197579285083,0.9950745320330877
150,1.2653478282760737,0.9435508242996387,1.409155693683621,0.956291876081402,1.08618376554763
151,1.1610512706727758,1.0270551844139773,1.1730023595832484,0.9256668964111123,1.0552338591836228
152,0.9317067421157518,1.0571836756833661,1.061428503373263,1.03939198206309,1.034969711537189
153,0.9164491005352712,1.1751548378576062,1.0695232770950132,1.0658663362127274,1.0927970526068684
154,0.8867843034332002,0.9536822115439827,1.2288401242182923,0.9802533988461154,1.0251859865725046
155,1.1356191720528666,1.0813828840585105,1.119815926642839,1.2638190152552575,0.9950829964066361
156,1.086313863485754,1.066188723260601,1.1639587067993211,0.9988352504162682,1.0907650712405632
157,1.054495182191158,1.0218711310373294,1.067266062954707,1.0281904082045892,1.0078255210992928
158,1.0138805899698187,0.9593004156061309,0.8338894756772683,0.9342545882816037,1.037417989486539
159,1.0883939991662626,0.9722132807549886,1.0862228297114722,0.9578806358460451,1.01282357203872
160,1.0277652170744347,1.0227178343353511,0.9237056086765574,1.0355917466630198,0.9784874726701522
161,1.062270054092742,0.9484458208467196,0.9072033215002872,0.8960052392280996,1.0238158176629122
162,0.9380167027944537,1.0223077119388306,1.0873693289980713,0.9870550956128108,1.0119073628271251
163,0.9886093740952189,0.9642093862362128,1.0424899522618085,1.1358221193408278,0.8894557603486584
164,0.9806683266446489,1.0394886403414565,1.2194921140192458,1.0256098107387615,1.0475439797803359
165,1.3337743400455269,0.9628201594361606,1.0124404542448027,0.9178047313864838,1.1419667399063047
166,1.1210938443802123,0.922598330423001,1.0514992262202298,1.0235444829181202,1.0132593912208145
167,1.0288514310380508,0.9676486432398289,1.0691361703184177,0.9639917021247125,0.9674312674587334
168,1.0528471782063469,1.0217135773077364,1.0208902500316266,1.0753737191920394,0.9803494768787732
169,1.0397908628906503,1.0207087645204254,1.126192861776048,1.0577898656769713,1.0966870047207018
170,1.025233929049217,1.0161046001268765,1.2056653438037275,0.9906317151240778,0.9764174559617528
171,1.030193100098561,0.9394622647866769,1.0543516322148212,1.0721683304029723,1.0626824494069904
172,0.958246147281328,1.0151784075412753,1.1703823068131232,0.9837201994881614,0.9071687353768582
173,1.0303645858601067,1.0780855548249926,1.0850554850931713,0.9337773357736627,1.1479867680070368
174,1.0370182882196997,1.168709920211242,1.0323096091715196,1.2240732066676354,1.080833194718347
175,0.99680729276039,0.9879979953657069,1.1971439447888248,0.8769723794507962,0.9616841601541484
176,1.0343204611620958,0.9722859326883165,1.1139718780255092,0.9175349980650209,1.0902403747266352
177,1.0486053509009683,1.0374334947112929,1.0827962512327458,1.0617650096120546,1.084450479794208
178,1.233938294011739,1.0568125742322099,1.1125523744766845,1.0256098107387615,0.9430822610288347
179,0.9919728816686186,0.9259791721053228,1.183984652242499,1.0473336378341596,1.1694296131827435
180,1.0438172674423944,0.8960052392280996,0.9320640611557686,0.9398947223356794,1.0975694877109308
181,0.7227840595919411,1.096193998437989,0.9559977401035527,0.9591229277127455,0.9596922129868067
182,0.7265751905692837,0.97723597515889,1.0676950109624181,1.0052857792338168,1.0130274765599632
183,1.0193553241234465,0.9375490121937679,1.0752000055900144,1.0259193890887577,0.9963360098666372
184,0.9561285189601226,1.0348457587663855,1.0930855119060596,0.8843644461832935,0.9996829842835445
185,1.0857997215592023,0.8976632007180199,0.8361812876087547,0.9705344954821122,1.0815715051889825
186,1.032746067655157,1.0394218513846563,1.2087203959239115,0.9695555606777524,1.1283101175046424
187,1.0527163587194321,0.8997099727595459,1.0734685231406447,0.9591229277127455,1.1906039615588453
188,0.9907676710658925,0.9894326547647225,1.1264044806153017,1.2141060231395147,0.9575918009204101
189,1.0409643614509434,0.9521299965611101,0.9858945653047898,1.0468566483634607,1.0565790532594517
190,1.2477026552181991,0.9705130158992052,0.9815136273090297,0.9980783948904658,1.148823726739607
191,0.9860575521757823,1.0951224932324466,1.0463435896358488,1.0695947894272804,0.6943991124350258
192,0.6665364710161428,0.9447198321787305,1.122079448372064,1.072375414515733,0.8915275775568825
193,1.0776845574544929,1.3286104386659805,1.0465993838117849,1.0281904082045892,1.0478289526672995
194,1.0024185798944647,0.9233305805019203,0.9824562503307565,1.057082828095282,1.0257533375197623
195,1.066780051252548,0.8749893745523394,1.0110201778235919,0.8761691496595156,1.1388945792626368
196,1.0220355451888683,1.175155047991685,1.0745234927367728,0.9756786245009462,0.9993159866916523
197,1.051576302689011,0.9273042878418378,1.0963577728370164,0.9335609993943672,1.2303417674680344
198,1.1173896968643022,0.8920665385215705,1.0055641438448915,1.0025786520159716,1.175582030473505
199,1.0416112671985442,1.054686574581891,0.9554707030873651,1.0668428353848225,1.0914656178216353
200,1.0600380240560052,1.0645754385468793,1.0230299716228797,0.9312768966909895,1.1133371622160961
201,0.999383089277688,1.023341542751266,1.0019752578107517,1.0341770840535462,1.0574730200336915
202,0.9615102680233104,1.0069010614061447,1.1010661641954265,1.073329623493354,1.1817586450131272
203,1.0169035371863275,0.9618729290485161,1.0978320178142247,0.9906417825611111,0.8200023711826234
204,1.1269018465482974,1.0444282241531524,1.0010296598074604,0.9565355904148817,1.1073706234285523
205,1.04650138598822,1.0819705792276701,1.0715249240679314,1.0262828003072606,1.0164124017321512
206,0.9932360085831909,1.1831287592798723,1.0231660744719353,1.0597331300419472,0.9236323374053375
207,1.0289730711922154,1.0041332997349255,1.0352209512094346,0.9659914038113651,0.6545075209009906
208,0.9095464622071127,1.0864571146839712,1.1762410146485776,1.0628329380318182,0.9847638329479493
209,1.122399963515604,1.0133044374300701,0.6209092530935991,1.0325487441843033,1.1121790021442786
210,1.033360691694592,0.9189240435692422,1.158612282588208,1.098189625913744,0.9034303137745939
211,1.0303645858601067,1.1001096484509791,1.0925677987113347,0.9627403854781044,0.9800548105821724
212,1.051588701418555,1.0590119797122572,0.9685417336789599,1.1224486763180028,1.0283612426299813
213,1.049945701328651,0.8997103079276917,0.663336326192466,1.0620693131286703,1.101206798982075
214,1.1271069560881863,0.9728039872054313,1.0332831334979384,0.8977435352260329,1.1068067591579487
215,0.8866617641900612,0.9598949872971004,0.9001284737875678,0.9569146301872941,1.0751789452340323
216,1.1034641356033612,1.0404127453236633,0.9443604968995648,0.9661005446702747,1.1697495434345078
217,1.0087872178628192,1.0853211270627487,0.724442477866881,0.9267654146907115,1.0041528314598962
218,1.1243214177437262,0.993774470303467,1.0101628866680572,0.9400886733165169,1.0809023868898566
219,1.0708940394990984,1.0548349288547192,0.9989900793367376,0.9428508080768198,1.0580160157654275
220,1.0700768613618408,1.059936939721124,0.9729259036272637,0.9775169774710174,0.9780169332031996
221,1.0892381987704078,1.0360143671689892,0.928943779682626,1.1071761501956257,1.0612598692015012
222,1.146215662645839,0.9303321440118426,1.119682041708677,1.0495072950613524,0.8658633934095241
223,0.9713140620180504,0.9158801432727054,0.9748008394479365,1.0834962489443947,0.8117829640591638
224,1.0262932759324492,1.0472885516626478,0.9902201652286625,1.0586097044626979,1.0411118404666702
225,1.1205548675604806,1.0580611774829551,1.2091205840188772,1.00993765902914,0.9987923308632131
226,0.9095464622071127,1.0828643750141362,0.8208953441153165,0.9888866142357212,1.0590690238406286
227,1.000801357049489,1.1251428581343783,1.1326797907609498,1.2046798547947941,1.087413483248414
228,1.0832135080696288,0.7030670196659266,1.101796344537637,1.0695079855196972,1.2218814693865026
229,0.6324670962996957,1.0326261780147366,0.94454573866022,0.9084592163969847,1.0071636505493227
230,0.964202270589962,0.9527588106655135,1.059003844891516,0.773080234983304,0.9993184716251272
231,1.1159278077811938,1.3732289549344328,0.9210784255588385,1.1065852100768068,1.1450913804956446
232,1.1629326867676815,1.059839548699078,1.1610928284476585,1.0455263329794373,1.1493008927364508
233,1.0874061429863981,0.9394508731054979,1.1634828234866073,1.0335290816922198,1.1132128103974053
234,1.032276414028791,1.097319733479612,1.023791158470902,1.0701519667739692,1.1125669220495855
235,1.2633641258918524,1.0832536679681286,1.0549248175846395,0.9241720810833597,1.172742579052428
236,1.1111070792574167,1.0190681429554946,0.995325194084175,1.0284267634396875,0.9843650251603581
237,0.9835878158276324,0.9576687222928597,0.9335648458333131,0.9432568227269952,0.9575614971231622
238,0.9774331547614321,1.0000014677654547,0.908882118957983,0.9838654656799505,0.994775401338833
239,1.04462355660215,0.9939430420644391,1.1307559900181576,0.9928276203941717,0.8856526094761777
240,1.0484315596581155,1.1038076318442938,1.0396933244142756,1.041747141036318,1.036075989048436
241,1.1511131460960875,1.1243386658046974,1.0638300955127622,0.9275382338482994,0.9125815444948208
242,1.1157683507076581,1.009514300629967,0.9903850469103957,0.9468216665746148,1.0442078803636035
243,1.117557787009096,1.064854456968672,1.0754588196952442,0.951299940616352,1.1156300871163953
244,1.1354078523051105,1.0219888639798174,1.1759867201912941,1.0756556238740194,1.078566905234582
245,1.0781772481513805,1.0677560351103235,1.0281250824660262,0.974583764856252,1.0447572974537154
246,1.1406578056730103,0.9127367576551286,0.8084713985530305,1.0455947684206528,1.049234252327959
247,1.0478976676504728,1.0917098994845023,1.0275970388283797,0.9549323950029365,0.831888696986708
248,1.1865745601339475,1.0734422341557095,1.2128945095964858,1.0136143266429136,1.1126039757013655
249,0.985194898969672,1.2070145402563883,1.1149212743214536,1.31482237226276,0.9195463698770144
250,1.0359438959308873,1.1133555275158535,1.1201339424897803,0.9760002145434613,1.0671944280267338
251,1.0802711483465712,0.9697479157612127,1.0984848284736866,0.9962926834329469,1.087724947209488
252,0.988608666986945,1.0537357224584574,0.9277809278561747,0.9291223145875754,1.151618462003124
253,0.7127173837603806,1.092669735857775,1.1477614312565891,1.0359032131303616,1.1490631753323894
254,1.1197203334345693,1.0705882006009741,1.0703084612881897,0.9319750032446454,1.0579965453455966
255,1.0546410697273225,0.6967290977050375,0.6358146075908656,0.9413239510529011,1.1149390842660858
256,0.8808869701547984,0.9903020031489275,1.0162686751779513,1.0169673524431402,1.0765495609539744
257,1.109012635556996,1.2201680214509105,1.1895487640043862,0.9902725797486737,0.9605701662530944
258,0.9791278451712128,0.9325329342361305,0.9652001155988965,0.9852599873292011,1.0837184882891955
259,1.0317142969097546,0.9552830803187915,1.0548266925158536,1.3234430226343679,1.029707011777148
260,1.1133247861325621,1.064092340786655,0.6824110345832929,1.0918819688503885,1.1134814217550486
261,0.9754717328458595,0.9840545542217305,1.1649670573918134,1.043562841330217,0.9649738390674493
262,1.0489127522091792,1.1052632450367672,1.0278191211758725,1.0778991879769135,1.0632668934037446
263,0.9968710227164083,1.0259743449065057,1.145272162212655,1.0658663362127274,1.1010953857429722
264,1.1128186459019558,1.0872727387124859,1.0976916586294823,0.9654313256442664,1.095636282350484
265,1.030516605675252,1.0736953053606482,1.0778294813698868,0.9317415348473164,1.2226859208565406
266,1.1036672898510107,1.0662864673333017,1.1045396713587883,0.965829124254319,1.110841556702881
267,0.796311921708462,0.7579175730812316,1.089560624895217,0.9980783948904658,1.1429510143653936
268,1.0451379639433476,1.0553918403513143,1.0101011870041954,1.1010285678200957,1.0303313342751248
269,1.0717847860046579,1.1250002393641905,0.8775984117813068,1.0956739558266293,1.0098978263473526
270,0.9752186362250818,1.0808940758642462,1.001975138366,1.2774742208212408,0.9830167516541288
271,0.9656297835862878,1.0935409853395885,1.0664683472675882,1.06448696405308,0.9768766195375019
272,1.1109499995791727,1.2334200885149034,1.0938399259371059,1.0897950208187004,1.065451752738594
273,1.0265052085565725,0.998852193679011,1.0744292763262442,0.9352542881389492,0.9166939334818727
274,0.9894836600508875,0.9918602388126363,0.9520360954088644,0.9862121967509633,0.9847757814264021
275,1.0953438936938211,1.0071152840375035,1.071489533873086,0.9244746502544609,1.0001486082144997
276,1.0651408574746326,0.9241018022468781,1.0805464874091986,1.0422491477735305,1.124428747034419
277,0.931055541511689,1.0780845668447572,0.8604475494670387,1.1172517567821996,1.1452323652600682
278,1.079800574026261,1.0262540922897818,1.0276219887552844,0.9647398490561456,0.7127176386480252
279,0.9935815837840625,0.9890281603286258,1.1511336440210271,1.0610846882140392,1.0002064704975977
280,1.0576685265911614,0.9598775979137814,1.1351770005297397,0.9654379360558638,1.1049027572731052
281,0.9763666222636159,1.0513587826331998,1.0577090003018206,1.0720539523722328,1.089397281458695
282,1.0603363538674628,1.286171112778062,0.807567090486595,0.9376072084048853,1.0029732993105493
283,0.8995484362464985,1.0870810012720868,1.0348733924983382,1.118681548692042,1.0770602376133902
284,0.8958405900801818,0.8891995723981748,1.0726489169378377,1.0326434773644173,1.261218345459656
285,1.085590862023541,1.0260991769053498,0.9946510424798994,1.132002686165582,1.1659769417572352
286,1.0119827001755293,0.682003004661384,1.0357143380519251,0.9661522385618576,1.05929225889548
287,1.1165151188547424,0.9284901247108386,1.0599995501405417,0.9645963754248452,1.034752774056168
288,1.1685845553793055,1.00425818522714,1.045406357804718,1.0551098850032683,1.067380860617498
289,1.0980173069845867,1.1609562920011658,1.1139718116276132,0.9996939779147144,1.044225443759659
