epoch,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_sortino_window_180
0,1.0663263571792638
1,1.0866334728262614
2,1.0450023524659664
3,1.0795820498802624
4,0.9463069326822904
5,1.0848602346410363
6,1.0394131352157407
7,0.9538126771934333
8,1.0378010889540843
9,1.034450077486918
10,1.023318816309104
11,1.1461493943774717
12,1.109765093618393
13,1.0342705140626958
14,0.8740088010328334
15,0.962517052122765
16,1.0779361873126978
17,1.0366102066170868
18,0.9865503955947396
19,1.1243838018565242
20,1.028448377315289
21,1.033067888805834
22,1.0763739732893154
23,0.9030386229081574
24,0.9807560931780049
25,1.0493892242694793
26,1.047433180740733
27,1.063035466774839
28,0.8933270432613512
29,1.1381711211111636
30,1.066407913161475
31,1.1687923837841976
32,0.9104414063508217
33,1.0581905166759533
34,1.0574092707425002
35,1.1311083611465682
36,1.103078222538383
37,1.0880509868005117
38,1.1793146245377015
39,1.050900176373572
40,1.0855298052981832
41,0.912042855208933
42,1.0678037367685949
43,0.8071467789672182
44,1.1560857157089968
45,1.042429432343604
46,1.097262399010012
47,0.9109399198708735
48,1.1065212083038027
49,1.1258697368368804
50,1.0451722423716316
51,0.9719622425557619
52,0.9803402389697613
53,1.0929798388910543
54,1.0349745040126286
55,1.0768339160268932
56,1.075482145187494
57,1.0692283213359945
58,1.1527489808481146
59,1.0203134713453923
60,1.1257102598026525
61,1.16390072612718
62,0.8803401564489777
63,1.0460761904814082
64,1.0022927689468042
65,1.0945350997418943
66,1.2077711391078554
67,1.1325014439582948
68,1.119016850680034
69,1.0508000260487247
70,1.10034487908639
71,1.044605391116724
72,1.0065993115850032
73,0.9638097342379909
74,1.0637630225670938
75,1.0367634568895945
76,1.048051528572675
77,1.0225594110492722
78,1.1026488199399063
79,1.0965897011354673
80,1.0290883944303577
81,1.053438731744338
82,1.0594922578900954
83,1.070895363977788
84,0.8442344498397807
85,1.1169248809888404
86,1.019086602751377
87,1.0407209008118683
88,0.8751507260657824
89,1.124599672400912
90,0.9683138909821828
91,0.805697057909437
92,0.9623848329894146
93,0.9598737932459654
94,1.1333244783515757
95,1.1280965605150226
96,1.0504005610530511
97,1.1224912860733514
98,1.0340983974908253
99,0.9113172211855426
100,1.0498816118621255
101,1.089719462388101
102,1.0904969430901434
103,1.0304672223032618
104,1.1861869070737645
105,1.0510675520279253
106,0.9625668474078312
107,0.8246062015551693
108,1.0289616060849018
109,1.0484518109699923
110,1.0666067563386405
111,0.9242734980379887
112,1.0452086829286455
113,1.0446507120235369
114,1.0908431160105254
115,1.035483519498462
116,1.1366482106227875
117,1.096791663304845
118,1.1637223448416534
119,1.132399106587635
120,1.1793274881590143
121,1.0703634144233385
122,1.0469262356090163
123,1.1381235999833466
124,1.1571851497375334
125,1.161688745694665
126,1.111903936658485
127,1.0768257486053041
128,1.090621227653743
129,1.119252379889419
130,1.0025844432231916
131,0.8730891575459955
132,1.1534292650983828
133,0.8235149507097073
134,1.055587960960335
135,1.116254998896608
136,1.0102379040855485
137,1.022936023197803
138,1.0929787558281183
139,0.9467105491140607
140,0.951791229879786
141,1.0972025823952316
142,1.1270079107339204
143,1.031054098437811
144,1.0726681135506246
145,0.9442857349618227
146,1.106884302331093
147,1.1547783734084716
148,1.049397316509238
149,1.0336470622770175
150,0.9304453286670635
151,1.149209409724391
152,0.9600664306516844
153,1.0894381332850689
154,1.088180919221646
155,1.0583911119906158
156,1.1289222394196938
157,1.0491553737743293
158,1.1988058392687728
159,1.0681736958464259
160,1.005811816122002
161,1.1071327772503654
162,1.1946532767183031
163,0.9761496426395476
164,1.064175442471847
165,0.9933610282373048
166,1.0185729720037273
167,1.1231945094810605
168,1.0571489836261547
169,1.0567620291501034
170,1.0821465880403496
171,1.0937631825039889
172,1.1343217222354909
173,1.1083779624415206
174,1.0283788593775969
175,1.1278774641128053
176,1.0321894202850472
177,1.0322907271881143
178,0.8833257033277693
179,1.1103099408693489
180,1.0685234661310674
181,1.0473004745735768
182,1.037625783390904
183,1.0536182003968695
184,1.1096525416750187
185,1.1209906001731595
186,1.019262867456687
187,1.019549704696954
188,1.1005297724119167
189,0.7428461848868189
190,1.0192866619486962
191,1.1043234058174403
192,1.1889385198322528
193,1.0347058974488916
194,1.0319039340580538
195,0.9486914584851418
196,1.0483039131409053
197,1.1067732217485624
198,1.0645465992577468
199,0.9802024859440441
200,1.174629287548154
201,1.1170567134334939
202,1.0357683253043004
203,1.1292030966184
204,1.0599615001284781
205,0.7475387516587556
206,1.128739522492499
207,1.006254922963049
208,0.7882694489478215
209,1.09472780119967
210,0.9994778134341391
211,0.9074314864179427
212,1.0139530259656677
213,0.9830787095388003
214,1.0597608716908549
215,0.9685080995629367
216,1.1915001319844445
217,1.1094823174934727
218,1.0831416823820863
219,1.029101173992023
220,1.202297137560702
221,1.158550200504035
222,1.031163940833212
223,0.9144665238839167
224,1.0331232083065909
225,1.1004152711535373
226,1.057242496070467
227,1.060817999328889
228,1.0332625900967596
229,1.0598625867547509
230,1.0341358195726207
231,1.1030340403736996
232,0.9839687798261822
233,0.9771184108606821
234,0.8554089304086616
235,1.096228513913979
236,0.8770378651765846
237,0.8930757953325992
238,1.0126518670051627
239,1.179420156068887
240,1.0619128325599176
241,0.9022426286744812
242,1.1008769566270349
243,1.1277195091523617
244,1.105280003089436
245,1.0344257690944387
246,1.0666307083821382
247,1.0301419439164747
248,1.0802134330389128
249,0.8751845544562996
250,1.059021045653033
251,0.8961498812257659
252,1.1769114342376974
253,1.1928699864913477
254,1.138301721152808
255,1.0296416491352434
256,1.1090871023026634
257,0.8904085514637337
258,1.043880150631226
259,1.0713695049135976
260,1.069582110660851
261,1.0635865448229138
262,0.898961036507141
263,1.0353861536492743
264,1.1173544901397254
265,1.0690570023044388
266,1.2621988135407394
267,1.0367716719169324
268,1.071429773161266
269,1.0730862725512924
270,1.0368480048765656
271,0.8888437854947816
272,1.1344410109377498
273,1.094068631618599
274,1.0728162714898735
275,1.0714394243783536
276,0.9517512600583518
277,1.0696699885188505
278,1.0236337033882597
279,0.9688596990823628
280,1.1301347735874385
281,1.1447317449109424
282,1.0516674338244005
283,1.0922552816821174
284,1.0695248150300085
285,0.8877791505954771
286,0.9954377251904017
287,1.1470458776631547
288,1.019498906125911
289,1.0601646270344656
290,1.1193663141998411
291,1.1411516110463464
292,1.02629622747827
293,1.0434731355162203
294,1.0782318983516153
295,1.0525121103005464
296,1.028839503526157
297,1.1277095106202248
298,1.0891236713473067
299,1.0153382167984373
300,0.8924874089270449
301,0.9800156180023962
302,1.0784647731503176
303,1.1390232425565712
304,1.1769613641236802
305,1.0521948778255088
306,1.21300678760232
307,1.1284717957476966
308,1.041171853357787
309,1.0765860407128756
310,1.0528106086087707
311,1.0514862527330273
312,1.156437476045148
313,0.9680016472449892
314,1.0222034948642194
315,1.1173737292409671
316,1.0914084916474553
317,1.0746595603281495
318,1.0541323050154854
319,1.1040042853847312
320,1.0211329554887825
321,1.1301206025466428
322,1.0332260695031459
323,1.1278177683514239
324,1.0963953567586735
325,1.1881200483682632
326,1.0244749535681668
327,1.05934097944519
328,1.0435745002313557
329,1.077468596920183
