epoch,2021_11_13__00_15_26_daily_lr_0.001_epoch_1000
0,1.059183176556361
1,1.046143878578406
2,1.025620075085302
3,1.0480332527215501
4,1.0199294505303753
5,0.8449601663648093
6,1.0648259829987556
7,0.9991988542177334
8,1.0241052199545522
9,1.0409180991983304
10,1.0328175718088854
11,1.0362983113883277
12,0.9908169633013235
13,0.9714330685117415
14,0.9667834703917347
15,1.070548645849979
16,1.0278018222401049
17,0.9778275568344388
18,1.0359776103785747
19,1.046371994263699
20,0.9825904107380219
21,0.9571786603082291
22,1.0364606200240738
23,1.0416015160393601
24,1.0865563687791613
25,1.0308510633235213
26,1.0106527935112155
27,0.975352758444403
28,1.0083312488786123
29,1.1101131318232658
30,1.0242509247616673
31,1.03246956226946
32,1.033874625217776
33,1.0781469639914547
34,1.0708740209212866
35,1.0411766086148837
36,1.0619808332792595
37,1.0768825287106678
38,0.8915966943878585
39,1.050416244662591
40,1.063820877438077
41,0.9762776810252431
42,0.9960146804539188
43,1.0781442328358248
44,1.0034926037243344
45,1.061810418378603
46,1.0459209869761283
47,1.0695374692112332
48,1.063651035034742
49,1.0498422120411877
50,1.1461346553324563
51,1.031187289035721
52,1.0384722267906445
53,0.9444045118359151
54,1.0713884072255777
55,1.0372967691875408
56,1.0257264421523553
57,1.0420165817409561
58,1.0353772128976404
59,1.123039921352398
60,0.9817482569452631
61,0.9861643872643672
62,1.114994983090182
63,1.0038844032285434
64,1.0732698880970455
65,1.0885922458114872
66,1.0711824714230072
67,1.1182185032163767
68,1.1487638124756328
69,0.9696733276261358
70,1.1146782933588542
71,1.0345462145290074
72,1.129088514393779
73,1.076991379657005
74,1.000910368443491
75,0.9793300306965562
76,0.9779346341497083
77,1.0784469994593455
78,0.9804484442849708
79,1.1234160944499134
80,1.0592989003223878
81,1.0605776075678537
82,0.9017605584015619
83,1.052998886571032
84,1.1550534342529477
85,1.1751821205797597
86,1.112898915371654
87,0.9686037733221805
88,0.9104823649406184
89,1.1684129080023467
90,0.9335966543345695
91,1.0089613891812865
92,1.0618632658690919
93,1.1215589579195337
